,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,562919.000,580163.000,592816.000,568221.000,590221.000,578846.000,587870.000
AccruedLiabilitiesCurrent,788459.000,883604.000,1260542.000,1400015.000,1442126.000,1474951.000,1546379.000
AdditionalPaidInCapital,4320592.000,4459785.000,4527105.000,4537439.000,4628482.000,4645269.000,4673087.000
Assets,321968.000,219487.000,222020.000,15.000,0.000,18.000,17.000
AssetsCurrent,248236.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,29548.000,799.000,19.000,15.000,,18.000,17.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,30568378.000,35912800.000,43792800.000,49164431.000,52924564.000,93424564.000,93424564.000
CommonStockSharesOutstanding,30568378.000,35912800.000,43792800.000,49164431.000,52924564.000,93424564.000,93424564.000
CommonStockValue,30568.000,35913.000,43793.000,49164.000,52924.000,93424.000,93424.000
ConvertibleLongTermNotesPayable,333890.000,336907.000,338250.000,355935.000,357277.000,358620.000,359962.000
ConvertibleNotesPayable,,,,1332800.000,1348800.000,,1417800.000
ConvertibleNotesPayableCurrent,282200.000,865300.000,830338.000,886338.000,880287.000,900764.000,926722.000
DebtInstrumentUnamortizedDiscount,,,,,-23951.000,-20367.000,-28409.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,3017900.000,,
DeferredTaxAssetsValuationAllowance,,,,,-3017900.000,,
DepositsAssetsNoncurrent,73732.000,,,,,,
DueToRelatedPartiesCurrent,597400.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,1320604.000,1325851.000,1006975.000,1080668.000,1149195.000,1213798.000,1252342.000
Liabilities,5169984.000,5323518.000,5417946.000,5689601.000,5817202.000,5906425.000,6052721.000
LiabilitiesAndStockholdersEquity,321968.000,219487.000,222020.000,15.000,0.000,18.000,17.000
LiabilitiesCurrent,4836094.000,4986611.000,5079696.000,5333666.000,5459925.000,5547805.000,5692759.000
LitigationReserve,,,,,,,113178.000
LitigationReserveCurrent,113178.000,113178.000,113178.000,113178.000,113178.000,113178.000,113178.000
LossContingencySettlementAgreementConsideration1,,,,113178.000,113178.000,113178.000,
NotesAndLoansPayableCurrent,1109371.000,1174505.000,1232370.000,1250570.000,1250570.000,1231470.000,1231470.000
NotesPayableRelatedPartiesClassifiedCurrent,61963.000,44010.000,43477.000,34676.000,34348.000,34798.000,34798.000
OperatingLossCarryforwards,,,,,7314000.000,,
OtherPrepaidExpenseCurrent,,,3314.000,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,218688.000,218688.000,218688.000,,,,
RetainedEarningsAccumulatedDeficit,-9199176.000,-9599729.000,-9766823.000,-10276189.000,-10498609.000,-10645100.000,-10819215.000
StockholdersEquity,-4848016.000,-5104031.000,-5195925.000,-5689586.000,-5817202.000,-5906407.000,-6052704.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4848016.000,-5104031.000,-5195926.000,-5689586.000,-5817202.000,-5906407.000,-6052704.000
