,2012-10-31,2013-01-31,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AllocatedShareBasedCompensationExpense,,,0.000,,,,189244.000,,,,,,,,,,
AmortizationOfFinancingCosts,2158.000,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,30113.000,30113.000,30113.000,30113.000,0.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,175479948.000,,,,2635515.000,,
AssetImpairmentCharges,,,,,,,,,,,,,,,0.000,,
AssetRetirementObligationAccretionExpense,,,13256.000,,,,12642.000,,,,10056.000,,,,4207.000,,
AssetRetirementObligationLiabilitiesIncurred,,,,,,,76541.000,,,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,-216580.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-1506454.000,-1681079.000,-1318469.000,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,1033092.000,1184375.000,488273.000,,,,,,,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,76541.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-664711.000,,,,-4945820.000,,,,-247273.000,,,,2047810.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,46765.000,,
CostOfGoodsSoldAmortization,,,,,,,,,,,,,,,0.000,0.000,0.000
CostOfRealEstateSales,,,,,,,,,,,,,,,449931.000,,
CostOfRevenue,,,,,,,,,,,,10486373.000,2976652.000,,,,
CostsIncurredAcquisitionOfOilAndGasProperties,1093991.000,1093991.000,295965.000,,,,8382273.000,,,,7279.000,,,,768234.000,,
DebtInstrumentIncreaseAccruedInterest,,24449.000,,,,,,,,,,,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,2158.000,0.000,,,,,,,,,,,,,,,
DepletionOfOilAndGasProperties,,,-12196.000,,,,-168580.000,,,,52355.000,,,,0.000,,
DepreciationAndAmortization,15169.000,10400.000,26354.000,26674.000,27251.000,72829.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,13098.000,,,,169510.000,,,,55917.000,,,,4396.000,,
DerivativeGainLossOnDerivativeNet,2795025.000,-2813414.000,,,,,,,,,,,,,,,
DividendsPreferredStock,164970.000,113684.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.110,-0.280,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.000,0.000,-0.000,-0.010,-0.000,-0.000,0.000,-0.010,,0.740,-2.370,,-0.090,-0.040,-0.040
EarningsPerShareDiluted,0.010,-0.280,,,,,,,,,,,,,,,
EquityIssuancePerShareAmount,,,0.400,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,-2437.000,,,,,,,,,,,,,,,
GainLossOnSaleOfOilAndGasProperty,,,,,,,,,,,279013.000,,-7519460.000,,216580.000,0.000,0.000
GainLossOnSaleOfProperties,,,,,,,,,,,,,,,300639.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,5519.000,,,,0.000,0.000
GainsLossesOnSalesOfOtherRealEstate,,,,,,,,,,,,,,,300639.000,392665.000,-7208.000
GeneralAndAdministrativeExpense,528839.000,446810.000,679528.000,519441.000,1634241.000,1362227.000,1861532.000,1195000.000,806283.000,743562.000,559975.000,1418386.000,505629.000,619368.000,1708141.000,830071.000,777702.000
GrossProfit,,,,,,,,,,,,7860738.000,,,,,
ImpairmentOfOilAndGasProperties,,,,,,,,,,,,,6870613.000,,,,20942.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-12604172.000,,-1077818.000,-291036.000,-651133.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,1330755.000,,187917.000,233232.000,22200.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,,,,,,,,,,,,,187917.000,,
IncomeTaxesPaidNet,,,,,,,,,,,14482.000,,,,3789.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-274761.000,,,,-470040.000,,,,115233.000,,,,-39806.000,,
IncreaseDecreaseInAccountsReceivable,,,-13736.000,,,,-767005.000,,,,41785.000,,,,-903.000,,
IncreaseDecreaseInAccountsReceivableFromSecuritization,,,,,,,,,,,,,,,141259.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,-3619.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,9001.000,,,,7320.000,,,,1338.000,,,,66867.000,,
InterestAndOtherIncome,3812.000,1399.000,,3245.000,,,,,,,,,,,,157507.000,163479.000
InterestExpenseOther,,,5.000,,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,157507.000,163809.000
InterestPaid,,,,,,,,,,,,,,,0.000,,
InvestmentIncomeNetAmortizationOfDiscountAndPremium,-466439.000,-532851.000,,,,,,,,,,,,,,,
LossOnContractTermination,,,185000.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,5000000.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,5000000.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-295965.000,,,,-8309528.000,,,,271730.000,,,,2735283.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-295965.000,,,,-8309528.000,,,,271730.000,,,,2735283.000,,
NetCashProvidedByUsedInOperatingActivities,,,-368746.000,,,,-1636292.000,,,,-519003.000,,,,-687473.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-368746.000,,,,-1636292.000,,,,-519003.000,,,,-687473.000,,
NetIncomeLoss,1775361.000,-3834574.000,-2204626.000,483001.000,-1629762.000,-5602142.000,-1315332.000,-1154205.000,-1054639.000,-2820403.000,-684931.000,3168356.000,-10101444.000,-4371739.000,-1313410.000,-612102.000,-669685.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,-402711.000,55680.000,-264289.000,-743904.000,-83359.000,3125489.000,3833483.000,-7872438.000,-47675.000,-87834.000,3648.000
NetIncomeLossAvailableToCommonStockholdersBasic,1610391.000,-3948258.000,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,2331920.000,-3347303.000,-5.000,3245.000,,,33.000,,-459.000,,883.000,-101.000,45937.000,,441898.000,550172.000,156601.000
OilAndGasProductionExpense,-1775361.000,3834574.000,,,,,,,,,,,,,,,
OilAndGasRevenue,,,104840.000,87253.000,117713.000,62373.000,666276.000,757485.000,488273.000,215542.000,62841.000,18347111.000,5364295.000,-23686308.000,0.000,0.000,7117.000
OilAndGasSalesRevenue,,,104840.000,87253.000,117713.000,62373.000,666276.000,757485.000,488273.000,215542.000,62841.000,,9882.000,,0.000,0.000,7117.000
OperatingCostsAndExpenses,556559.000,487271.000,64079.000,82632.000,85983.000,53813.000,340668.000,446829.000,832458.000,227733.000,175953.000,84035.000,68469.000,44571.000,23759.000,8365.000,8586.000
OperatingExpenses,12551.000,30061.000,2309461.000,-392503.000,1747475.000,5664523.000,2384352.000,1856010.000,1806742.000,2424589.000,832014.000,1566792.000,18014404.000,-187551.000,1519716.000,841208.000,814851.000
OperatingIncomeLoss,-556559.000,-487271.000,-2204621.000,479756.000,-1629762.000,-5602150.000,-1718076.000,-1098525.000,-1318469.000,-2209047.000,-769173.000,6293946.000,-12650109.000,-13012384.000,-1519716.000,-841208.000,-807734.000
OtherAmortizationOfDeferredCharges,,,,,,,,,,,30113.000,30113.000,30113.000,,0.000,0.000,0.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,-3034.000,2083.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,1772327.000,-3832491.000,,,,,,,,,,,,,,,
OtherGeneralAndAdministrativeExpense,,,,,,,189244.000,485010.000,228075.000,233088.000,,,,,,,
OtherInterestAndDividendIncome,,,,,,,,,,,,,,,141259.000,,
PaymentsToAcquireBusinessesGross,,,,,,,8305732.000,,,,,,,,,,
PaymentsToAcquireMachineryAndEquipment,,,,,,,3796.000,,,,,,,,,,
PaymentsToAcquireOilAndGasEquipment,,,295965.000,,,,8305732.000,,,,7283.000,,,,6790.000,,
