,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableAndAccruedLiabilitiesCurrent,,272840000.000,320753000.000,352222000.000,358290000.000,306110000.000,354648000.000,401122000.000,390958000.000,332931000.000,382215000.000,405211000.000,407799000.000,336584000.000,396203000.000,445262000.000,453754000.000,369891000.000,404685000.000,427502000.000,424405000.000,349841000.000,395430000.000,415555000.000,425046000.000,346141000.000
AccountsPayableTradeCurrent,,,,,159292000.000,,,,189391000.000,,,,199889000.000,,,,224026000.000,,,,197579000.000,,,,201810000.000,
AccountsReceivableNetCurrent,,,,,,,,,,,,,228715000.000,203695000.000,238076000.000,277267000.000,240053000.000,232678000.000,274606000.000,280091000.000,243409000.000,218179000.000,242849000.000,246989000.000,229436000.000,191892000.000
AccruedMarketingCostsCurrent,,,,,30653000.000,,,,32979000.000,,,,37292000.000,,,,39175000.000,,,,35969000.000,,,,41963000.000,
AccruedSalariesCurrent,,,,,36067000.000,,,,36671000.000,,,,40072000.000,,,,46619000.000,,,,43380000.000,,,,47280000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,518421000.000,523698000.000,532317000.000,538388000.000,545024000.000,539511000.000,537749000.000,537079000.000,534743000.000,537345000.000,538247000.000,539505000.000,543605000.000,541970000.000,544209000.000,534841000.000,539955000.000,540851000.000,535132000.000,533275000.000,540867000.000,536583000.000,543221000.000,534330000.000,542172000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,1500000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,2742000.000,2887000.000,2434000.000,1715000.000,2592000.000,1761000.000,3422000.000,1313000.000,1341000.000,-744000.000,-1332000.000,965000.000,1413000.000,1363000.000,538000.000,-5375000.000,-5056000.000,-4661000.000,-6297000.000,-5186000.000,-5502000.000,-7264000.000,-6984000.000,-5000000.000,-4373000.000
AdditionalPaidInCapitalCommonStock,,16382000.000,19364000.000,21685000.000,24277000.000,31068000.000,27884000.000,24315000.000,20153000.000,30673000.000,29186000.000,25627000.000,16729000.000,22382000.000,18302000.000,797000.000,867000.000,15973000.000,11167000.000,4536000.000,4407000.000,15689000.000,17890000.000,14447000.000,0.000,11853000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,4800000.000,,,,5200000.000,,,,6200000.000,,,,5100000.000,,,,4300000.000,,,,2100000.000,
Assets,,956306000.000,1003873000.000,1055184000.000,1054258000.000,1036990000.000,1075638000.000,1122782000.000,1079631000.000,1072730000.000,1144877000.000,1127356000.000,1134705000.000,1112447000.000,1160272000.000,1198793000.000,1239334000.000,1249152000.000,1324963000.000,1322433000.000,1263925000.000,1311452000.000,1354730000.000,1361058000.000,1330234000.000,1326283000.000
AssetsCurrent,,372471000.000,423145000.000,479147000.000,434040000.000,414719000.000,448225000.000,456177000.000,404940000.000,392988000.000,458887000.000,434448000.000,433228000.000,398748000.000,439475000.000,468557000.000,455559000.000,458039000.000,523047000.000,500970000.000,438370000.000,443495000.000,476069000.000,465029000.000,433041000.000,418018000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,16000000.000,,,,12000000.000,,,,12100000.000,,,,12300000.000,
BuildingsAndImprovementsGross,,256478000.000,258135000.000,259033000.000,,265733000.000,265799000.000,267633000.000,,269293000.000,276966000.000,281443000.000,,287787000.000,287743000.000,291118000.000,,299593000.000,298637000.000,299310000.000,,303644000.000,302023000.000,306483000.000,283930000.000,303904000.000
CapitalLeaseObligationsNoncurrent,,1437000.000,396000.000,370000.000,340000.000,313000.000,286000.000,259000.000,226000.000,198000.000,169000.000,150000.000,106000.000,76000.000,46000.000,16000.000,0.000,,,,,,,,,
CapitalLeasedAssetsGross,,,,,570000.000,,,,570000.000,,,,570000.000,,,,570000.000,,,,0.000,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,452000.000,,,,338000.000,,,,224000.000,,,,110000.000,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,495000.000,,,,366000.000,,,,237000.000,,,,108000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,129000.000,,,,129000.000,,,,129000.000,,,,108000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,108000.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,129000.000,,,,108000.000,,,,0.000,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,129000.000,,,,129000.000,,,,108000.000,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,47000.000,,,,26000.000,,,,11000.000,,,,3000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,448000.000,,,,340000.000,,,,226000.000,,,,105000.000,,,,105000.000,,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,118000.000,,,,232000.000,,,,346000.000,,,,460000.000,,,,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,,52363000.000,46763000.000,101534000.000,72812000.000,56519000.000,55058000.000,49265000.000,41782000.000,30910000.000,33751000.000,36891000.000,65030000.000,45684000.000,29278000.000,29678000.000,34144000.000,25469000.000,33438000.000,24616000.000,28548000.000,38566000.000,24441000.000,27335000.000,36312000.000,29128000.000
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,0.000
CommonStockParOrStatedValuePerShare,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
