,2011-05-31,2012-05-31,2013-05-31,2014-05-31,2015-05-31,2016-05-31,2017-05-31
AdjustmentForAmortization,,21759000.000,28029000.000,31526000.000,36988000.000,44307000.000,44903000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-1086000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,13470000.000,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,,492000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3855000.000,3991000.000,1318000.000,6894000.000,,,
AdvertisingExpense,,34100000.000,43200000.000,49600000.000,40800000.000,49700000.000,52300000.000
AllocatedShareBasedCompensationExpense,12282000.000,13904000.000,17145000.000,23568000.000,31741000.000,31287000.000,32541000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,8983000.000,11518000.000,15792000.000,21714000.000,22103000.000,22382000.000
AmortizationOfIntangibleAssets,,21400000.000,27700000.000,28200000.000,32900000.000,40500000.000,41900000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2625000.000,3095000.000,3057000.000,2871000.000,,
AssetImpairmentCharges,,,7416000.000,,818000.000,4471000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,,12300000.000,7500000.000,8800000.000,6900000.000,12600000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,600000.000,100000.000,100000.000,400000.000,4400000.000
BusinessCombinationConsiderationTransferred1,,,,,772600000.000,772600000.000,772600000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,17300000.000,-29665000.000,-14500000.000,3000000.000
CashAcquiredFromAcquisition,,,,300000.000,2800000.000,6500000.000,4200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,219656000.000,-119043000.000,27586000.000,-10686000.000,-158157000.000,90441000.000,85345000.000
CommonStockDividendsPerShareDeclared,0.835,0.855,0.890,0.945,1.020,1.085,1.175
ComprehensiveIncomeNetOfTax,,,117243000.000,294031000.000,11831000.000,246813000.000,209884000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,19939000.000,19799000.000,-15742000.000,2706000.000,2804000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,137182000.000,313830000.000,-3911000.000,249519000.000,212688000.000
CostOfGoodsSold,1980974000.000,2235153000.000,2375936000.000,2500585000.000,2653181000.000,2726601000.000,2792487000.000
CurrentFederalTaxExpenseBenefit,,45547000.000,56590000.000,46846000.000,77374000.000,75200000.000,3024000.000
CurrentForeignTaxExpenseBenefit,,49231000.000,44747000.000,59425000.000,45173000.000,35179000.000,27474000.000
CurrentIncomeTaxExpenseBenefit,,101614000.000,108031000.000,111931000.000,127423000.000,116609000.000,35613000.000
CurrentStateAndLocalTaxExpenseBenefit,,6836000.000,6694000.000,5660000.000,4876000.000,6230000.000,5115000.000
DebtInstrumentConvertibleConversionRatio1,,,,,18.916,18.969,19.049
DeferredFederalIncomeTaxExpenseBenefit,,-787000.000,-31987000.000,16747000.000,97112000.000,17625000.000,15553000.000
DeferredForeignIncomeTaxExpenseBenefit,,-5729000.000,-5355000.000,-11467000.000,-1104000.000,-10133000.000,6568000.000
DeferredIncomeTaxExpenseBenefit,,-7088000.000,-40991000.000,6572000.000,97502000.000,9399000.000,24049000.000
