,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,1330000.000,1741000.000,,,,,,
AccountsPayableCurrent,1231000.000,1884000.000,,,,,,,,
AccountsPayableTradeCurrent,,,,,8863000.000,9299000.000,10986000.000,16187000.000,14725000.000,11499000.000
AccountsReceivableGrossCurrent,1742000.000,2335000.000,572000.000,678000.000,21542000.000,,,,31748000.000,
AccountsReceivableNetCurrent,1742000.000,2251000.000,551000.000,610000.000,21224000.000,20648000.000,24766000.000,28465000.000,30958000.000,27951000.000
AccruedEmployeeBenefitsCurrent,74000.000,44000.000,,,,,,,,
AccruedInsuranceCurrent,,288000.000,,,,,,,227000.000,
AccruedLiabilitiesAndOtherLiabilities,739000.000,1118000.000,,,9160000.000,8946000.000,9136000.000,9564000.000,6981000.000,
AccruedProfessionalFeesCurrent,,,,,,,,,2954000.000,
AccruedProfessionalFeesCurrentAndNoncurrent,492000.000,523000.000,,,823000.000,,,,,
AccruedRentCurrent,,,,,,,,,113000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,542000.000,43000.000,60000.000,105000.000,155000.000,,,,702000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4357000.000,6000.000,-130000.000,,0.000,,,,,
AdditionalPaidInCapital,,56926000.000,59384000.000,70644000.000,291032000.000,298972000.000,323266000.000,331499000.000,344384000.000,351942000.000
AdditionalPaidInCapitalCommonStock,146214000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,0.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,84000.000,21000.000,68000.000,318000.000,228000.000,513000.000,984000.000,790000.000,680000.000
Assets,10042000.000,59005000.000,13397000.000,20057000.000,289192000.000,286358000.000,312088000.000,310995000.000,311911000.000,316573000.000
AssetsCurrent,6259000.000,10512000.000,5125000.000,10881000.000,37617000.000,33067000.000,38124000.000,42158000.000,43100000.000,52354000.000
AssetsNoncurrent,3783000.000,48493000.000,8272000.000,9176000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,592000.000,,,,,,,
BridgeLoan,,,,,10000000.000,,,,,
BusinessCombinationContingentConsiderationLiability,464000.000,460000.000,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,10000000.000,10000000.000,10225000.000,10225000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,13350000.000,11414000.000,15634000.000,15555000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,2433000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,2270000.000,1250000.000,2460000.000,2460000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,2663000.000,2270000.000,3370000.000,3415000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,2798000.000,2663000.000,3683000.000,3848000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,2433000.000,2798000.000,3603000.000,3733000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,1250000.000,0.000,600000.000,600000.000,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,1936000.000,,1918000.000,1499000.000,,,
CapitalizedComputerSoftwareNet,,,1449000.000,2321000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,4178000.000,7296000.000,3080000.000,9078000.000,13462000.000,10138000.000,11233000.000,10395000.000,10089000.000,22014000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,4178000.000,,,,,,,,,
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000,250000.000,,,,250000.000,
ClassOfWarrantOrRightOutstanding,0.000,,,,,840205.000,1020102.000,1120102.000,,2220102.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,7291200.000,13888454.000,13926076.000,15603286.000,15709786.000,46979395.000,50700356.000,50724856.000,53717996.000,54440337.000
CommonStockSharesOutstanding,7291200.000,13888454.000,13926076.000,15603286.000,15709786.000,46924183.000,50645144.000,50663171.000,53557761.000,54235306.000
CommonStockValue,4000.000,7000.000,7000.000,8000.000,8000.000,23000.000,25000.000,25000.000,27000.000,27000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,50.000,,,,,
DebtInstrumentCarryingAmount,,,,,55000000.000,54437000.000,,,52750000.000,67062000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.100,,,,,0.100
DeferredCosts,646000.000,580000.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,32455000.000,,,,28109000.000,
DeferredRevenueCurrent,70000.000,264000.000,147000.000,150000.000,783000.000,331000.000,344000.000,407000.000,318000.000,1081000.000
DeferredTaxAssetsGross,,,,,18882000.000,,,,29990000.000,
DeferredTaxAssetsNet,,,,,,,,,28109000.000,
DeferredTaxAssetsNetCurrent,74000.000,203000.000,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,294000.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,4619000.000,,,,8041000.000,
DeferredTaxAssetsOther,,,,,,,,,11000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,1528000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,12069000.000,,,,21503000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,136000.000,,,,43000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,530000.000,,,,392000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,1881000.000,
DeferredTaxLiabilities,,,,,13573000.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,31743000.000,,,,27962000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,13573000.000,10037000.000,7090000.000,2568000.000,,
DeferredTaxLiabilitiesOther,,,,,412000.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,239000.000,,,,117000.000,
DepositLiabilitiesAccruedInterest,,,,,316000.000,,,,,
