,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,328110.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3013284.000,,4933988.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,6391588.000,,2640414.000
AllocatedShareBasedCompensationExpense,3013283.000,4014938.000,5394492.000
AmortizationOfDebtDiscountPremium,24917.000,116042.000,140816.000
AmortizationOfFinancingCosts,69308.000,216424.000,34004.000
CapitalExpendituresIncurredButNotYetPaid,,2658958.000,3073708.000
CapitalLeaseObligationsIncurred,3380223.000,4250437.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,3925620.000,-31060446.000,46810232.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-53328248.000,-74801925.000,-53024073.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,880334.000,785699.000
ConversionOfStockAmountConverted1,114527695.000,,
DebtInstrumentIncreaseAccruedInterest,693114.000,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,121399.000,334487.000,350646.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.060,0.060,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.250,0.250,0.250
DepreciationDepletionAndAmortization,566117.000,680444.000,952341.000
EarningsPerShareBasicAndDiluted,-3.120,-3.660,-1.660
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-10219.000,-24761.000,3720.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.381,-0.223,-0.334
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,0.000,-0.016,-0.031
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,-0.011,-0.014,-0.015
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,0.032,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.010,-0.009,-0.008
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.032,0.026,0.020
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,0.029,0.026
FairValueAdjustmentOfWarrants,,,-1007352.000
GainLossOnSaleOfPropertyPlantEquipment,1710.000,-2799.000,-11865.000
GeneralAndAdministrativeExpense,8599359.000,11011011.000,14203301.000
ImpairmentOfLongLivedAssetsHeldForUse,,0.000,700000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,741114.000
IncomeTaxExpenseBenefit,0.000,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,20252063.000,16705784.000,17691710.000
IncomeTaxReconciliationChangeInEnactedTaxRate,1685.000,1190519.000,1655991.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-18124019.000,-25428097.000,-18029558.000
IncomeTaxReconciliationNondeductibleExpenseOther,658740.000,1032480.000,760287.000
IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,-1701727.000,,
IncomeTaxReconciliationOtherAdjustments,510516.000,640782.000,410451.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-1707912.000,-1936719.000,-1034566.000
IncomeTaxReconciliationTaxCreditsResearch,,-2135940.000,-1368171.000
IncreaseDecreaseInAccountsPayable,543419.000,-136981.000,1193590.000
IncreaseDecreaseInAccruedLiabilities,-395416.000,796684.000,4905230.000
IncreaseDecreaseInInterestPayableNet,693114.000,25732.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,1485000.000,-137500.000
IncreaseDecreaseInOtherOperatingAssets,10471.000,,
IncreaseDecreaseInOtherOperatingLiabilities,3475552.000,4301884.000,384800.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-86997.000,-153449.000,262255.000
InterestExpense,1123579.000,2263599.000,1774740.000
InterestPaid,307944.000,1648707.000,2440846.000
InvestmentIncomeInterest,66580.000,25382.000,57326.000
InvestmentTaxCredit,-140556.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,290998.000
NetCashProvidedByUsedInFinancingActivities,56965929.000,21061787.000,101810026.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,56965929.000,21061787.000,101810026.000
NetCashProvidedByUsedInInvestingActivities,-7789262.000,8923202.000,-14326549.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7789262.000,8923202.000,-14326549.000
NetCashProvidedByUsedInOperatingActivities,-45240828.000,-61020674.000,-40676965.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-45240828.000,-61020674.000,-40676965.000
NetIncomeLoss,-53305938.000,-74788521.000,-53028110.000
NetIncomeLossAvailableToCommonStockholdersBasic,-54169164.000,-74788521.000,-53028110.000
NonoperatingIncomeExpense,-1181682.000,-2241016.000,-721927.000
NumberOfOperatingSegments,1.000,1.000,1.000
OperatingExpenses,54098275.000,73065834.000,53251651.000
OperatingIncomeLoss,-52124256.000,-72547505.000,-52306183.000
OperatingLeasesRentExpenseNet,447918.000,536932.000,1098452.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-10382.000,-25061.000,3766.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-11928.000,11657.000,271.000
OtherIncome,140556.000,0.000,0.000
OtherNonoperatingExpense,265239.000,2799.000,11865.000
PaymentsOfDebtIssuanceCosts,449796.000,,
PaymentsOfStockIssuanceCosts,4875404.000,,2374072.000
PaymentsToAcquirePropertyPlantAndEquipment,1097798.000,9686643.000,15329980.000
PaymentsToAcquireShortTermInvestments,25593464.000,2677155.000,
PreferredStockAccretionOfRedemptionDiscount,863226.000,,
ProceedsFromIssuanceInitialPublicOffering,49829800.000,8570000.000,105213087.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,262819.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,20225000.000,20702000.000,1003431.000
ProceedsFromSaleOfPropertyPlantAndEquipment,2000.000,,
ProceedsFromStockOptionsExercised,12810.000,201067.000,133571.000
ProceedsFromWarrantExercises,,,299932.000
ProfitLoss,-53305938.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,381033.000,
RepaymentsOfNotesPayable,51481.000,35480.000,1562500.000
ResearchAndDevelopmentExpense,45498916.000,62054823.000,38307236.000
Revenues,1974019.000,518329.000,945468.000
RoyaltyRevenue,,0.000,
SalesRevenueNet,1833463.000,518329.000,945468.000
ShareBasedCompensation,3013283.000,4014938.000,5103494.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.960,0.870,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.023,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,74825.000,239958.000,115210.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,4.940,6.400,7.270
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,967903.000,755950.000,1720679.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,5.760,3.840
