,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AllocatedShareBasedCompensationExpense,,,,,0.000
AmortizationOfDebtDiscountPremium,21467.000,,,,
AmortizationOfIntangibleAssets,15530.000,16120.000,,18489.000,16686.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4442.000,-722.000,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,112987.000
CostOfGoodsSold,212.000,,,,
CostOfRevenue,212.000,,,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,110300.000,,,,
DebtInstrumentBasisSpreadOnVariableRate1,,0.068,,,
Depreciation,42.000,0.000,,1283.000,9270.000
DepreciationAndAmortization,15572.000,16120.000,,,25956.000
DerivativeGainOnDerivative,44096.000,4217.000,0.000,,
DividendsPreferredStock,30851.000,32390.000,28881.000,,
DividendsPreferredStockStock,23578.000,,,,
EarningsPerShareBasicAndDiluted,,,,,-0.030
EarningsPerShareDiluted,-0.010,-0.010,,,
EffectiveIncomeTaxRateContinuingOperations,,,0.000,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.000,0.340,,0.340
FairValueAssumptionsExpectedDividendRate,0.000,,,,
FairValueAssumptionsExpectedVolatilityRate,2.348,,,,
FairValueAssumptionsRiskFreeInterestRate,0.001,,,,
FeesAndCommissions,,,0.000,0.000,
GainLossOnSaleOfDerivatives,44096.000,4217.000,,,
GainsLossesOnExtinguishmentOfDebt,15220.000,42702.000,,,
GainsLossesOnRestructuringOfDebt,-15220.000,,,,
GrossProfit,318.000,,,,
IncomeTaxExpenseBenefit,,,,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,966000.000,-177000.000,-228000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-966000.000,177000.000,228000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,78870.000,-61797.000,,,106952.000
IncreaseDecreaseInCustomerDeposits,,,,,124833.000
IncreaseDecreaseInInterestPayableNet,110148.000,99229.000,,,1553.000
IncreaseDecreaseInInventories,,,,,14700.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-7086.000,-48279.000,,,95420.000
InterestExpense,155555.000,103366.000,,,2871.000
InterestExpenseRelatedParty,0.000,,,,
InterestPaid,6081.000,4137.000,,,1318.000
InventoryWriteDown,,,184.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,74091.000,,,,
LeaseAndRentalExpense,1045.000,1045.000,1045.000,13585.000,
LicensesRevenue,0.000,,,0.000,
NetCashProvidedByUsedInFinancingActivities,497958.000,678585.000,,,782125.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,497958.000,678585.000,,,782125.000
NetCashProvidedByUsedInInvestingActivities,-4074.000,-15059.000,,,-148330.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4074.000,-15059.000,,,-148330.000
NetCashProvidedByUsedInOperatingActivities,-489442.000,-664248.000,,,-520808.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-489442.000,-664248.000,,,-520808.000
NetIncomeLoss,-650847.000,-622602.000,,,-669982.000
NetIncomeLossAvailableToCommonStockholdersBasic,-681698.000,-654992.000,,,
NotesIssued1,100000.000,,,,
OperatingCostsAndExpenses,554926.000,566155.000,,,667111.000
OperatingIncomeLoss,-554608.000,-566155.000,,,-667111.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,17035.000,,,,
PaymentsForRepurchaseOfCommonStock,,500.000,,,
PaymentsToAcquireIntangibleAssets,4074.000,15059.000,,,100644.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,47686.000
PreferredStockAmountOfPreferredDividendsInArrears,30851.000,63241.000,,34279.000,34279.000
ProceedsFromIssuanceOfConvertiblePreferredStock,20000.000,,,,
ProceedsFromIssuanceOfPrivatePlacement,,,,,332125.000
ProceedsFromRelatedPartyDebt,557958.000,765835.000,,,187500.000
ProceedsFromRepaymentsOfOtherDebt,20000.000,,,,
ProductionAndDistributionCosts,,,0.000,0.000,
ProfitLoss,-650847.000,-622602.000,,,
ProvisionForDoubtfulAccounts,,182.000,0.000,0.000,0.000
RepaymentsOfNotesPayable,70000.000,,,,
RepaymentsOfRelatedPartyDebt,10000.000,86750.000,,,
ResearchAndDevelopmentExpense,199599.000,132962.000,,,
Revenues,530.000,,0.000,0.000,
RoyaltyExpense,7500.000,7500.000,,,
RoyaltyRevenue,,,0.000,0.000,
SalesRevenueGoodsGross,530.000,,,1975.000,
SalesRevenueNet,530.000,,0.000,0.000,
SellingGeneralAndAdministrativeExpense,355327.000,433193.000,,,667111.000
ShareBasedCompensation,1750.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,-2812360.000,-4354817.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,724487.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,8568.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,-1789000.000,-100000.000,,73158.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,-0.080,0.080,,0.960,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,0.000,0.000,0.000,0.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,0.950
StockGrantedDuringPeriodValueSharebasedCompensation,1750.000,,,,
StockIssuedDuringPeriodSharesNewIssues,1995108.000,0.000,16287532.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,0.000,0.000,0.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,17035.000,,,,
StockIssuedDuringPeriodValueNewIssues,75841.000,0.000,1941211.000,,332125.000
StockIssuedDuringPeriodValueOther,74091.000,,,,
StockRepurchasedDuringPeriodValue,,500.000,,,
UnrealizedGainLossOnDerivatives,-44096.000,-4217.000,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,430000.000,202000.000,-966000.000,177000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,73367810.000,73443558.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,21055886.000
