,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,116000000.000,164000000.000,130000000.000
AccountsPayableOtherCurrentAndNoncurrent,,12000000.000,
AccountsReceivableNet,1420000000.000,,1408000000.000
AccountsReceivableNetCurrent,1420000000.000,1286000000.000,1408000000.000
AccruedIncomeTaxesCurrent,,5000000.000,
AccruedIncomeTaxesNoncurrent,,17000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,757000000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,0.000,-1000000.000,1000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,31000000.000,53000000.000,52000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-172000000.000,-472000000.000,-460000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-203000000.000,-526000000.000,-511000000.000
AdditionalPaidInCapital,,,3816000000.000
AdditionalPaidInCapitalCommonStock,,3812000000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,7000000.000,,6000000.000
Assets,8923000000.000,7709000000.000,7700000000.000
AssetsCurrent,2020000000.000,1917000000.000,1974000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,
BilledContractReceivables,1067000000.000,,1142000000.000
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,13000000.000,
BusinessCombinationContingentConsiderationLiability,,2000000.000,
CapitalizedComputerSoftwareAccumulatedAmortization,,20000000.000,
CapitalizedComputerSoftwareNet,,115000000.000,
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,38000000.000,
CashAndCashEquivalentsAtCarryingValue,148000000.000,390000000.000,255000000.000
CommonStockParOrStatedValuePerShare,,0.010,
CommonStockSharesAuthorized,,1000000000.000,
CommonStockSharesIssued,,202875000.000,203640000.000
CommonStockValue,,2000000.000,2000000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,5393000.000,5393000.000
DebtCurrent,22000000.000,28000000.000,46000000.000
DebtInstrumentUnamortizedDiscount,,56000000.000,54000000.000
DeferredCompensationPlanAssets,,109000000.000,
DeferredFinanceCostsNet,,66000000.000,
DeferredIncomeTaxLiabilities,,941000000.000,
DeferredRevenueCurrent,208000000.000,206000000.000,212000000.000
DeferredRevenueNoncurrent,,74000000.000,
DeferredSetUpCostsNoncurrent,,137000000.000,
DeferredTaxAssetsGross,,360000000.000,
DeferredTaxAssetsLiabilitiesNet,,-605000000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,14000000.000,
DeferredTaxAssetsNet,,336000000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,42000000.000,
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,,400000000.000,
DeferredTaxAssetsOther,,44000000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,12000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,101000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,18000000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,155000000.000,
DeferredTaxAssetsValuationAllowance,,24000000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,680000000.000,
DeferredTaxLiabilitiesNoncurrent,781000000.000,619000000.000,616000000.000
DeferredTaxLiabilitiesOther,,29000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,43000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,5000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,7000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,6000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,6000000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,6000000.000,
DefinedBenefitPlanFairValueOfPlanAssets,,192000000.000,
DepositsAssetsCurrent,,29000000.000,
DerivativeAssetsLiabilitiesAtFairValueNet,-2000000.000,,
DueToAffiliateCurrentAndNoncurrent,,0.000,
EmployeeRelatedLiabilitiesCurrent,245000000.000,269000000.000,257000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,41000000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,1791000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,243000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,136000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,238000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,241000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,242000000.000,
FiniteLivedIntangibleAssetsNet,,1144000000.000,
Goodwill,4850000000.000,3889000000.000,3899000000.000
IncomeTaxesReceivable,,14000000.000,
IncomeTaxesReceivableNoncurrent,,17000000.000,
IntangibleAssetsGrossExcludingGoodwill,,2935000000.000,
IntangibleAssetsNetExcludingGoodwill,1225000000.000,1144000000.000,1083000000.000
InventoryNet,,41000000.000,
LettersOfCreditOutstandingAmount,,17000000.000,
Liabilities,3433000000.000,4279000000.000,4259000000.000
LiabilitiesAndStockholdersEquity,8923000000.000,7709000000.000,7700000000.000
LiabilitiesCurrent,2306000000.000,1402000000.000,1248000000.000
LineOfCreditFacilityCurrentBorrowingCapacity,,2200000000.000,
LitigationReserve,,78000000.000,
LongTermDebtAndCapitalLeaseObligations,26000000.000,1913000000.000,2075000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,28000000.000,46000000.000
NoncurrentAssets,,436000000.000,
NotesPayableRelatedPartiesClassifiedCurrent,1106000000.000,0.000,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,0.000,
NotesReceivableRelatedPartiesCurrent,205000000.000,,41000000.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,176000000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,36000000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,56000000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,89000000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,127000000.000,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,46000000.000,
OtherAssetsCurrent,247000000.000,241000000.000,270000000.000
OtherAssetsMiscellaneousCurrent,,30000000.000,
OtherAssetsMiscellaneousNoncurrent,,32000000.000,
OtherAssetsNoncurrent,564000000.000,476000000.000,462000000.000
OtherLiabilitiesCurrent,609000000.000,611000000.000,603000000.000
OtherLiabilitiesNoncurrent,169000000.000,173000000.000,148000000.000
OtherSundryLiabilitiesCurrent,,355000000.000,
OtherSundryLiabilitiesNoncurrent,,82000000.000,
PayablesToCustomers,,13000000.000,
PreferredStockLiquidationPreferenceValue,,120000000.000,120000000.000
PreferredStockParOrStatedValuePerShare,,0.010,
PreferredStockSharesAuthorized,,100000000.000,
PreferredStockSharesIssued,,120000.000,120000.000
PreferredStockSharesOutstanding,,120000.000,120000.000
PreferredStockValue,,142000000.000,142000000.000
PrepaidExpenseAndOtherAssetsCurrent,,87000000.000,
PropertyPlantAndEquipmentGross,,1040000000.000,
PropertyPlantAndEquipmentNet,264000000.000,283000000.000,282000000.000
