,2011-06-30
AccountsPayableCurrent,32167000.000
AccountsReceivableNetCurrent,22000000.000
AccruedLiabilitiesCurrent,41046000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,995000.000
AdditionalPaidInCapitalCommonStock,868776000.000
AllowanceForDoubtfulAccountsReceivableCurrent,478000.000
Assets,469815000.000
AssetsCurrent,324129000.000
CashAndCashEquivalentsAtCarryingValue,59303000.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,105000000.000
CommonStockSharesIssued,50107982.000
CommonStockSharesOutstanding,50107982.000
CommonStockValue,50000.000
DeferredTaxAssetsNetNoncurrent,44442000.000
Goodwill,22286000.000
IntangibleAssetsNetExcludingGoodwill,30823000.000
InventoryNet,41554000.000
LiabilitiesAndStockholdersEquity,469815000.000
LiabilitiesCurrent,73213000.000
OtherAssetsNoncurrent,32259000.000
OtherLiabilitiesNoncurrent,39793000.000
PrepaidExpenseAndOtherAssetsCurrent,19110000.000
PropertyPlantAndEquipmentNet,15876000.000
RetainedEarningsAccumulatedDeficit,-513012000.000
ShortTermInvestments,182162000.000
StockholdersEquity,356809000.000
