,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,17527.000,243337.000,87902.000,184002.000
AccountsPayableRelatedPartiesCurrent,,,46500.000,93000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,900000.000,,,
AdditionalPaidInCapitalCommonStock,29720857.000,30882963.000,31444240.000,31857850.000
Assets,1528135.000,1486306.000,1375262.000,1315125.000
AssetsCurrent,,292365.000,215869.000,190279.000
Cash,182856.000,121115.000,67119.000,90279.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,0.040
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,1.000
ClassOfWarrantOrRightOutstanding,,,,22400000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1100000000.000,1200000000.000,1200000000.000,1300000000.000
CommonStockSharesIssued,,1056474201.000,1072187534.000,1098677534.000
CommonStockValue,917464.000,933108.000,948821.000,975311.000
DueToRelatedPartiesCurrentAndNoncurrent,650000.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,304647.000,358475.000,393023.000,427570.000
FiniteLivedIntangibleAssetsNet,1277779.000,1193941.000,1159393.000,1124846.000
FiniteLivedPatentsGross,1582426.000,1552416.000,1552416.000,1552416.000
Liabilities,17527.000,243337.000,87902.000,184002.000
LiabilitiesAndStockholdersEquity,1528135.000,1486306.000,1375262.000,1315125.000
OperatingLossCarryforwards,,20546000.000,,
OtherAdditionalCapital,759721.000,1063041.000,1063041.000,1063041.000
OtherPrepaidExpenseCurrent,,100000.000,100000.000,100000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000
PrepaidExpenseCurrent,67500.000,71250.000,48750.000,
RetainedEarningsAccumulatedDeficit,-29887434.000,-31636143.000,-32168742.000,-32765079.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,18700000.000,18700000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,31450000.000,31450000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,0.060,,0.060,0.060
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,31450000.000,31450000.000
SharePrice,,,0.030,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,0.060,0.060
StockholdersEquity,1510608.000,1242969.000,1287360.000,1131123.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1510608.000,1242969.000,1287360.000,1131123.000
