,2011-09-30,2011-12-31,2012-03-31
AccruedLiabilitiesCurrent,9631.000,5181.000,6032.000
AdditionalPaidInCapital,139580.000,154580.000,167580.000
Assets,4896.000,8310.000,17017.000
CashAndCashEquivalentsAtCarryingValue,4896.000,8310.000,17017.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,2500000.000,2500000.000,2500000.000
CommonStockSharesOutstanding,2500000.000,2500000.000,2500000.000
CommonStockValue,250.000,250.000,250.000
CommonStockholdersEquity,,-3129.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,144565.000,151701.000,156845.000
LiabilitiesAndStockholdersEquity,4896.000,8310.000,17017.000
LiabilitiesCurrent,9631.000,5181.000,6032.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,
PreferredStockSharesOutstanding,0.000,,
StockholdersEquity,-4735.000,3129.000,10985.000
