,2012-11-30,2013-02-28,2013-08-31,2013-11-30,2014-02-28
CashPeriodIncreaseDecrease,,,-136.000,,
GeneralAndAdministrativeExpense,2631.000,7446.000,336.000,710.000,564.000
IncomeLossFromContinuingOperations,-2631.000,-7446.000,,,
IncomeTaxesPaid,0.000,0.000,,,
NetCashProvidedByUsedInFinancingActivities,,,3200.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3200.000,,
NetCashProvidedByUsedInOperatingActivities,,,-3336.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3336.000,,
NetIncomeLoss,-2631.000,-7446.000,-3336.000,-3710.000,-3714.000
OperatingExpenses,2631.000,7446.000,3336.000,3710.000,3714.000
ProceedsFromRelatedPartyDebt,,,3200.000,,
ProfessionalFees,,,3000.000,3000.000,3150.000
Revenues,0.000,0.000,,,
SalesRevenueNet,0.000,0.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4480000.000,4480000.000,4480000.000,4480000.000,134400000.000
