,2011-11-30
AccountsPayable,263444.000
AccountsReceivableNet,9038.000
AccruedLiabilitiesCurrent,88132.000
AdditionalPaidInCapital,1674250.000
Assets,312117.000
AssetsCurrent,272078.000
BankOverdrafts,5481.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,24305360.000
CommonStockSharesSubscribedButUnissuedValue,502620.000
CommonStockValue,24305.000
InventoryNet,30750.000
Liabilities,1975789.000
LiabilitiesAndStockholdersEquity,312117.000
LiabilitiesCurrent,1975789.000
LoansPayable,168352.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,1450380.000
NotesReceivableRelatedParties,-123106.000
OtherAssets,12619.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesOutstanding,425000.000
PrepaidExpense,232290.000
PropertyPlantAndEquipmentNet,27420.000
RetainedEarningsAccumulatedDeficit,-3742166.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1663672.000
UnearnedESOPShares,425.000
