,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AccountsPayableCurrent,195000000.000,174200000.000,137200000.000,108300000.000,197300000.000
AccountsReceivableNetCurrent,188100000.000,228000000.000,224900000.000,169000000.000,200200000.000
AccrualForEnvironmentalLossContingenciesGross,4600000.000,4600000.000,4600000.000,4000000.000,4000000.000
AccruedIncomeTaxesCurrent,,10000000.000,,,
AccruedLiabilitiesCurrent,27700000.000,33100000.000,34200000.000,33200000.000,35600000.000
AccruedRentCurrentAndNoncurrent,,,,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,26000000.000,29300000.000,32600000.000,36400000.000,40200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-900000.000,-900000.000,-1000000.000,-1200000.000,-1100000.000
AdditionalPaidInCapital,113700000.000,216700000.000,217600000.000,219300000.000,220800000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4200000.000,3800000.000,4400000.000,4300000.000,3800000.000
Assets,794800000.000,833300000.000,840000000.000,742600000.000,935000000.000
AssetsCurrent,558300000.000,591800000.000,590900000.000,490000000.000,633500000.000
CapitalLeaseObligations,10100000.000,10000000.000,10600000.000,11000000.000,11100000.000
CapitalLeaseObligationsCurrent,3900000.000,3900000.000,4100000.000,4300000.000,4500000.000
CapitalLeaseObligationsNoncurrent,6200000.000,6100000.000,6500000.000,6700000.000,6600000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,4800000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,900000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,1900000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,4100000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,1100000.000,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,12100000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,11000000.000,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,1900000.000,
CapitalizedComputerSoftwareGross,,,,3600000.000,
CashAndCashEquivalentsAtCarryingValue,20500000.000,19000000.000,25900000.000,16300000.000,15900000.000
