,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,31000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,440000.000,,,,473000.000,,,,1144000.000
AllocatedShareBasedCompensationExpense,,155489.000,373000.000,302000.000,451000.000,485000.000,358000.000,440000.000,,,
AmortizationOfFinancingCosts,,,0.000,0.000,0.000,,15000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1367984.000,1454984.000,1350636.000,,,,1570042.000,,,,6798269.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,3000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,-3978000.000,,-4876000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,15000.000,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,-26000.000
DeferredRevenuePeriodIncreaseDecrease,,,,,,,80000.000,,,,
DeferredRevenueRevenueRecognized1,,,,,,,27000.000,10000.000,,,
DepreciationAndAmortization,62003.000,66321.000,111000.000,116000.000,127000.000,137000.000,145000.000,156000.000,201000.000,192000.000,188000.000
EarningsPerShareBasicAndDiluted,-0.810,-0.210,-0.310,-0.310,-0.400,-0.340,-0.420,-0.340,-0.390,-0.420,-0.370
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,3000.000
FairValueAdjustmentOfWarrants,928021.000,-382327.000,0.000,,,,,,,,
GeneralAndAdministrativeExpense,454632.000,759590.000,1127000.000,943000.000,1584000.000,431000.000,1560000.000,1319000.000,2346000.000,3230000.000,2786000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,14000.000,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3346883.000,-1445484.000,-2227000.000,-2145000.000,-2871000.000,-2471000.000,-3075000.000,-2988000.000,-3977000.000,-5229000.000,-4919000.000
IncomeLossFromEquityMethodInvestments,,,-6000.000,,,,0.000,,,,
IncomeTaxExpenseBenefit,,,1000.000,0.000,0.000,0.000,1000.000,0.000,0.000,-23000.000,-25000.000
IncomeTaxesPaid,,,,,,,1000.000,,,,1000.000
IncreaseDecreaseInAccountsPayable,,,185000.000,,,,298000.000,,,,123000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,-11000.000
IncreaseDecreaseInAccruedLiabilities,,,-125000.000,,,,0.000,,,,43000.000
IncreaseDecreaseInDeferredRevenue,,,-9000.000,,,,53000.000,,,,-36000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,59000.000,,,,-96000.000,,,,-8000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,,,14000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,14000.000,,,,63000.000
IncreaseDecreaseInPrepaidRent,,,,,,,9000.000,,,,7000.000
InterestExpense,2098832.000,10087.000,,0.000,0.000,,,,,,
InterestPaid,,,,,,,0.000,,,,
InvestmentIncomeInterest,1640.000,13236.000,8000.000,8000.000,7000.000,4000.000,4000.000,2000.000,4000.000,12000.000,9000.000
LeaseAndRentalExpense,26064.000,37462.000,38000.000,38000.000,45000.000,42000.000,43000.000,52000.000,,,
LegalFees,,,,,,,575000.000,,,,750000.000
LossContingencyLossInPeriod,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInContinuingOperations,,,-2878000.000,,,,554000.000,,,,7873000.000
NetCashProvidedByUsedInFinancingActivities,,,-31000.000,,,,0.000,,,,7471000.000
