,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,41304000.000,38870000.000,30372000.000,41126000.000,40341000.000,47917000.000,29001000.000,33322000.000,31293000.000,39016000.000,28827000.000,24616000.000,23527000.000,31344000.000,24690000.000,22986000.000,35409000.000,47170000.000,23245000.000,62853000.000,62165000.000,81172000.000,63441000.000,68669000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,,,,,378074000.000,,,,379945000.000,,,,383101000.000,,,,388345000.000,,
AccountsReceivableGross,,,21684000.000,13623000.000,16581000.000,,19701000.000,21060000.000,17212000.000,,23346000.000,28277000.000,27063000.000,,16363000.000,13244000.000,16119000.000,,9791000.000,10581000.000,12286000.000,,12494000.000,9665000.000
AccountsReceivableGrossCurrent,,20259000.000,,,,17543000.000,,,,17976000.000,,,,30593000.000,,,,12812000.000,,,,15488000.000,,
AccountsReceivableNet,,,278951000.000,316294000.000,345968000.000,,380761000.000,434896000.000,408286000.000,,423576000.000,457036000.000,420091000.000,,398860000.000,390735000.000,402830000.000,,394681000.000,393723000.000,397802000.000,,363736000.000,364268000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,,,382581000.000,,
AccruedIncomeTaxesCurrent,7063000.000,7902000.000,8460000.000,11922000.000,24778000.000,20733000.000,8715000.000,7094000.000,7229000.000,8076000.000,14544000.000,9842000.000,13148000.000,12737000.000,11582000.000,10174000.000,9979000.000,4675000.000,3019000.000,1509000.000,2513000.000,1450000.000,2280000.000,1889000.000
AccruedIncomeTaxesNoncurrent,,4479000.000,,,,4862000.000,,,,6769000.000,,,,6324000.000,,,,8519000.000,,,,11855000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,101572000.000,,,,107895000.000,,,,111157000.000,,,,108936000.000,,,,108209000.000,,,,114662000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-4023000.000,,,,-3781000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,28392000.000,,,,35471000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-15199000.000,-23294000.000,-23853000.000,-13923000.000,-22340000.000,-21148000.000,-19111000.000,-34464000.000,-31635000.000,-3378000.000,6553000.000,8855000.000,15812000.000,-5372000.000,-19144000.000,-38330000.000,-20362000.000,-51836000.000,-61280000.000,-70378000.000,-92002000.000,-119817000.000,-140734000.000,-134090000.000
AllowanceForDoubtfulAccountsReceivable,,,540000.000,670000.000,671000.000,,421000.000,651000.000,632000.000,,704000.000,483000.000,484000.000,,299000.000,299000.000,167000.000,,179000.000,179000.000,179000.000,,320000.000,412000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,395000.000,,,,463000.000,,,,658000.000,,,,489000.000,,,,179000.000,,,,326000.000,,
