,2014-06-30,2014-09-23,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,8872000.000,,14202000.000,13390000.000,9791000.000,9594000.000,10684000.000,12745000.000,12208000.000,11544000.000,13065000.000,14169000.000
AccountsReceivableNetCurrent,18549000.000,,17924000.000,19260000.000,19957000.000,24491000.000,20624000.000,23207000.000,24734000.000,19625000.000,17535000.000,17248000.000
AccruedLiabilitiesCurrent,3918000.000,,5588000.000,3325000.000,4081000.000,4465000.000,5568000.000,3441000.000,4114000.000,4145000.000,3987000.000,4112000.000
AccruedProfessionalFeesCurrent,,,76000.000,165000.000,135000.000,,,,,,,
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,48324000.000,,52869000.000,55007000.000,57326000.000,59784000.000,62246000.000,64641000.000,66982000.000,69454000.000,71984000.000,74613000.000
AdditionalPaidInCapital,520405000.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,522800000.000,524095000.000,525499000.000,526737000.000,527975000.000,529263000.000,530696000.000,532056000.000,533088000.000,534346000.000
AllowanceForDoubtfulAccountsReceivable,,,0.000,,108000.000,96000.000,89000.000,126000.000,114000.000,101000.000,0.000,
AssetRetirementObligationCurrent,,,,,,,,241000.000,0.000,0.000,,
AssetRetirementObligationsNoncurrent,,,1018000.000,,,1034000.000,397000.000,,,,,
Assets,141486000.000,,145043000.000,141521000.000,138488000.000,140445000.000,140074000.000,139043000.000,139187000.000,137471000.000,134669000.000,127616000.000
AssetsCurrent,82021000.000,,73376000.000,61871000.000,60216000.000,62921000.000,61647000.000,59410000.000,57894000.000,55487000.000,50186000.000,44800000.000
AssetsFairValueDisclosure,,,,,,0.000,,,,,,
AvailableForSaleSecurities,,,,,,,0.000,,,,0.000,
CapitalLeaseObligationsCurrent,76000.000,,76000.000,77000.000,75000.000,76000.000,67000.000,54000.000,47000.000,41000.000,35000.000,20000.000
CapitalLeaseObligationsNoncurrent,127000.000,,89000.000,69000.000,52000.000,52000.000,40000.000,30000.000,17000.000,11000.000,4000.000,
CapitalLeasedAssetsGross,,,406000.000,,,,427000.000,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,141000.000,,,,74000.000,,,,100000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,181000.000,,,,117000.000,,,,42000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,87000.000,,,,74000.000,,,,37000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,30000.000,,,,5000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,64000.000,,,,38000.000,,,,5000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,16000.000,,,,10000.000,,,,3000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,165000.000,,,,107000.000,,,,39000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,265000.000,,,,353000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,56917000.000,,49719000.000,33010000.000,29575000.000,29964000.000,32804000.000,29357000.000,19737000.000,21129000.000,18086000.000,11228000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,0.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,125000000.000,,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,23000000.000,,22992273.000,22992273.000,23046278.000,23106680.000,23184852.000,23233762.000,23308914.000,23366937.000,23369838.000,23508417.000
CommonStockSharesOutstanding,23000000.000,,22992273.000,22992273.000,23046278.000,23106680.000,23184852.000,23233762.000,23308914.000,23366937.000,23369838.000,23508417.000
CommonStockValue,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ConvertibleNotesPayable,,,0.000,,,,,,,,,
ConvertibleSubordinatedDebt,,,,,,,73400000.000,,,,,
DebtInstrumentFairValue,129000000.000,,129000000.000,,,,,,,,,
DeferredRentCredit,,,,,,,,,,,1125000.000,1251000.000
DeferredRentCreditCurrent,,,155000.000,168000.000,181000.000,,,,,,,169000.000
DeferredRentCreditNoncurrent,,,,,,,,,,,,1082000.000
DeferredRevenueCurrent,959000.000,,292000.000,1362000.000,2531000.000,5601000.000,681000.000,431000.000,449000.000,753000.000,1043000.000,789000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,384000.000,,,,150000.000,,,,95000.000,
DeferredTaxAssetsGross,,,66986000.000,,,,68222000.000,,,,73221000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,
DeferredTaxAssetsNet,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,61457000.000,,,,62671000.000,,,,66276000.000,
DeferredTaxAssetsOther,,,5000.000,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,379000.000,,,,323000.000,,,,312000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,4479000.000,,,,4938000.000,,,,6140000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,282000.000,,,,140000.000,,,,398000.000,
DeferredTaxAssetsValuationAllowance,,,63675000.000,,,,64381000.000,,,,67926000.000,
DeferredTaxLiabilities,,,3311000.000,,,,3841000.000,,,,5295000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,3841000.000,,,,5295000.000,
EmployeeRelatedLiabilitiesCurrent,2540000.000,,4851000.000,2408000.000,3122000.000,3294000.000,4184000.000,2272000.000,2594000.000,2452000.000,2796000.000,2661000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,6800000.000,,,,5200000.000,,,,,
FairValueNetAssetLiability,,,0.000,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,2240000.000,,845000.000,1420000.000,1440000.000,1788000.000,2100000.000,2160000.000,7766000.000,9040000.000,9357000.000,11576000.000
InventoryNet,5490000.000,,4897000.000,5905000.000,6075000.000,6629000.000,6532000.000,6139000.000,11788000.000,12902000.000,12868000.000,15132000.000
InventoryRawMaterialsNetOfReserves,3250000.000,,4052000.000,4485000.000,4635000.000,4841000.000,4432000.000,3979000.000,4022000.000,3862000.000,3511000.000,3556000.000
LeaseIncentivePayableCurrentAndNoncurrent,,,,,,,,,,,,800000.000
LeaseholdImprovementsGross,,,,,,,,,,400000.000,700000.000,
LettersOfCreditOutstandingAmount,,,,,,2700000.000,2700000.000,,,,,
Liabilities,15037000.000,,21327000.000,19300000.000,17605000.000,20847000.000,17600000.000,17078000.000,17176000.000,17197000.000,19105000.000,20172000.000
LiabilitiesAndStockholdersEquity,141486000.000,,145043000.000,141521000.000,138488000.000,140445000.000,140074000.000,139043000.000,139187000.000,137471000.000,134669000.000,127616000.000
LiabilitiesCurrent,13825000.000,,20208000.000,18204000.000,16515000.000,20554000.000,17409000.000,16912000.000,16818000.000,16483000.000,18130000.000,19090000.000
LineOfCredit,1500000.000,,1400000.000,1400000.000,1800000.000,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,8500000.000,,12400000.000,10900000.000,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,8500000.000,,,,,,,,,,,
LinesOfCreditCurrent,,,0.000,0.000,,,,,,,,
MarketableSecurities,,,,2501000.000,2504000.000,0.000,0.000,,,,0.000,
MarketableSecuritiesCurrent,,,,2501000.000,2504000.000,,,,,,,
MarketableSecuritiesNoncurrent,,,,,0.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,3664000.000,,,,2664000.000,,,,6931000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,1126000.000,,,,1194000.000,,,,1222000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,170000.000,,,,28000.000,,,,505000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,601000.000,,,,184000.000,,,,640000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,600000.000,,,,626000.000,,,,813000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,1133000.000,,,,625000.000,,,,1239000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,34000.000,,,,7000.000,,,,2512000.000,
OperatingLossCarryforwards,,,113200000.000,,,,113200000.000,,,,113200000.000,
OtherAccruedLiabilitiesCurrent,1378000.000,,506000.000,584000.000,643000.000,1171000.000,1384000.000,1169000.000,1520000.000,1693000.000,1191000.000,1451000.000
OtherAssetsNoncurrent,303000.000,,175000.000,130000.000,123000.000,100000.000,105000.000,94000.000,147000.000,79000.000,89000.000,97000.000
OtherLiabilities,,,1080000.000,,,1059000.000,560000.000,,,,1125000.000,
