,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AmortizationOfDebtDiscountPremium,,,105942.000,,,,43596.000,,,,16163.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,2450000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,493912.000,,496984.000,,,,1208610.000,,,,634671.000,,
ComprehensiveIncomeNetOfTax,449550.000,220897.000,1494978.000,1659944.000,1785017.000,1390287.000,546599.000,1565182.000,1618109.000,-10052526.000,-2613678.000,-357381.000,-2201146.000
CostOfRevenue,1308469.000,1412211.000,1535050.000,1032163.000,1184850.000,1465118.000,1235343.000,1323833.000,1357497.000,1489624.000,1248183.000,371531.000,159977.000
CurrentIncomeTaxExpenseBenefit,0.000,,,,,,,0.000,,,,,
Depreciation,,,162598.000,,,,171461.000,,,,188685.000,,
DepreciationAndAmortization,105968.000,,218792.000,,,,228486.000,,,,250688.000,,
DepreciationDepletionAndAmortization,,,174038.000,177472.000,177969.000,190789.000,187469.000,174621.000,181390.000,300989.000,227624.000,198169.000,211842.000
EarningsPerShareBasic,0.010,0.020,0.030,0.030,0.040,0.020,0.020,0.030,0.030,-2.540,-0.120,-0.180,-0.130
EarningsPerShareDiluted,0.010,0.020,0.030,0.030,0.040,0.020,0.020,0.030,0.030,-2.540,-0.120,-0.180,-0.130
EffectOfExchangeRateOnCashAndCashEquivalents,3647.000,,37391.000,,,,-209899.000,,,,102194.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.000,,,,0.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,2871.000,,,,-8043.000,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,6204.000,,,,3035.000,,
GeneralAndAdministrativeExpense,,125544.000,59842.000,343826.000,32932.000,127419.000,93590.000,56753.000,46725.000,6302761.000,536263.000,27679.000,628487.000
GoodwillImpairmentLoss,,91468.000,,,,,,,,,,,
GrossProfit,397459.000,468838.000,1812956.000,2084343.000,1933167.000,1570345.000,2212205.000,1857750.000,1902846.000,1912955.000,529961.000,-42090.000,-57298.000
