,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableNet,1991000.000,4896000.000,1463000.000,1562000.000,1932000.000,9784000.000,1349000.000
AccountsReceivableNetNoncurrent,1991000.000,4896000.000,1463000.000,1562000.000,1932000.000,,
AccruedLiabilitiesCurrentAndNoncurrent,1846000.000,1466000.000,4072000.000,6007000.000,6135000.000,35862000.000,7008000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4767000.000,-1857000.000,12933000.000,1703000.000,-7633000.000,1317000.000,11886000.000
AdditionalPaidInCapital,,999000000.000,999644000.000,1005150000.000,1006502000.000,1007027000.000,1007471000.000
AlternativeExcessNetCapital,,6900000.000,,,,3400000.000,
Assets,730869000.000,836748000.000,812700000.000,802927000.000,924811000.000,952603000.000,917633000.000
AvailableForSaleSecurities,74400000.000,213046000.000,236076000.000,218148000.000,206974000.000,222495000.000,221535000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,11748000.000,12940000.000,26384000.000,14169000.000,15925000.000,19302000.000,22429000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,2926000.000,14436000.000,3641000.000,8596000.000,24940000.000,14299000.000,945000.000
AvailableForSaleSecuritiesAmortizedCost,65578000.000,214542000.000,213333000.000,212575000.000,215989000.000,217492000.000,200051000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,14436000.000,3641000.000,8596000.000,24940000.000,14299000.000,945000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,37914000.000,176435000.000,35772000.000,179551000.000,128222000.000,135701000.000,131788000.000
AvailableForSaleSecuritiesEquitySecuritiesCurrent,115046000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,363055000.000,205750000.000,203239000.000,194726000.000,402403000.000,314093000.000,307651000.000
CommonStockCapitalSharesReservedForFutureIssuance,900000.000,,,,,,
CommonStockSharesOutstanding,25500000.000,,25400000.000,25500000.000,25400000.000,,24200000.000
DeferredIncomeTaxLiabilities,,9880000.000,,,,11103000.000,
DeferredTaxAssetsGross,,6471000.000,,,,,
DeferredTaxAssetsNet,,,,,,7151000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,166000.000,,,,,
DeferredTaxAssetsOther,,0.000,,,,4000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,871000.000,,,,1315000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,77000.000,,,,719000.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,5523000.000,,,,3652000.000,
DeferredTaxAssetsValuationAllowance,,166000.000,,,,,
DeferredTaxLiabilities,,3409000.000,,,,3952000.000,
