,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,30368.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-84556.000,,614.000,,,,5636.000,,,,1181.000,,,,-93687.000,,,,-925.000
CostOfGoodsSold,1350.000,1350.000,1936.000,407.000,1005.000,1635.000,5364.000,1275.000,1275.000,1275.000,1275.000,425.000,0.000,0.000,0.000,0.000,0.000,0.000,,
CostsAndExpenses,,,54591.000,33263.000,34099.000,25918.000,69036.000,121442.000,64116.000,43084.000,65003.000,23526.000,29804.000,75073.000,247115.000,91763.000,166968.000,124803.000,69706.000,50405.000
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.010,0.000,0.000,-0.000,-0.010,,0.000,0.000,,-0.000,0.000,-0.010,-0.010,-0.000,0.000,0.000,-0.010,0.000
GainLossOnSaleOfPropertyPlantEquipment,0.000,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-22696.000,,4965.000,,,,22833.000,,,,9698.000,,,,20930.000,,,,-9950.000
IncreaseDecreaseInAccountsReceivable,,-3000.000,,1971.000,,,,8489.000,,,,11000.000,,,,0.000,,,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,-29316.000,,,,87858.000,,,,5945.000,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,,,,,,-21565.000,,,,59464.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,,9611.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-336.000,,2522.000,,,,-439.000,,,,-261.000,,,,1289.000,,,,34.000
InterestExpense,0.000,,,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNet,,-39396.000,-39381.000,-8892.000,-9857.000,-8660.000,-8517.000,-8163.000,-8297.000,-8317.000,-7892.000,-7175.000,-7334.000,-6911.000,-35.000,0.000,0.000,0.000,,
InterestPaid,,,,,,,,,,,,,,,,0.000,,,,
InterestPaidNet,,0.000,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-84556.000,,614.000,,,,5636.000,,,,1181.000,,,,-93687.000,,,,-925.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-84556.000,,614.000,,,,5636.000,,,,1181.000,,,,-93687.000,,,,-925.000
NetIncomeLoss,,-98503.000,,,,,,,,,,,,,,-91763.000,-166968.000,-124803.000,-69706.000,-50405.000
NonoperatingIncomeExpense,0.000,-39396.000,-39381.000,-8892.000,-9857.000,-8660.000,8939.000,-8163.000,-8297.000,-8317.000,-7892.000,-7175.000,-2445.000,-6911.000,-35.000,0.000,0.000,0.000,,
OperatingExpenses,33826.000,68107.000,,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,-24826.000,-59107.000,-41680.000,-20282.000,-17599.000,-9418.000,-27839.000,-104942.000,-47616.000,-26584.000,-48503.000,-18026.000,-29804.000,-75073.000,-247115.000,-91763.000,-166968.000,-124803.000,-69706.000,-50405.000
ProfitLoss,-24826.000,-98503.000,-81061.000,-29174.000,-27456.000,-18078.000,-18900.000,-113105.000,-55913.000,-34901.000,-56395.000,-25201.000,-32249.000,-81984.000,,,,,,
ResearchAndDevelopmentExpense,0.000,,20000.000,,,,,,,,,,6500.000,48550.000,,55075.000,77100.000,83825.000,24370.000,9005.000
ResearchAndDevelopmentInProcess,,,,,,,,63375.000,37230.000,22270.000,24110.000,,,,,,,,,
Revenues,9000.000,9000.000,12911.000,12981.000,16500.000,16500.000,41197.000,16500.000,16500.000,16500.000,16500.000,5500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SalesRevenueNet,9000.000,9000.000,12911.000,12981.000,16500.000,16500.000,41197.000,16500.000,16500.000,16500.000,16500.000,5500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SellingGeneralAndAdministrativeExpense,32476.000,66757.000,32655.000,32856.000,33094.000,24283.000,38672.000,56792.000,25611.000,19539.000,39618.000,23101.000,23304.000,26523.000,163734.000,36688.000,89868.000,40978.000,45336.000,41400.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,13572568.000,13572568.000,13572568.000,13572568.000,-27145136.000,13572568.000,13572568.000,13572568.000,-27145136.000,13572568.000,13572568.000,13572568.000,-20412896.000,45572568.000,45572568.000,45572568.000,-91145136.000,45572568.000
