,2011-07-31,2011-10-31
AdjustmentForAmortization,3408000.000,
AmortizationOfIntangibleAssets,1843000.000,1826000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2500000.000,4500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-34540000.000,
CostOfGoodsSold,13764000.000,14883000.000
CostOfRevenue,26032000.000,26972000.000
CostOfServices,12268000.000,12089000.000
DeferredIncomeTaxExpenseBenefit,2779000.000,
Depreciation,3515000.000,
EarningsPerShareBasic,0.060,0.100
EarningsPerShareDiluted,0.060,0.100
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,291000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,291000.000,
FiniteLivedIntangibleAssetsAmortizationExpense,3011000.000,2994000.000
FiniteLivedIntangibleAssetsFutureAmortizationExpense,21959000.000,
FutureAmortizationExpenseRemainderOfFiscalYear,8945000.000,
FutureAmortizationExpenseYearThree,1232000.000,
FutureAmortizationExpenseYearTwo,11782000.000,
GeneralAndAdministrativeExpense,10173000.000,11447000.000
GrossProfit,83477000.000,87109000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4227000.000,6874000.000
IncomeTaxExpenseBenefit,1532000.000,2288000.000
IncreaseDecreaseInAccountsPayable,-3491000.000,
IncreaseDecreaseInAccountsReceivable,-246000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,2450000.000,
IncreaseDecreaseInDeferredRevenue,-3653000.000,
IncreaseDecreaseInInventories,-230000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-2554000.000,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,3854000.000,3854000.000
InterestExpense,235000.000,227000.000
InvestmentIncomeInterestAndDividend,113000.000,137000.000
LeaseAndRentalExpense,2500000.000,2600000.000
NetCashProvidedByUsedInFinancingActivities,-41220000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-41220000.000,
NetCashProvidedByUsedInInvestingActivities,-2862000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2862000.000,
NetCashProvidedByUsedInOperatingActivities,9542000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,9542000.000,
NetIncomeLoss,2695000.000,4586000.000
NetIncomeLossAvailableToCommonStockholdersBasic,2473000.000,4205000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,2477000.000,4208000.000
NonoperatingIncomeExpense,-346000.000,-473000.000
OperatingExpenses,78782000.000,79672000.000
OperatingIncomeLoss,4695000.000,7437000.000
PaymentsForRepurchaseOfCommonStock,43020000.000,
PaymentsToAcquireProductiveAssets,2862000.000,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,1509000.000,
ResearchAndDevelopmentExpense,19209000.000,19618000.000
Revenues,109509000.000,114081000.000
SalesRevenueGoodsNet,58556000.000,62289000.000
SalesRevenueNet,109509000.000,114081000.000
SalesRevenueServicesNet,50953000.000,51792000.000
SellingAndMarketingExpense,47557000.000,46781000.000
ShareBasedCompensation,4478000.000,3723000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.410,0.620
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.002,0.001
StandardProductWarrantyAccrualPayments,-521000.000,
StandardProductWarrantyAccrualWarrantiesIssued,532000.000,
StockIssuedDuringPeriodSharesStockOptionsExercised,161042.000,41544.000
StockRepurchasedDuringPeriodShares,1900000.000,
StockRepurchasedDuringPeriodValue,43000000.000,
TaxBenefitFromStockOptionsExercised,180000.000,
UndistributedEarningsAllocatedToParticipatingSecurities,222000.000,381000.000
UndistributedEarningsDiluted,218000.000,378000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,300000.000,400000.000
WeightedAverageNumberOfDilutedSharesOutstanding,47692000.000,46699000.000
WeightedAverageNumberOfSharesOutstandingBasic,46718000.000,46362000.000
