,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,-443000.000,,,,-425000.000,,,,-198000.000,,,,-107000.000
AllocatedShareBasedCompensationExpense,414000.000,787000.000,759000.000,978000.000,898000.000,1400000.000,1684000.000,1627000.000,2328000.000,3103000.000,5869000.000,2634000.000,3762000.000,3749000.000,2238000.000,3467000.000,3418000.000,2381000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,16545674.000,3483910.000,4257789.000,3041033.000,-5731803.000,3775379.000,2052638.000,1949096.000,-3749216.000,2813279.000,2905340.000,2269605.000,-6314105.000,2413720.000,3055143.000,3131911.000,-3047564.000,1824296.000
CapitalExpendituresIncurredButNotYetPaid,,776000.000,,,,301000.000,,,,14000.000,,,,86000.000,,,,9000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-22730000.000,,,,-9331000.000,,,,-17727000.000,,,,3289000.000,,,,-52000.000
ComprehensiveIncomeNetOfTax,-5675000.000,-7214000.000,-7392000.000,-2127000.000,-1899000.000,-12784000.000,-11956000.000,-9822000.000,-22299000.000,-14434000.000,-21037000.000,-12960000.000,-7253000.000,-21167000.000,-21081000.000,-19549000.000,-20029000.000,-19995000.000
DebtConversionConvertedInstrumentSharesIssued1,,1256232.000,,,,1256232.000,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,-10000.000,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,289000.000,,,,354000.000,,,,394000.000,,,,419000.000,,,,699000.000
EarningsPerShareBasic,,,,-0.050,,,-0.280,-0.230,,,-0.410,-0.250,,,,,,
EarningsPerShareBasicAndDiluted,-15.980,-0.200,-0.200,,,-0.300,,,,-0.290,,,,-0.400,-0.400,-0.370,-0.380,-0.380
EarningsPerShareDiluted,,,,-0.070,,,-0.290,-0.260,,,-0.410,-0.250,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,0.003,,,,0.003,,,,,,,,,,,,
FairValueAssumptionsWeightedAverageVolatilityRate,,0.700,,,,0.650,,,,,,,,,,,,
FairValueInputsEntityCreditRisk,,0.085,,,,0.074,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,-1000.000,,,,-18000.000,,,,-50000.000,,,,0.000,,,,
GainLossOnInvestments,,1000.000,,,,1000.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-1738000.000,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,1093000.000,1905000.000,1723000.000,1917000.000,1884000.000,2732000.000,2954000.000,2569000.000,3278000.000,3644000.000,5814000.000,4245000.000,5427000.000,5103000.000,3664000.000,4842000.000,4782000.000,3959000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5691000.000,-7239000.000,-7338000.000,-2169000.000,-1945000.000,-12740000.000,-11973000.000,-9798000.000,-22168000.000,-14491000.000,-21037000.000,-13016000.000,-7222000.000,-21212000.000,-21098000.000,-19515000.000,-20015000.000,-20025000.000
IncomeTaxExpenseBenefit,-6000.000,-10000.000,10000.000,-5000.000,-18000.000,1000.000,,,,-4000.000,2000.000,-16000.000,0.000,-5000.000,-8000.000,4000.000,5000.000,-4000.000
IncomeTaxesPaid,,,,,,1000.000,,,,1000.000,,,,1000.000,,,,1000.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,61000.000,,,,2469000.000,,,,-9959000.000,,,,-1218000.000
IncreaseDecreaseInAccountsPayable,,86000.000,,,,1519000.000,,,,471000.000,,,,906000.000,,,,-1331000.000
IncreaseDecreaseInAccruedLiabilities,,822000.000,,,,-39000.000,,,,899000.000,,,,-596000.000,,,,-818000.000
IncreaseDecreaseInDeferredLiabilities,,66000.000,,,,-61000.000,,,,-79000.000,,,,87000.000,,,,13000.000
IncreaseDecreaseInDeferredRevenue,,-3238000.000,,,,-1161000.000,,,,-389000.000,,,,-489000.000,,,,-18000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,-588000.000,,,,-438000.000,,,,-1059000.000,,,,-1181000.000,,,,-1012000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,,-338000.000,,,,-627000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,225000.000,,,,385000.000,,,,-78000.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,1113000.000,,,,660000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,1437053.000,1449212.000,,,,,,,,,,
InterestAndOtherIncome,,72000.000,63000.000,72000.000,85000.000,100000.000,97000.000,86000.000,105000.000,199000.000,151000.000,335000.000,170000.000,190000.000,180000.000,237000.000,237000.000,214000.000
InterestExpense,110000.000,,18000.000,7000.000,,11000.000,10000.000,10000.000,8000.000,8000.000,7000.000,6000.000,31000.000,24000.000,90000.000,560000.000,508000.000,546000.000
InterestPaid,,,,,,11000.000,,,,8000.000,,,,5000.000,,,,465000.000
