,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30
CashPeriodIncreaseDecrease,733.000,,,,,,0.000,
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,0.000,2616.000,1559.000,-1671.000,1456.000,1278.000,3800.000,4938.000
IncomeTaxesPaidNet,0.000,,,,,,0.000,
IncreaseDecreaseInAccountsPayable,0.000,,,,,,3800.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,0.000,
InterestPaidNet,0.000,,,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,3333.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3333.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-2600.000,,,,,,0.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2600.000,,,,,,0.000,
NetIncomeLoss,-2600.000,-2616.000,-1559.000,-14949.000,-7694.000,-3853.000,-3800.000,-8721.000
ProceedsFromIssuanceOfCommonStock,3333.000,,,,,,,
ProfessionalFees,2600.000,,,,6238.000,2575.000,0.000,3783.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,30000000.000,30000000.000,30000000.000,-60000000.000,30000000.000,30000000.000,30000000.000,30000000.000
