,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,16397000.000,14224000.000,17074000.000,12823000.000,9652000.000,10047000.000,8573000.000,8544000.000,6440000.000,7031000.000,9666000.000,8970000.000
AccountsReceivableNetCurrent,60901000.000,70713000.000,59524000.000,59159000.000,45406000.000,51712000.000,54042000.000,55188000.000,45323000.000,56908000.000,60385000.000,59305000.000
AccruedIncomeTaxesCurrent,,,,,3000000.000,,,,,,,
AccruedLiabilitiesCurrent,69568000.000,80844000.000,75517000.000,74393000.000,48159000.000,59895000.000,57732000.000,54952000.000,44450000.000,57793000.000,61967000.000,61821000.000
AccruedLiabilitiesFairValueDisclosure,,,,,600000.000,358000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,62482000.000,,,,69543000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2996000.000,-5155000.000,-5764000.000,-4506000.000,-5441000.000,-4493000.000,-4142000.000,-4510000.000,-4065000.000,-4900000.000,-4448000.000,-4760000.000
AdditionalPaidInCapitalCommonStock,12253000.000,12422000.000,13678000.000,13814000.000,14251000.000,14011000.000,14205000.000,14506000.000,14565000.000,14634000.000,14708000.000,14776000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5732000.000,3697000.000,3406000.000,2839000.000,2971000.000,4073000.000,4513000.000,,,,3268000.000,
Assets,1006991000.000,1020891000.000,993310000.000,1018459000.000,954182000.000,949456000.000,875406000.000,882861000.000,846902000.000,980725000.000,981861000.000,974911000.000
AssetsCurrent,250146000.000,251983000.000,237555000.000,272348000.000,219814000.000,225308000.000,160106000.000,176047000.000,151302000.000,123244000.000,118824000.000,117190000.000
CashAndCashEquivalentsAtCarryingValue,149668000.000,137269000.000,141339000.000,178698000.000,146190000.000,148621000.000,82365000.000,98773000.000,84414000.000,32222000.000,28222000.000,25600000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,146190000.000,148621000.000,,98773000.000,84414000.000,32222000.000,,25600000.000
CommitmentsAndContingencies,,,,,,,0.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,77817614.000,,,,77817614.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,234763451.000,234788451.000,235065951.000,235065951.000,235065951.000,235065951.000,235065951.000,235065951.000,235065951.000,235065951.000,235065951.000,235070951.000
CommonStockSharesOutstanding,,,,,,,230122581.000,,,,230122581.000,
CommonStockValue,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,15700000.000,,,16300000.000,14700000.000,
DeferredIncomeTaxLiabilities,,,,,,,37781000.000,,,,51800000.000,
DeferredRevenueCurrent,111119000.000,97071000.000,81574000.000,111182000.000,105947000.000,95134000.000,82174000.000,98629000.000,92108000.000,87797000.000,76670000.000,94145000.000
DeferredRevenueNoncurrent,8636000.000,10199000.000,10143000.000,9108000.000,8588000.000,8066000.000,7145000.000,6924000.000,6094000.000,4928000.000,4455000.000,5560000.000
DeferredTaxAssetsDeferredIncome,,,,,,,1019000.000,,,,938000.000,
DeferredTaxAssetsGross,,,,,,,24602000.000,,,,33929000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,25200000.000,23700000.000,,25800000.000,,,,
DeferredTaxAssetsNet,,,,,,13300000.000,12339000.000,10100000.000,7400000.000,,31658000.000,
DeferredTaxAssetsNetCurrent,15493000.000,16782000.000,11897000.000,10682000.000,6324000.000,3497000.000,2798000.000,1092000.000,1066000.000,9024000.000,9197000.000,9208000.000
DeferredTaxAssetsOther,,,,,,,5003000.000,,,,7475000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,732000.000,,,,629000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,7806000.000,,,,8361000.000,
DeferredTaxAssetsValuationAllowance,,,,,11600000.000,10400000.000,12263000.000,15700000.000,,,2271000.000,
DeferredTaxLiabilities,,,,,,,25442000.000,,,,20142000.000,
