,2015-04-01,2015-07-01,2015-09-30,2015-12-30,2016-03-30,2016-06-29,2016-09-28,2016-12-28,2017-03-29
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,28000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,1060000.000,,,,1289000.000
AllocatedShareBasedCompensationExpense,13159000.000,1178000.000,1172000.000,1172000.000,1030000.000,1210000.000,1577000.000,1537000.000,1249000.000
AmortizationOfFinancingCosts,66000.000,,,,70000.000,,,,71000.000
AssetImpairmentCharges,,,,,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,0.000,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,1000.000,0.000,,0.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,,322000.000,176000.000,,155000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,1000.000,4000.000,,3000.000
BasicEarningsPerShareProForma,-0.910,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,3088000.000,,,,3133000.000,,,,4415000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,58157000.000,,,,-4994000.000,,,,4104000.000
ComprehensiveIncomeNetOfTax,,,,,1461000.000,3294000.000,3761000.000,3920000.000,2263000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,1888000.000,3249000.000,3020000.000,1537000.000,1593000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,3349000.000,6543000.000,6781000.000,5457000.000,3856000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,-13946000.000,1118000.000,2305000.000,-46606000.000,7379000.000,9191000.000,8486000.000,5191000.000,6455000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,-1278000.000,0.000,,,,,,,
CostOfGoodsSoldDirectLabor,9101000.000,11168000.000,12176000.000,12307000.000,13162000.000,15262000.000,18216000.000,18900000.000,20460000.000
CostOfGoodsSoldDirectMaterials,11004000.000,13717000.000,14929000.000,14429000.000,15032000.000,18104000.000,20393000.000,20223000.000,21174000.000
DeferredIncomeTaxExpenseBenefit,0.000,,,,3000.000,,,,-1009000.000
Depreciation,2191000.000,2447000.000,2636000.000,2948000.000,3106000.000,3404000.000,3719000.000,4273000.000,4748000.000
DilutedEarningsPerShareProForma,-0.910,,,,,,,,
EarningsPerShareBasic,-1.060,0.090,0.110,0.210,0.070,0.150,0.160,0.160,0.090
EarningsPerShareDiluted,-1.060,0.080,0.100,0.230,0.070,0.140,0.150,0.170,0.090
EffectiveIncomeTaxRateContinuingOperations,,,,,0.279,0.261,0.265,-0.582,0.300
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.340,0.340,0.340,-0.680,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,0.034
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,,,,,,,,,-0.123
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,0.063
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,,,,0.024
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,30000.000,,,,40000.000
