,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AdvertisingExpense,,,,0.000,,
AmortizationOfIntangibleAssets,,384805.000,,927963.000,,1128684.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1500000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,24586218.000,,4786613.000,,
ComprehensiveIncomeNetOfTax,,,,9129702.000,7702301.000,11027592.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,4162215.000,16708616.000,9137061.000,,,
CostOfRevenue,11445769.000,41622249.000,20068000.000,24063690.000,11480019.000,25087496.000
CurrentIncomeTaxExpenseBenefit,1036027.000,5328142.000,3123164.000,2722589.000,1642388.000,3268924.000
DeferredIncomeTaxExpenseBenefit,15907.000,16171.000,16127.000,16241.000,16438.000,16548.000
Depreciation,,518076.000,,548584.000,,607281.000
DepreciationDepletionAndAmortization,,,,1476547.000,1691763.000,1735965.000
EarningsPerShareBasic,0.110,0.580,0.340,0.300,0.180,0.360
EarningsPerShareDiluted,0.110,0.580,0.340,0.280,0.170,0.340
EffectOfExchangeRateOnCashAndCashEquivalents,,305793.000,,291561.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.250,,
ForeignCurrencyTransactionGainLossUnrealized,1062490.000,767225.000,-279407.000,,,
GeneralAndAdministrativeExpense,760401.000,865777.000,895816.000,1145077.000,1327222.000,1606645.000
GrossProfit,5192787.000,22230195.000,13533283.000,12150548.000,8004272.000,14843150.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4151659.000,21285704.000,12555759.000,10910211.000,6615056.000,13117441.000
IncomeTaxExpenseBenefit,-1051934.000,5344313.000,3139291.000,2738830.000,1658826.000,3285472.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,2727553.000,1653764.000,3279360.000
IncomeTaxReconciliationNondeductibleExpenseOther,,,,11277.000,5062.000,6112.000
IncomeTaxesPaid,,5167874.000,,5900754.000,,
IncreaseDecreaseInAccountsPayable,,-3241417.000,,-264431.000,,
IncreaseDecreaseInAccountsReceivable,,,,-17930.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,160268.000,,-3178165.000,,
IncreaseDecreaseInAccruedLiabilities,,-886713.000,,-1192269.000,,
IncreaseDecreaseInInventories,,-11988119.000,,-2659314.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,1553.000,,-9267.000,,
IncreaseDecreaseInPrepaidExpense,,0.000,,,,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,-623685.000,,-3219102.000,,
IncreaseDecreaseInRestrictedCash,,-104537.000,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,1178544.000,1121399.000,1360885.000
InterestPaid,,0.000,,,,
InventoryLIFOReserveEffectOnIncomeNet,,-49930.000,,,,
InvestmentIncomeInterest,52501.000,92914.000,49120.000,,,
NetCashProvidedByUsedInFinancingActivities,,104537.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,104537.000,,,,
NetCashProvidedByUsedInInvestingActivities,,-29644.000,,-1661.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-29644.000,,-1661.000,,
NetCashProvidedByUsedInOperatingActivities,,24205532.000,,4496713.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,24205532.000,,4496713.000,,
NetIncomeLoss,,,,8171381.000,4956230.000,9831969.000
NonoperatingIncomeExpense,52468.000,92914.000,49120.000,42422.000,39372.000,30908.000
OperatingExpenses,1093596.000,1037405.000,1026644.000,1282759.000,1428588.000,1756617.000
OperatingIncomeLoss,4099191.000,21192790.000,12506639.000,10867789.000,6575684.000,13086533.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,958321.000,2746071.000,1195623.000
PaymentsToAcquireIntangibleAssets,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,29644.000,,1661.000,,
ProfitLoss,3099725.000,15941391.000,9416468.000,8171381.000,4956230.000,9831969.000
ResearchAndDevelopmentExpense,231873.000,,,0.000,,
Revenues,16638556.000,63852444.000,33601283.000,36214238.000,19484291.000,39930646.000
SalesRevenueNet,16638556.000,63852444.000,33601283.000,36214238.000,19484291.000,39930646.000
SellingExpense,101322.000,171628.000,130828.000,137682.000,101366.000,149972.000
ShareBasedCompensation,,0.000,,,,
ShippingHandlingAndTransportationCosts,,,,25922.000,,25718.000
ValuationAllowancesAndReservesReservesOfBusinessesAcquired,,,,364728.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,27505171.000,27509171.000,27509171.000,28687715.000,28630570.000,28877513.000
WeightedAverageNumberOfSharesOutstandingBasic,27505171.000,27509171.000,27509171.000,27509171.000,27509171.000,27516628.000
