,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,-1528000.000,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,-72000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1917000.000,,
AmortizationOfDebtDiscountPremium,,,366000.000,,
AmortizationOfFinancingCosts,,,53000.000,,
AmortizationOfIntangibleAssets,,,,5838000.000,5783000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,950301.000,442132.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,-19000.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,-3022000.000
BusinessAcquisitionsProFormaRevenue,,,,,80933000.000
CapitalizedComputerSoftwareAmortization,,,,3501000.000,4000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-769000.000,,
ComprehensiveIncomeNetOfTax,,,-1706000.000,-3467000.000,-3540000.000
CostOfRevenue,26867000.000,29693000.000,32269000.000,33121000.000,32580000.000
DeferredIncomeTaxExpenseBenefit,,,-713000.000,,
DepreciationAndAmortization,8006000.000,8244000.000,10523000.000,10993000.000,11247000.000
DepreciationDepletionAndAmortization,,,10523000.000,,
EarningsPerShareBasic,-0.060,-0.120,-0.090,,
EarningsPerShareBasicAndDiluted,,,,-0.060,-0.150
EarningsPerShareDiluted,-0.060,-0.120,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,408000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,128000.000,316000.000
GeneralAndAdministrativeExpense,13219000.000,15114000.000,14067000.000,14533000.000,20361000.000
GrossProfit,42148000.000,46010000.000,45533000.000,53163000.000,58168000.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,149000.000,288000.000,-184000.000,,-35000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-192000.000,1282000.000,-3306000.000,-396000.000,-2346000.000
IncomeTaxExpenseBenefit,596000.000,1602000.000,-668000.000,1328000.000,1869000.000
IncomeTaxesPaid,,,1028000.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,4019000.000,,
IncreaseDecreaseInAccountsPayable,,,1730000.000,,
IncreaseDecreaseInAccruedLiabilities,,,-7410000.000,,
IncreaseDecreaseInDeferredRevenue,,,3222000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,,-193000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-269000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-441000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1028000.000,,
InterestIncomeExpenseNet,-344000.000,59000.000,-284000.000,-321000.000,-265000.000
InterestPaid,,,290000.000,,
NetCashProvidedByUsedInFinancingActivities,,,542000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,542000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-3435000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3435000.000,,
NetCashProvidedByUsedInOperatingActivities,,,1716000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1716000.000,,
