,2012-08-31,2012-11-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30
AmortizationOfFinancingCosts,,,,1052.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,26959.000,
CostOfRevenue,,,16521.000,113852.000,83632.000,94087.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,4309495.000,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,222498.000,
DebtInstrumentDecreaseForgiveness,,,,,-78819.000,
DebtInstrumentIncreaseDecreaseForPeriodNet,,,,,703083.000,
Depreciation,,,,416.000,417.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.190,-0.140,-0.060,-0.180
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,1851226.000,
EmbeddedDerivativeLossOnEmbeddedDerivative,,,,,570096.000,
EmployeeBenefitsAndShareBasedCompensation,,,258021.000,429582.000,561702.000,370343.000
FairValueAdjustmentOfWarrants,,,,,-23895.000,
GainLossOnDerivativeInstrumentsNetPretax,,,-1489187.000,178990.000,399884.000,-2698218.000
GainLossOnInvestments,,,,,,-711350.000
GainsLossesOnExtinguishmentOfDebt,,,,,,-80811.000
GeneralAndAdministrativeExpense,,2000.000,,,,
GrossProfit,,,7636.000,105766.000,99301.000,421207.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-420.000,-3700.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-1475624.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-38204.000,
IncreaseDecreaseInAccountsReceivable,,,,,46875.000,
IncreaseDecreaseInDeferredRevenue,,,,,269267.000,
IncreaseDecreaseInDerivativeLiabilities,,,,,-423779.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,8901.000,
InterestExpense,,,82431.000,21719.000,296431.000,396748.000
InterestExpenseDebt,,,,,296015.000,
InterestPaid,,,,,416.000,
InvestmentIncomeInterest,,,,125.000,,
MarketingAndAdvertisingExpense,,,114056.000,101618.000,104360.000,85952.000
NetCashProvidedByUsedInFinancingActivities,,,,,884547.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,884547.000,
NetCashProvidedByUsedInOperatingActivities,,,,,-857588.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-857588.000,
NetIncomeLoss,-420.000,-3700.000,-1924793.000,-2402244.000,-1475624.000,-4261035.000
NetIncomeLossAttributableToNoncontrollingInterest,,,-903290.000,,,
NonoperatingIncomeExpense,,,-1571618.000,-85029.000,-442748.000,-3822127.000
OperatingExpenses,,,1264101.000,2422981.000,1132177.000,860115.000
OperatingIncomeLoss,,,-1256465.000,-2317215.000,-1032876.000,-438908.000
OtherSellingGeneralAndAdministrativeExpense,,,43138.000,143919.000,208197.000,30483.000
PaymentsForRent,,,,,17935.000,
PaymentsOfDebtIssuanceCosts,,,,,36000.000,
ProceedsFromConvertibleDebt,,,,,721500.000,
ProceedsFromIssuanceOfCommonStock,,,,,213047.000,
ProceedsFromIssuanceOfPrivatePlacement,,,,,153000.000,
ProfessionalFees,420.000,1700.000,824050.000,1676216.000,186993.000,344255.000
ProfitLoss,,,-2828083.000,,,
RepaymentsOfDebt,,,,,50000.000,
ResearchAndDevelopmentExpense,,,24836.000,71646.000,70925.000,29082.000
Revenues,,,24157.000,219618.000,182933.000,515294.000
SalesRevenueNet,,,24157.000,219618.000,182933.000,515294.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,9000000.000,10235695.000,16899771.000,24658158.000,23370041.000
