,2011-04-01,2011-07-01,2011-09-30,2011-12-31,2012-03-30,2012-06-29,2012-09-28,2013-03-29,2013-06-28,2013-09-27,2014-03-28,2014-06-27,2014-09-26,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1000000.000,1200000.000,1200000.000,-1100000.000,1200000.000,1200000.000,0.000,300000.000,0.000,,800000.000,100000.000,0.000,1000000.000,800000.000,,,900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,-388000000.000,,,-500000000.000,,,-57000000.000,,,78000000.000,,,,109000000.000
CommonStockDividendsPerShareCashPaid,0.120,0.130,0.130,,0.160,0.160,,0.200,0.200,0.200,0.250,0.250,0.250,0.280,0.280,0.280,,0.300
CommonStockDividendsPerShareDeclared,0.120,0.130,0.130,0.130,0.160,0.160,0.160,0.200,0.200,0.200,0.250,0.250,0.250,0.280,0.280,0.280,0.280,0.300
ComprehensiveIncomeNetOfTax,,,,,228000000.000,90000000.000,360000000.000,-85000000.000,180000000.000,458000000.000,128000000.000,225000000.000,57000000.000,-81000000.000,260000000.000,137000000.000,-3000000.000,27000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,297000000.000,271000000.000,59000000.000,,,,,,,,,,,,,,,
ConcentrationRiskPercentage1,,,,,,,,0.100,,,0.100,,,0.100,,,,0.100
CostOfGoodsAndServicesSold,1183000000.000,1513000000.000,1332000000.000,1226000000.000,1212000000.000,1401000000.000,1295000000.000,1216000000.000,1403000000.000,1387000000.000,1220000000.000,1487000000.000,1328000000.000,1063000000.000,1223000000.000,1125000000.000,1030000000.000,957000000.000
DeferredCompensationArrangementWithIndividualSharesIssued,400000.000,,,,,,,,,,,,,,,,,
DeferredForeignIncomeTaxExpenseBenefit,,,53000000.000,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,43000000.000,,,,-35000000.000,,,-28000000.000,,,-4000000.000,,,-9000000.000,,,,-17000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,-2000000.000,-2000000.000,-2000000.000,-1000000.000,-3000000.000,-3000000.000,-3000000.000,-5000000.000,-5000000.000,-6000000.000,-6000000.000,-6000000.000,-6000000.000,-7000000.000,-7000000.000,-7000000.000,-7000000.000,-6000000.000
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,,-1000000.000,0.000,,-1000000.000,-2000000.000,-1000000.000,-1000000.000,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,59000000.000,,,21000000.000,,,14000000.000,,,15000000.000,,,,13000000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,18000000.000,19000000.000,19000000.000,17000000.000,20000000.000,20000000.000,20000000.000,21000000.000,21000000.000,22000000.000,24000000.000,25000000.000,24000000.000,24000000.000,25000000.000,24000000.000,25000000.000,24000000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,,,,,,,1000000.000,2000000.000,0.000,1000000.000,1000000.000,,0.000,0.000,,1000000.000
DefinedBenefitPlanInterestCost,14000000.000,14000000.000,14000000.000,13000000.000,14000000.000,14000000.000,14000000.000,14000000.000,14000000.000,14000000.000,16000000.000,16000000.000,16000000.000,13000000.000,14000000.000,14000000.000,14000000.000,14000000.000
DefinedBenefitPlanNetPeriodicBenefitCost,13000000.000,10000000.000,10000000.000,11000000.000,11000000.000,12000000.000,11000000.000,17000000.000,12000000.000,14000000.000,12000000.000,11000000.000,12000000.000,10000000.000,10000000.000,11000000.000,10000000.000,10000000.000
DefinedBenefitPlanOtherCosts,,,0.000,,0.000,0.000,0.000,4000000.000,-2000000.000,0.000,0.000,0.000,0.000,,,,,
DefinedBenefitPlanServiceCost,12000000.000,12000000.000,13000000.000,12000000.000,13000000.000,13000000.000,13000000.000,14000000.000,15000000.000,14000000.000,14000000.000,13000000.000,13000000.000,14000000.000,14000000.000,14000000.000,14000000.000,13000000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,,60000000.000,,,55000000.000,,,,51000000.000
DepreciationDepletionAndAmortization,78000000.000,,,,86000000.000,,,78000000.000,,,75000000.000,,,71000000.000,,,,66000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,10000000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-7000000.000,-4000000.000,34000000.000,5000000.000,-4000000.000,-7000000.000,-4000000.000,2000000.000,-8000000.000,-9000000.000,-6000000.000,4000000.000,9000000.000,15000000.000,-25000000.000,-5000000.000,-28000000.000,18000000.000
EarningsPerShareBasic,0.320,0.760,0.900,0.370,0.360,0.680,0.910,0.220,0.670,1.090,0.450,0.800,0.970,0.410,0.760,0.740,0.680,0.290
EarningsPerShareDiluted,0.310,0.740,0.880,0.360,0.350,0.670,0.890,0.210,0.660,1.070,0.440,0.780,0.960,0.400,0.750,0.720,0.670,0.290
EffectOfExchangeRateOnCashAndCashEquivalents,13000000.000,,,,9000000.000,,,-7000000.000,,,0.000,,,-20000000.000,,,,8000000.000
EffectiveIncomeTaxRateContinuingOperations,0.260,,,,0.270,,,0.280,,,0.260,,,0.270,,,,0.260
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,0.350
GrossProfit,661000000.000,894000000.000,808000000.000,667000000.000,656000000.000,807000000.000,775000000.000,634000000.000,753000000.000,787000000.000,650000000.000,846000000.000,808000000.000,568000000.000,705000000.000,697000000.000,600000000.000,560000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,144000000.000,337000000.000,306000000.000,158000000.000,149000000.000,280000000.000,284000000.000,84000000.000,246000000.000,289000000.000,155000000.000,266000000.000,314000000.000,130000000.000,243000000.000,225000000.000,146000000.000,90000000.000
IncomeTaxExpenseBenefit,38000000.000,91000000.000,22000000.000,45000000.000,40000000.000,75000000.000,21000000.000,23000000.000,64000000.000,0.000,40000000.000,68000000.000,76000000.000,34000000.000,67000000.000,57000000.000,-10000000.000,24000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-24000000.000,,,,-23000000.000,,,-16000000.000,,,-30000000.000,,,-27000000.000,,,,-20000000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,50000000.000,,,,52000000.000,,,29000000.000,,,54000000.000,,,46000000.000,,,,32000000.000
IncomeTaxReconciliationNondeductibleExpense,3000000.000,,,,1000000.000,,,2000000.000,,,3000000.000,,,2000000.000,,,,1000000.000
IncomeTaxReconciliationOtherReconcilingItems,1000000.000,,,,1000000.000,,,1000000.000,,,0.000,,,1000000.000,,,,
IncomeTaxReconciliationRepatriationOfForeignEarnings,8000000.000,,,,9000000.000,,,7000000.000,,,13000000.000,,,12000000.000,,,,11000000.000
IncreaseDecreaseInOperatingCapital,-215000000.000,,,,241000000.000,,,103000000.000,,,125000000.000,,,3000000.000,,,,-2000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,200000.000,,,,600000.000,,,400000.000,,,400000.000,,,600000.000,,,,600000.000
InterestExpense,,,23000000.000,,23000000.000,23000000.000,23000000.000,25000000.000,24000000.000,26000000.000,28000000.000,30000000.000,31000000.000,30000000.000,31000000.000,31000000.000,26000000.000,30000000.000
InterestExpenseDebt,19000000.000,20000000.000,,,,,,,,,,,,,,,,
InterestExpenseRelatedParty,,,0.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,62000000.000,,,,-196000000.000,,,-419000000.000,,,-48000000.000,,,47000000.000,,,,65000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,62000000.000,,,,-196000000.000,,,-419000000.000,,,-48000000.000,,,47000000.000,,,,65000000.000
NetCashProvidedByUsedInInvestingActivities,-83000000.000,,,,-72000000.000,,,-88000000.000,,,-76000000.000,,,-107000000.000,,,,-87000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-83000000.000,,,,-72000000.000,,,-88000000.000,,,-76000000.000,,,-107000000.000,,,,-87000000.000
NetCashProvidedByUsedInOperatingActivities,8000000.000,,,,-129000000.000,,,14000000.000,,,67000000.000,,,158000000.000,,,,123000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,8000000.000,,,,-129000000.000,,,14000000.000,,,67000000.000,,,158000000.000,,,,123000000.000
NetIncomeLoss,106000000.000,246000000.000,284000000.000,113000000.000,109000000.000,205000000.000,263000000.000,61000000.000,182000000.000,289000000.000,115000000.000,198000000.000,238000000.000,96000000.000,176000000.000,168000000.000,156000000.000,66000000.000
OperatingIncomeLoss,164000000.000,359000000.000,330000000.000,180000000.000,171000000.000,301000000.000,306000000.000,111000000.000,272000000.000,314000000.000,184000000.000,295000000.000,345000000.000,158000000.000,275000000.000,260000000.000,173000000.000,122000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,2000000.000,-2000000.000,,3000000.000,4000000.000,3000000.000,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,,5000000.000,5000000.000,6000000.000,5000000.000,5000000.000,6000000.000,5000000.000,6000000.000,5000000.000,-79000000.000,6000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,1000000.000,1000000.000,2000000.000,1000000.000,2000000.000,1000000.000,2000000.000,1000000.000,2000000.000,-18000000.000,1000000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToNoncontrollingInterest,,7000000.000,-14000000.000,,-1000000.000,2000000.000,-11000000.000,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,,,-229000000.000,,122000000.000,130000000.000,127000000.000,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,20000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,-180000000.000,-10000000.000,204000000.000,11000000.000,13000000.000,-279000000.000,-279000000.000,99000000.000,-35000000.000,-122000000.000,64000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,,,,,,,-180000000.000,-10000000.000,204000000.000,11000000.000,13000000.000,-279000000.000,-279000000.000,99000000.000,-35000000.000,-122000000.000,64000000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,5000000.000,,,-174000000.000,,,,-32000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-115000000.000,,-146000000.000,-2000000.000,169000000.000,13000000.000,27000000.000,-181000000.000,-177000000.000,84000000.000,-31000000.000,-159000000.000,-39000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,191000000.000,25000000.000,-225000000.000,,119000000.000,,97000000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,,,-6000000.000,-6000000.000,-8000000.000,-6000000.000,-7000000.000,-7000000.000,-7000000.000,-7000000.000,-7000000.000,97000000.000,-7000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,,,,,15000000.000,13000000.000,-10000000.000,-3000000.000,-3000000.000,-9000000.000,-2000000.000,-2000000.000,18000000.000,2000000.000,14000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,11000000.000,9000000.000,-7000000.000,-2000000.000,-3000000.000,-7000000.000,-2000000.000,-2000000.000,14000000.000,1000000.000,12000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,,4000000.000,4000000.000,-3000000.000,-1000000.000,0.000,-2000000.000,0.000,0.000,4000000.000,1000000.000,2000000.000
OtherNonoperatingIncomeExpense,-1000000.000,-2000000.000,-1000000.000,1000000.000,1000000.000,2000000.000,1000000.000,-2000000.000,-2000000.000,1000000.000,-1000000.000,1000000.000,0.000,2000000.000,-1000000.000,-4000000.000,-1000000.000,-2000000.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,,,,,,9000000.000,,,,0.000
PaymentsForRepurchaseOfCommonStock,200000000.000,,,,150000000.000,,,287000000.000,,,289000000.000,,,313000000.000,,,,0.000
PaymentsOfDividends,39000000.000,,,,48000000.000,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,39000000.000,,,,48000000.000,,,55000000.000,,,63000000.000,,,65000000.000,,,,68000000.000
PaymentsToAcquirePropertyPlantAndEquipment,83000000.000,,,,72000000.000,,,88000000.000,,,88000000.000,,,98000000.000,,,,87000000.000
PensionContributions,17000000.000,,,,,,,,,,,,,,,,,
ProceedsFromOtherDebt,400000000.000,,,,0.000,,,,,,,,,527000000.000,,,,0.000
ProceedsFromPaymentsForOtherFinancingActivities,2000000.000,,,,,,,13000000.000,,,6000000.000,,,10000000.000,,,,3000000.000
ProceedsFromRepaymentsOfShortTermDebt,-145000000.000,,,,0.000,,,123000000.000,,,402000000.000,,,-109000000.000,,,,122000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,12000000.000,,,0.000,,,,
ProceedsFromStockOptionsExercised,,,,,6000000.000,,,,,,,,,,,,,9000000.000
