,2011-11-30,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-08-31,2013-11-30,2014-02-28,2014-05-30,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,206958.000,,,,
AllocatedShareBasedCompensationExpense,,,40000.000,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,8766.000,,,,7319.000,,,,431300.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,402840.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,156100012.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-70488.000,,,-3167.000,,,,31579.000,,,,-61924.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,1135791.000
DebtInstrumentIncreaseAccruedInterest,,,23189.000,,,27655.000,,,,21879.000,,,,48183.000
Depreciation,,,,,,,,2528.000,,2528.000,,2528.000,,2527.000
DepreciationDepletionAndAmortization,,,2527.000,2527.000,2528.000,2528.000,2527.000,,,,,,,
EarningsPerShareBasic,,,,,0.000,,,-0.120,,,,0.000,,
EarningsPerShareBasicAndDiluted,-0.010,0.000,-0.010,-0.040,,-0.010,-0.020,,,-0.010,-0.010,,,0.000
EarningsPerShareDiluted,,,,,0.000,,,-0.120,,,,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,0.390,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,,,,,-0.390,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,1.350,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,0.010,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisDebtInstrumentValuationTechniquesChangeInTechniqueQuantificationOfEffect,,,,,,,452332.000,134023.000,,111975.000,,,,
