,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,2000000.000,,,,,,,,-7000000.000,,,,-5000000.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,,,,,,,15000000.000,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,-1895000.000,,,,2747000.000,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,10900000.000,10500000.000,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,-6893000.000,6664000.000,6432000.000,6403000.000,6184000.000,6254000.000,5948000.000,5975000.000,5863000.000,7000000.000,8000000.000,8000000.000,11000000.000,8000000.000,9000000.000,9000000.000,9000000.000,8000000.000,7000000.000,6000000.000,6000000.000,6000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,6909075.000,6869031.000,6774748.000,6529182.000,-13101065.000,,,,,1891000.000,,,,,,,,2672726.000,2530686.000,2076688.000,-4725473.000,3507729.000
AssetImpairmentCharges,,,,,,,,,,,42000000.000,,,,2000000.000,,,,17000000.000,1639000000.000,39000000.000,224000000.000,250000000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,-1.300,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,-1.300,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,-146000000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,4570000000.000,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,2400000.000,4300000.000,2300000.000,2500000.000,800000.000,600000.000,3000000.000,5400000.000,11600000.000,57000000.000,28000000.000,13000000.000,-22000000.000,3000000.000,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,-9000000.000,,,,,,,,-6000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-28453000.000,,-567000.000,,,,-102765000.000,,,,240000000.000,,,,-287000000.000,,,,-3000000.000,,,,9000000.000
CharityCareDirectAndIndirectCostBasisAmount,,28800000.000,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,73787000.000,89817000.000,93948000.000,55059000.000,65985000.000,97486000.000,51484000.000,16847000.000,53191000.000,-103000000.000,45000000.000,69000000.000,85000000.000,72000000.000,117000000.000,23000000.000,-64000000.000,-5000000.000,-1435000000.000,-76000000.000,-196000000.000,-191000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,18327000.000,23778000.000,18808000.000,14525000.000,23052000.000,17149000.000,17332000.000,17503000.000,24081000.000,14000000.000,28000000.000,32000000.000,37000000.000,20000000.000,23000000.000,23000000.000,35000000.000,25000000.000,26000000.000,23000000.000,21000000.000,22000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,92114000.000,113595000.000,112756000.000,69584000.000,89037000.000,114635000.000,68816000.000,34350000.000,77272000.000,-89000000.000,73000000.000,101000000.000,122000000.000,92000000.000,140000000.000,46000000.000,-29000000.000,20000000.000,-1409000000.000,-53000000.000,-175000000.000,-169000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,,56801000.000,,,,79028000.000,,,,-99000000.000,,,,79000000.000,,,,8000000.000,,,,-199000000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,,,-18673000.000,,,,-146000.000,,,,-1000000.000,,,,,,,,-3000000.000,,,,
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,,,18673000.000,,,,146000.000,,,,1000000.000,,,,,,,,3000000.000,,,,
CostsAndExpenses,,,,,,,,,,,,,,,,,4495000000.000,,4705000000.000,5965000000.000,4234000000.000,4394000000.000,4415000000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,,16000000.000
DepreciationAndAmortization,160677000.000,161515000.000,174354000.000,179801000.000,182207000.000,189196000.000,192158000.000,194605000.000,195841000.000,200071000.000,257000000.000,282000000.000,280000000.000,287000000.000,296000000.000,291000000.000,288000000.000,297000000.000,298000000.000,276000000.000,265000000.000,261000000.000,236000000.000
DepreciationDepletionAndAmortization,161318000.000,,174354000.000,,,,192158000.000,,,,302000000.000,,,,296000000.000,,,,298000000.000,,,,236000000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,-337000.000,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,-3234000.000,-66000.000,,,,,,,,,,,,,-1000000.000,,-3000000.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-5457000.000,-729000.000,,,,,,,,-26000000.000,-6000000.000,,,-19000000.000,-10000000.000,-11000000.000,-16000000.000,-2000000.000,-2000000.000,-3000000.000,-16000000.000,-2000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,-5120000.000,-729000.000,,,,,,,,-4000000.000,,,,-17000000.000,-10000000.000,-8000000.000,-7000000.000,,-2000000.000,-3000000.000,,-2000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,-1214000.000,-3103000.000,-466000.000,,,,,,,,-2000000.000,,1000000.000,,-11000000.000,-6000000.000,-5000000.000,-5000000.000,,-1000000.000,-2000000.000,,-1000000.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,,,,,,,,,,22000000.000,6000000.000,,,1000000.000,,,,2000000.000,,,,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,,,,,,,,,18000000.000,5000000.000,,,1000000.000,,,,1000000.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,-2288000.000,-263000.000,,,,,,,,-6000000.000,-1000000.000,-1000000.000,-17000000.000,-6000000.000,-4000000.000,-3000000.000,-7000000.000,-1000000.000,-1000000.000,-1000000.000,-5000000.000,-1000000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,47855000.000,,,,,,,,,70000000.000,101000000.000,100000000.000,155000000.000,56000000.000,17000000.000,19000000.000,22000000.000,27000000.000,26000000.000,24000000.000,22000000.000,25000000.000
EarningsPerShareBasic,0.670,0.830,0.850,0.940,0.500,0.690,0.870,0.320,0.040,0.290,-1.050,0.370,0.540,0.960,0.690,0.960,0.450,-0.720,0.100,-12.910,-0.710,-2.020,-1.790
EarningsPerShareDiluted,0.670,0.830,0.850,0.930,0.490,0.690,0.860,0.320,0.040,0.290,-1.040,0.370,0.540,0.950,0.680,0.950,0.440,-0.700,0.100,-12.910,-0.710,-2.020,-1.790
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,0.422,0.300,0.298,-0.782,0.332,0.346,0.313,-0.707,0.413,0.089,0.349,-0.790,0.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,,,,,,,,,,,94000000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,31211000.000,40035000.000,40781000.000,28421000.000,48525000.000,32008000.000,52193000.000,22204000.000,23171000.000,39000000.000,42000000.000,31000000.000,72000000.000,60000000.000,54000000.000,39000000.000,54000000.000,91000000.000,27000000.000,2000000.000,9000000.000,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,353148000.000,317317000.000,315106000.000,294461000.000,310031000.000,315396000.000,320281000.000,306336000.000,304170000.000,332000000.000,339000000.000,334000000.000,363000000.000,375000000.000,371000000.000,368000000.000,380000000.000,415000000.000,176000000.000,65000000.000,75000000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,4675000.000,,1004000.000,,,,5358000.000,,,,3000000.000,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,4675000.000,,1004000.000,,,,5358000.000,,,,3000000.000,,,,,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,-33200000.000,,-800000.000,,,,-45000000.000,,,,-5000000.000,-6000000.000,,,,-20000000.000,,,-13000000.000
ExtinguishmentOfDebtGainLossPerShareNetOfTax,,,,,,,,,,,0.420,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAcquired,,,,,,,300000.000,,,,,,,,,,,,,,,,
