,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,565428.000,608795.000,1037679.000,1409488.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,-1159582.000,566065.000,837755.000
AllocatedShareBasedCompensationExpense,,230987.000,565428.000,608795.000,1037679.000,1409488.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,34325663.000,24606677.000,39082886.000,71427262.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2478751.000,3625055.000,5201488.000,-8861786.000,373195.000,1379033.000
ComprehensiveIncomeNetOfTax,,,,-18555248.000,-14368950.000,-9295426.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-11342610.000,-6226670.000,,,,
ConversionOfStockAmountConverted1,,,,10137243.000,9378.000,
DebtInstrumentConvertibleBeneficialConversionFeature,0.000,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,97667.000,332108.000,204212.000,206172.000,211116.000,313090.000
DefinedContributionPlanCostRecognized,,65686.000,78487.000,91241.000,121519.000,113204.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.020,0.020,0.020,0.020,0.020
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.030,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.030,0.030,0.030,0.030
Depreciation,,42386.000,37133.000,28325.000,,
DepreciationAndAmortization,45070.000,42386.000,37133.000,28325.000,27498.000,32916.000
EarningsPerShareBasicAndDiluted,-0.120,-0.060,-0.070,-0.110,-0.080,-0.040
EmployeeBenefitsAndShareBasedCompensation,638607.000,230987.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,2637216.000,,,,
GainLossRelatedToLitigationSettlement,,,,,,1770658.000
GeneralAndAdministrativeExpense,3547829.000,2713149.000,4260363.000,6253328.000,6115210.000,6324236.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,-11344950.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-11344950.000,-6226670.000,-9499424.000,-18521601.000,-14384556.000,-9307345.000
IncomeTaxExpenseBenefit,0.000,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-635495.000,-333568.000,81921.000,1525505.000,202035.000,-778798.000
IncreaseDecreaseInNotesReceivables,28023.000,18682.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-373478.000,-144363.000,263697.000,249503.000,495935.000,-613301.000
InterestExpenseOther,0.000,,,,,
InterestPaid,0.000,,,,,
InvestmentIncomeInterest,109240.000,21092.000,49280.000,133907.000,103269.000,118565.000
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,306800.000,409000.000,102000.000,97649.000
LicenseCosts,546027.000,431099.000,428203.000,,,
LitigationSettlementAmount,,,100000.000,,,
LitigationSettlementGross,,100000.000,,,,
MarketableSecuritiesRealizedGainLoss,-3960.000,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,13597474.000,8054650.000,12340822.000,24840470.000,8170751.000,10122223.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,13597474.000,8054650.000,12340822.000,24840470.000,8170751.000,10122223.000
NetCashProvidedByUsedInInvestingActivities,-545919.000,2189964.000,845522.000,-22661045.000,9554394.000,4483911.000
