,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,83506000.000,86470000.000,88456000.000,88686000.000,80606000.000,80604000.000,92702000.000,109683000.000,95179000.000,105770000.000,123295000.000,113976000.000,113444000.000,113293000.000,123655000.000,147288000.000,127992000.000
AccountsReceivableNet,19377000.000,20216000.000,22264000.000,25976000.000,26204000.000,27312000.000,24643000.000,30444000.000,33618000.000,30957000.000,31217000.000,35492000.000,34471000.000,32599000.000,36979000.000,43196000.000,43434000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,8354000.000,9896000.000,9894000.000,7774000.000,9527000.000,11943000.000,5640000.000,7596000.000,9090000.000,12098000.000,9028000.000,9317000.000,9272000.000,11374000.000,8773000.000,8463000.000
AccumulatedAmortizationDeferredFinanceCosts,,3357000.000,5178000.000,6897000.000,8463000.000,9253000.000,10279000.000,4455000.000,5180000.000,6179000.000,6635000.000,7504000.000,6108000.000,6241000.000,5565000.000,6348000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-130000.000,-65000.000,-33000.000,,,,,,-286000.000,-655000.000,-230000.000,-482000.000,-888000.000,-717000.000,-1809000.000,-65000.000,-4257000.000
AdditionalPaidInCapital,597999000.000,594314000.000,591472000.000,588668000.000,583124000.000,577115000.000,571465000.000,565798000.000,705827000.000,696985000.000,688129000.000,679275000.000,670283000.000,663523000.000,654304000.000,643828000.000,643203000.000
AllowanceForDoubtfulAccountsReceivable,,3500000.000,3300000.000,2525000.000,2700000.000,3000000.000,2800000.000,2798000.000,2600000.000,2600000.000,2800000.000,3353000.000,3800000.000,2900000.000,3200000.000,,3600000.000
AssetRetirementObligation,,,,4500000.000,4558000.000,4630000.000,4683000.000,4745000.000,4805000.000,4423000.000,4485000.000,4545000.000,4515000.000,4480000.000,4532000.000,,
AssetRetirementObligationsNoncurrent,,4400000.000,4455000.000,4503000.000,,,,,,,,,,,,,
Assets,1847718000.000,1837584000.000,1825087000.000,1905073000.000,1776875000.000,1710271000.000,1755646000.000,2019510000.000,2060115000.000,2161937000.000,2266022000.000,2270400000.000,2227352000.000,2277092000.000,2309605000.000,2529258000.000,2523557000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,,,,,,,300000.000,600000.000,1000000.000,800000.000,1900000.000,800000.000,4600000.000
BelowMarketLeaseNet,,,,,,,31278000.000,40247000.000,37172000.000,40971000.000,46779000.000,43292000.000,41316000.000,41704000.000,38831000.000,42592000.000,39419000.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,9800000.000,8800000.000,9000000.000,,
CashAndCashEquivalentsAtCarryingValue,194961000.000,163299000.000,22412000.000,8092000.000,13295000.000,17663000.000,5841000.000,14224000.000,16120000.000,22294000.000,21287000.000,14308000.000,11331000.000,2907000.000,6277000.000,5420000.000,6516000.000
CommitmentsAndContingencies,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,,,,,,,,,,,,,,,,0.010,0.010
CommonStockSharesAuthorized,,,,,,,,,,,,,,,,500000000.000,
CommonStockSharesIssued,,,,,,,,,,,,,,,,58097933.000,
CommonStockSharesOutstanding,,,,,,,,,,,,,,,,57797475.000,
CommonStockValue,,,,,,,,,578000.000,578000.000,578000.000,578000.000,578000.000,578000.000,580000.000,,581000.000
ConstructionPayableCurrentAndNoncurrent,,6475000.000,7941000.000,9979000.000,8454000.000,9458000.000,15710000.000,21821000.000,13051000.000,16062000.000,19229000.000,16272000.000,20671000.000,17267000.000,23201000.000,47572000.000,36582000.000
DebtInstrumentCarryingAmount,,,,1317285000.000,,,,1464129000.000,,,,1583730000.000,,,,1706853000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,9583000.000,,,,-769000.000,,,,340000.000,12187000.000
DeferredCostsLeasingAccumulatedAmortization,,6753000.000,8342000.000,9162000.000,10484000.000,11355000.000,10959000.000,12039000.000,13270000.000,12501000.000,13206000.000,14683000.000,13847000.000,14434000.000,15877000.000,16990000.000,
DeferredCostsLeasingGross,,26752000.000,27909000.000,31397000.000,34117000.000,35567000.000,38191000.000,43570000.000,47020000.000,49042000.000,52596000.000,55647000.000,53582000.000,55629000.000,58355000.000,61626000.000,
DeferredCostsLeasingNet,,19999000.000,19567000.000,22235000.000,23633000.000,24212000.000,27232000.000,31531000.000,33750000.000,36541000.000,39390000.000,40964000.000,39735000.000,41195000.000,42478000.000,44636000.000,45700000.000
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,12187000.000
DeferredFinanceCostsGross,,23754000.000,25007000.000,25068000.000,25684000.000,24095000.000,24535000.000,18979000.000,18689000.000,18840000.000,18674000.000,19151000.000,16753000.000,16261000.000,15671000.000,18243000.000,
DeferredFinanceCostsNet,,20397000.000,19829000.000,18171000.000,17221000.000,14842000.000,14256000.000,14524000.000,13509000.000,12661000.000,12039000.000,11647000.000,10645000.000,10020000.000,10106000.000,11895000.000,
DeferredRentReceivablesNet,,9242000.000,9938000.000,9694000.000,10659000.000,10980000.000,11664000.000,12645000.000,13271000.000,13733000.000,13829000.000,14431000.000,13893000.000,13962000.000,14384000.000,14856000.000,15668000.000
DeferredRevenueAndCredits,,2593000.000,2260000.000,3201000.000,2621000.000,2435000.000,4245000.000,6539000.000,4941000.000,5161000.000,6033000.000,5471000.000,4611000.000,5367000.000,4989000.000,5420000.000,3880000.000
DepositAssets,,36816000.000,10992000.000,796000.000,1789000.000,1728000.000,1768000.000,682000.000,1585000.000,521000.000,627000.000,1447000.000,414000.000,408000.000,528000.000,424000.000,494000.000
DerivativeFixedInterestRate,,,,,,,,,,,,,,,0.012,0.014,0.007
DerivativeLiabilities,,,,,,,,,286000.000,655000.000,230000.000,,,,,,4274000.000
DividendsPayableCurrentAndNoncurrent,,,,,6461000.000,6453000.000,6453000.000,6454000.000,9884000.000,9885000.000,9885000.000,9885000.000,10478000.000,10505000.000,10512000.000,10472000.000,0.000
DueFromAffiliates,,,150161000.000,150163000.000,40044000.000,45039000.000,42565000.000,0.000,50051000.000,10014000.000,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,100000.000,,,
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,4335000.000,6213000.000,1230000.000,2125000.000,3046000.000,5027000.000,7942000.000,2186000.000,3408000.000,5787000.000,9352000.000,2852000.000,4431000.000,6447000.000,7778000.000,9367000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,9100000.000,8400000.000,8600000.000,10300000.000,9500000.000,8600000.000,7800000.000,10200000.000,9200000.000,8300000.000,7400000.000,9800000.000,7600000.000,6800000.000,6100000.000,8100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,17477000.000,11754000.000,14769000.000,16118000.000,16920000.000,12059000.000,14151000.000,14036000.000,17136000.000,9205000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,12920000.000,11113000.000,6486000.000,,13735000.000,10663000.000,5375000.000,,11974000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,4094000.000,3099000.000,3402000.000,3836000.000,3289000.000,2677000.000,3057000.000,3049000.000,3686000.000,2492000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,5884000.000,3936000.000,4521000.000,4906000.000,4542000.000,3296000.000,3996000.000,3988000.000,4680000.000,3681000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,8758000.000,5707000.000,6891000.000,7083000.000,6916000.000,4695000.000,5687000.000,5678000.000,6502000.000,4675000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,12181000.000,8554000.000,10455000.000,11140000.000,11331000.000,7149000.000,8298000.000,8265000.000,9291000.000,6457000.000
GuaranteesFairValueDisclosure,,,,,,,,,,,,3500000.000,,,,3500000.000,
InterestPayableCurrentAndNoncurrent,,3040000.000,3171000.000,3546000.000,4124000.000,3805000.000,3428000.000,4213000.000,4011000.000,6287000.000,7076000.000,4380000.000,6543000.000,6238000.000,6586000.000,6868000.000,7378000.000
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,,,,,,,,,,700000.000,700000.000,,700000.000,1300000.000,1900000.000,2300000.000
InvestmentBuildingAndBuildingImprovements,1205624000.000,1212035000.000,1226404000.000,1312767000.000,1306296000.000,1283552000.000,1334746000.000,1595070000.000,1602658000.000,1742403000.000,1846054000.000,1820072000.000,1845858000.000,1916384000.000,1964294000.000,2151443000.000,2180341000.000
Land,312942000.000,315779000.000,317383000.000,339988000.000,331749000.000,305641000.000,314728000.000,353061000.000,353061000.000,362030000.000,378354000.000,371363000.000,373236000.000,378881000.000,378855000.000,428157000.000,427952000.000
Liabilities,1263151000.000,1272465000.000,1275833000.000,1372177000.000,1279009000.000,1214299000.000,1270007000.000,1564229000.000,1469435000.000,1588644000.000,1710867000.000,1737065000.000,1658969000.000,1716411000.000,1761085000.000,1853801000.000,1863918000.000
LiabilitiesAndStockholdersEquity,1847718000.000,1837584000.000,1825087000.000,1905073000.000,1776875000.000,1710271000.000,1755646000.000,2019510000.000,2060115000.000,2161937000.000,2266022000.000,2270400000.000,2227352000.000,2277092000.000,2309605000.000,2529258000.000,2523557000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,38590000.000,0.000,0.000,0.000,0.000,
LiabilitiesSubjectToCompromiseEnvironmentalContingencies,,,,,,,,3500000.000,,,5200000.000,5200000.000,1100000.000,900000.000,900000.000,5600000.000,5400000.000
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,,510000000.000,,,,,,595000000.000,595000000.000,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,760000000.000,,,,760000000.000,,,,,
LongTermDebt,,1185995000.000,1187377000.000,1283491000.000,1198403000.000,1133695000.000,1177305000.000,1454546000.000,1374256000.000,1482874000.000,1587572000.000,1584499000.000,1545525000.000,1603118000.000,1637430000.000,1706513000.000,1735926000.000
LongTermDebtFairValue,,,,,,,,1021433000.000,1048340000.000,1157159000.000,1242060000.000,1249195000.000,1220431000.000,1233011000.000,1170180000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,242694000.000,,,,388631000.000,,,,556446000.000,,,,689714000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,,,,,,67285000.000,,,,213119000.000,,,,265493000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,77940000.000,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,147874000.000,,,,325821000.000,,,,11752000.000,,,,89243000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,294234000.000,,,,259589000.000,,,,328892000.000,,,,13109000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,301014000.000,,,,362579000.000,,,,140759000.000,,,,579480000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,253529000.000,,,,60224000.000,,,,332762000.000,,,,69814000.000,
LongTermDebtPercentageBearingFixedInterestRate,,,,,,,,,,,,0.032,,,,,
LongtermDebtPercentageBearingFixedInterestAmount,,,,,,,,1031016000.000,1057392000.000,1164986000.000,1242803000.000,1248426000.000,1219672000.000,1232629000.000,1170162000.000,1138158000.000,1255373000.000
LongtermDebtPercentageBearingVariableInterestAmount,,,,,,,,433113000.000,325916000.000,325715000.000,345512000.000,335304000.000,325094000.000,370107000.000,467250000.000,568695000.000,
MinorityInterest,,111000.000,111000.000,111000.000,111000.000,111000.000,111000.000,111000.000,111000.000,111000.000,16968000.000,16845000.000,16884000.000,16458000.000,15908000.000,,14484000.000
MinorityInterestOwnershipPercentageByParent,,,,,,,,,,,,,,,,,0.528
NotesAndLoansPayable,1179645000.000,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,755639000.000,,,,1150745000.000,,,,1247039000.000,,,,1800320000.000,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,141850000.000,,,,231709000.000,,,,242263000.000,,,,193423000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,65380000.000,,,,90499000.000,,,,105235000.000,,,,93902000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,85255000.000,,,,119662000.000,,,,126967000.000,,,,109935000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,104233000.000,,,,152575000.000,,,,161901000.000,,,,128947000.000,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,125144000.000,,,,192912000.000,,,,201027000.000,,,,156601000.000,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,233777000.000,,,,363388000.000,,,,409646000.000,,,,1117512000.000,
OtherAccountsPayableAndAccruedLiabilities,,16442000.000,16962000.000,16175000.000,10731000.000,10719000.000,8593000.000,10310000.000,9202000.000,7404000.000,9797000.000,9901000.000,10480000.000,9727000.000,11672000.000,8096000.000,9799000.000
