,2015-12-31
AdjustmentForAmortization,1597.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-20888.000
CostOfGoodsSold,75033.000
CurrentFederalTaxExpenseBenefit,81515.000
Depreciation,7092.000
DepreciationAndAmortization,9350.000
DepreciationDepletionAndAmortization,8689.000
EarningsPerShareBasicAndDiluted,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,2004.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
ForeignCurrencyTransactionGainLossBeforeTax,-1502.000
ForeignCurrencyTransactionGainLossRealized,1502.000
GeneralAndAdministrativeExpense,62906.000
GrossProfit,56482.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-75206.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-81515.000
IncreaseDecreaseInAccountsPayable,-6087.000
NetCashProvidedByUsedInFinancingActivities,20077.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,20077.000
NetCashProvidedByUsedInInvestingActivities,-18249.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-18249.000
NetCashProvidedByUsedInOperatingActivities,-24720.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-24720.000
NetIncomeLoss,-75206.000
OperatingExpenses,130186.000
OtherCostOfServices,5502.000
OtherNonoperatingIncomeExpense,-1502.000
OtherSalesRevenueNet,98785.000
PaymentsToAcquirePropertyPlantAndEquipment,18249.000
ProceedsFromIssuanceOfCommonStock,48800.000
ProceedsFromRelatedPartyDebt,31627.000
ProfessionalFees,57930.000
RepaymentsOfRelatedPartyDebt,60350.000
RevenueFromRelatedParties,32730.000
Revenues,131515.000
SalariesAndWages,38414.000
SalesRevenueNet,131515.000
StockIssuedDuringPeriodValueIssuedForServices,42382.000
StockIssuedDuringPeriodValueNewIssues,48800.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,22289013.000
