,2017-03-31
AccountsPayableCurrent,19751000.000
AccountsReceivableNetCurrent,27046000.000
AccrualForEnvironmentalLossContingencies,0.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,2220000.000
AccruedLiabilitiesCurrent,56003000.000
AccruedRentCurrent,392000.000
AdditionalPaidInCapitalCommonStock,1050425000.000
AllowanceForDoubtfulAccountsReceivable,100000.000
AssetRetirementObligation,10958000.000
AssetRetirementObligationCurrent,90000.000
AssetRetirementObligationsNoncurrent,10868000.000
Assets,1617436000.000
AssetsCurrent,128372000.000
CashAndCashEquivalentsAtCarryingValue,93342000.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,500000000.000
CommonStockSharesIssued,93987541.000
CommonStockSharesOutstanding,93987541.000
CommonStockValue,940000.000
DebtInstrumentUnamortizedDiscount,2604000.000
DeferredFinanceCostsNoncurrentNet,1954000.000
DeferredTaxLiabilitiesNoncurrent,124253000.000
DerivativeAssetsCurrent,5674000.000
DerivativeAssetsNoncurrent,8393000.000
DerivativeCollateralRightToReclaimCash,0.000
DerivativeLiabilitiesCurrent,4708000.000
DerivativeLiabilitiesNoncurrent,367000.000
InterestPayableCurrent,4014000.000
Liabilities,556216000.000
LiabilitiesAndStockholdersEquity,1617436000.000
LiabilitiesCurrent,80552000.000
LiabilitiesNoncurrent,475664000.000
LitigationReserve,0.000
LongTermDebt,338783000.000
LongTermDebtNoncurrent,338783000.000
OilAndGasJointInterestBillingReceivablesCurrent,8993000.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,226587000.000
OilAndGasPropertySuccessfulEffortMethodGross,1666340000.000
OilAndGasPropertySuccessfulEffortMethodNet,1476646000.000
OtherAccruedLiabilitiesCurrent,501000.000
OtherAssetsNoncurrent,1319000.000
OtherLiabilitiesNoncurrent,1393000.000
OtherReceivablesNetCurrent,755000.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,50000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PrepaidExpenseAndOtherAssetsCurrent,2310000.000
PropertyPlantAndEquipmentOther,36893000.000
RestrictedCashAndCashEquivalentsNoncurrent,752000.000
RetainedEarningsAccumulatedDeficit,9855000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,0.000
StockholdersEquity,1061220000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1061220000.000
UnamortizedDebtIssuanceExpense,11092000.000
UnrecognizedTaxBenefits,0.000
