,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,439888.000
AmortizationOfIntangibleAssets,34867.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-10682813.000
CommonStockDividendsPerShareDeclared,0.800
ComprehensiveIncomeNetOfTax,3719428.000
DeferredIncomeTaxExpenseBenefit,-493897.000
DepreciationAmortizationAndAccretionNet,605114.000
Dividends,-1150120.000
EarningsPerShareBasic,2.100
FederalDepositInsuranceCorporationPremiumExpense,579409.000
FeesAndCommissionsOther,1294458.000
GainLossOnDispositionOfAssets,16102.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,-178213.000
GainLossOnSaleOfSecuritiesNet,178213.000
ImpairmentOfRealEstate,231100.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4286308.000
IncomeTaxExpenseBenefit,1271814.000
IncomeTaxesPaid,849990.000
IncreaseDecreaseInAccruedInterestReceivableNet,-70917.000
IncreaseDecreaseInDeposits,3176277.000
IncreaseDecreaseInInterestPayableNet,-60064.000
IncreaseDecreaseInOtherOperatingAssets,1514516.000
IncreaseDecreaseInOtherOperatingLiabilities,348627.000
InformationTechnologyAndDataProcessing,431704.000
InterestAndDividendIncomeOperating,22198337.000
InterestAndFeeIncomeLoansAndLeases,19397527.000
InterestExpense,6010398.000
InterestExpenseDeposits,4829733.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,572870.000
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,376111.000
InterestExpenseTrustPreferredSecurities,231684.000
InterestIncomeExpenseAfterProvisionForLoanLoss,12621234.000
InterestIncomeExpenseNet,16187939.000
InterestIncomeSecuritiesTaxExempt,1148128.000
InterestIncomeSecuritiesTaxable,1564341.000
InterestPaidNet,6266178.000
LaborAndRelatedExpense,4357280.000
NetCashProvidedByUsedInFinancingActivities,1414179.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1414179.000
NetCashProvidedByUsedInInvestingActivities,-21065314.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-21065314.000
NetCashProvidedByUsedInOperatingActivities,8968322.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,8968322.000
NetIncomeLoss,3014494.000
NoninterestExpense,9887410.000
NoninterestIncome,1552484.000
OccupancyNet,1351217.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,868603.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,704934.000
OtherComprehensiveIncomeLossTax,330069.000
OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesBeforeTax,166400.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,-178213.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,1046816.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,538534.000
OtherNoninterestExpense,2087096.000
PaymentsForProceedsFromLoansAndLeases,3734139.000
PaymentsOfDividendsCommonStock,1150120.000
PaymentsToAcquireAvailableForSaleSecurities,79072874.000
PaymentsToAcquirePropertyPlantAndEquipment,326986.000
ProceedsFromPaymentsForInInterestBearingDepositsInBanks,8644000.000
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,1888021.000
ProceedsFromSaleOfFederalReserveStock,-45500.000
ProceedsFromSaleOfForeclosedAssets,482621.000
ProfessionalFees,830256.000
ProfitLoss,3014494.000
ProvisionForLoanLeaseAndOtherLosses,3566705.000
ServicingFeesNet,79813.000
TaxesExcludingIncomeAndExciseTaxes,250448.000
