,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,10040000.000,8918000.000,11054000.000,7683000.000,9669000.000,7951000.000,11448000.000,7030000.000,11477000.000,10980000.000,12420000.000,11624000.000,11022000.000,11268000.000,12463000.000,8617000.000,11786000.000,11618000.000,12163000.000,9350000.000,6751000.000,7462000.000,7515000.000,7763000.000
AccountsPayableCurrent,,,,,,,,,,,,,,,,2129000.000,2304000.000,2297000.000,,2595000.000,,,,
AccountsPayableTradeCurrent,,,,,,,3343000.000,,,,4617000.000,,,,2540000.000,,,,3018000.000,,,,,
AccountsReceivableNetCurrent,14306000.000,14448000.000,16723000.000,12676000.000,13661000.000,13704000.000,14960000.000,13145000.000,13715000.000,14064000.000,11838000.000,13698000.000,15569000.000,15778000.000,15785000.000,16182000.000,19375000.000,20084000.000,20475000.000,17598000.000,18011000.000,18345000.000,20182000.000,18284000.000
AccruedProfessionalFeesCurrent,,,,,,,309000.000,,,,223000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,,,,,,,,,,,,,9619000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-91000.000,-97000.000,-106000.000,-117000.000,-156000.000,-204000.000,-160000.000,-159000.000,-248000.000,35000.000,0.000,0.000,0.000,0.000,,,,,
AdditionalPaidInCapital,,,172935000.000,165102000.000,163194000.000,165041000.000,164071000.000,163885000.000,165610000.000,167332000.000,169756000.000,167652000.000,169958000.000,171186000.000,171951000.000,170672000.000,171077000.000,172184000.000,173564000.000,174089000.000,175573000.000,177275000.000,178959000.000,178659000.000
AdditionalPaidInCapitalCommonStock,187502000.000,179068000.000,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,1535000.000,1206000.000,1364000.000,1480000.000,1427000.000,1474000.000,1467000.000,1473000.000,1624000.000,1737000.000,1678000.000,1785000.000,1484000.000,2430000.000,2756000.000,3019000.000,3755000.000,2926000.000,2668000.000,3136000.000,,,1386000.000,
Assets,193872000.000,185085000.000,184439000.000,171733000.000,171784000.000,174718000.000,183354000.000,181819000.000,190579000.000,195595000.000,197749000.000,193186000.000,196338000.000,199998000.000,193582000.000,186055000.000,189928000.000,193074000.000,196741000.000,196485000.000,200390000.000,206131000.000,210186000.000,206607000.000
AssetsCurrent,121225000.000,110648000.000,106615000.000,94170000.000,94127000.000,99380000.000,100455000.000,98894000.000,107352000.000,110510000.000,114159000.000,102967000.000,106964000.000,112847000.000,113488000.000,106510000.000,111477000.000,113261000.000,114325000.000,115449000.000,120025000.000,126058000.000,131132000.000,127905000.000
AssetsHeldForSaleCurrent,,,,,,1290000.000,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,,,,,,,,,,,,,,,,,22454000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,,,,,,,,,7442000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,,,,,,,,,15012000.000,
Cash,,,,,8556000.000,11309000.000,15129000.000,12669000.000,20552000.000,23959000.000,28436000.000,13219000.000,17117000.000,23440000.000,27186000.000,19901000.000,22839000.000,31582000.000,,37432000.000,41905000.000,45149000.000,,
CashAndCashEquivalentsAtCarryingValue,94740000.000,83986000.000,77376000.000,68669000.000,69510000.000,72707000.000,77407000.000,74948000.000,82833000.000,86217000.000,90697000.000,75482000.000,79358000.000,85683000.000,89955000.000,82672000.000,85598000.000,86318000.000,88509000.000,92198000.000,96661000.000,100070000.000,105703000.000,103012000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,2318000.000,,,,655000.000,,,,3400000.000,,,,2853000.000,,,,2227000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,30618382.000,29017835.000,27648994.000,26538270.000,25901939.000,25870164.000,,,,,,,,,,,,,,,,,,26153288.000
CommonStockSharesOutstanding,30618382.000,29017835.000,27648994.000,26538270.000,25901939.000,25870164.000,25853425.000,26774156.000,26857774.000,26999946.000,27049095.000,26808508.000,26915479.000,26900115.000,26630507.000,26468413.000,26295982.000,26248900.000,26235824.000,,26476396.000,26475720.000,26304925.000,26153288.000
CommonStockValue,306000.000,290000.000,276000.000,265000.000,259000.000,259000.000,259000.000,268000.000,269000.000,270000.000,270000.000,268000.000,269000.000,269000.000,267000.000,266000.000,264000.000,264000.000,264000.000,266000.000,265000.000,265000.000,264000.000,262000.000
DeferredCostsCurrent,959000.000,965000.000,1050000.000,929000.000,767000.000,830000.000,557000.000,638000.000,482000.000,594000.000,475000.000,609000.000,503000.000,586000.000,422000.000,,,,,,,,,
DeferredCostsCurrentAndNoncurrent,,,,,,,,,,,,,,,,117000.000,142000.000,160000.000,,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,11578000.000,,,,9918000.000,
DeferredIncomeTaxLiabilities,,,,,,,2791000.000,,,,4507000.000,,,,4738000.000,,,,6227000.000,,,,6384000.000,
DeferredRentCreditNoncurrent,,,,,,,6628000.000,6454000.000,6277000.000,6096000.000,5914000.000,5731000.000,5553000.000,5338000.000,5167000.000,4996000.000,4927000.000,4674000.000,4486000.000,4321000.000,4148000.000,3942000.000,3720000.000,3603000.000
