,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,,,,,871862.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,24320.000,,,,,,215026.000,,,,219012.000,,,,324561.000,,,,282425.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,12754.000,,,,13036.000,,,,906252.000,,,,599458.000,,
AmortizationOfIntangibleAssets,,,,,98169.000,98169.000,237561.000,239466.000,234622.000,240243.000,239191.000,228468.000,464044.000,668657.000,557841.000,556849.000,558358.000,566051.000,555977.000,555977.000,555977.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,1565000.000,,,,3238199.000,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,319001.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,-0.150,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,-0.150,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,-1938976.000,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,30527798.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,453354.000,,,,,,-6646805.000,,,,1147277.000,,,,4843862.000,,,,-1639846.000,,
ComprehensiveIncomeNetOfTax,,,,,,,335377.000,-791568.000,311495.000,952865.000,-2216347.000,-2786812.000,-1244123.000,-343664.000,-3311182.000,1957618.000,951596.000,74118.000,-3011991.000,710174.000,1781559.000
ConcentrationRiskPercentage1,,,,,,,,,0.250,,0.370,0.230,0.230,-0.340,0.300,0.580,0.650,-0.990,0.320,0.660,0.770
CostOfGoodsSold,4297945.000,2960857.000,1740130.000,913849.000,12054917.000,5657217.000,,,,,,,,,,,,,,,
CostOfGoodsSoldDepreciation,,,,,,,,,,,,,85786.000,,,,,,,,
CostOfRevenue,4364387.000,3204236.000,1747644.000,923647.000,12101431.000,5677409.000,10071006.000,9082367.000,6482693.000,15925670.000,6850442.000,11832557.000,23410046.000,22514457.000,10280031.000,20109824.000,19500605.000,27763186.000,10306310.000,19005270.000,15208896.000
CostOfServices,66442.000,243379.000,7514.000,9798.000,46514.000,20192.000,,,,,,,,,,,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,,,,2020472.000,,906252.000,1055202.000,1150412.000,787873.000,599458.000,381660.000,150875.000
Depreciation,,,,,52195.000,56254.000,76893.000,77868.000,80759.000,78327.000,80568.000,82084.000,202107.000,214519.000,230955.000,234393.000,237704.000,242975.000,278270.000,286477.000,242582.000
