,2014-08-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,255089.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,309601.000
AdvertisingExpense,31305.000
AdvertisingRevenue,0.000
AmortizationOfDebtDiscountPremium,568945.000
AmortizationOfIntangibleAssets,143792.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,65957164.000
CashAndCashEquivalentsPeriodIncreaseDecrease,416066.000
DebtConversionConvertedInstrumentSharesIssued1,12702068.000
DebtConversionOriginalDebtAmount1,920193.000
DepreciationDepletionAndAmortization,143972.000
EarningsPerShareBasicAndDiluted,-0.100
EquityMethodInvestmentOtherThanTemporaryImpairment,0.000
GeneralAndAdministrativeExpense,1187941.000
IncomeLossFromEquityMethodInvestments,-22646.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,521000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-831000.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,55000.000
IncomeTaxReconciliationNondeductibleExpenseOther,219000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,119000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-83000.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,490380.000
IncreaseDecreaseInAccountsReceivable,10357.000
IncreaseDecreaseInCustomerDeposits,13886.000
IncreaseDecreaseInInterestPayableNet,96504.000
IncreaseDecreaseInPrepaidExpense,30829.000
InterestExpense,665449.000
InterestPaid,0.000
InvestmentIncomeInterest,31.000
NetCashProvidedByUsedInFinancingActivities,1341650.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1341650.000
NetCashProvidedByUsedInInvestingActivities,-152285.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-152285.000
NetCashProvidedByUsedInOperatingActivities,-773299.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-773299.000
NetIncomeLoss,-2375275.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,1000000.000
OperatingExpenses,1710704.000
OperatingIncomeLoss,-1709951.000
OtherNonoperatingIncome,94.000
OtherNonoperatingIncomeExpense,-665324.000
PaymentsToAcquireBusinessesGross,25000.000
PaymentsToAcquireInterestInJointVenture,114897.000
PaymentsToAcquirePropertyPlantAndEquipment,12388.000
ProceedsFromNotesPayable,808490.000
ProceedsFromOtherShortTermDebt,533160.000
ProfitLoss,-2375275.000
ResearchAndDevelopmentExpense,165516.000
Revenues,753.000
SalesRevenueNet,753.000
ShareBasedCompensation,309601.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,30160000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,0.050
StockIssued1,1095000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,0.000
StockIssuedDuringPeriodValueAcquisitions,1095000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,665104.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,23204835.000
