,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,10511.000,,,,,,144000.000
AmortizationOfIntangibleAssets,,,,,,,,,226000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,242377.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,188994.000,57444.000,,,,,,,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,0.000
BankOwnedLifeInsuranceIncome,215921.000,215458.000,,,,,,,306000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,1209000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,-27336000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,3449000.000,,,,3077000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,0.000,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,,,,,501000.000,,,,1007000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,,,1762000.000,,,,2150000.000
ComprehensiveIncomeNetOfTax,-2281114.000,-2469463.000,,,,,,,3566000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,1681000.000
DividendsPreferredStock,437353.000,441634.000,0.000,,,,,,313000.000
EarningsPerShareBasic,-0.400,-0.360,,,,,,,0.030
EarningsPerShareDiluted,-0.400,-0.360,,,,,,,0.030
FederalDepositInsuranceCorporationPremiumExpense,376782.000,291585.000,,,,,,,390000.000
FeesAndCommissionsDepositorAccounts,457027.000,469702.000,,,,,,,1315000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,0.000,,,,,39000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,-592000.000,,,,,1159000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,1433000.000
ForeclosedRealEstateExpense,460384.000,378402.000,,,,,,,263000.000
GainLossOnSaleOfMortgageLoans,,,,,,,,,2519000.000
GainLossOnSalesOfLoansNet,201894.000,391821.000,,,,,,,
GainsLossesOnSalesOfOtherAssets,-166.000,0.000,,,,,,,
