,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,29000.000,,,,59000.000,,,,49000.000,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,5000.000,,,,-2000.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,27000.000,,,,58000.000,,,,74000.000,,,,96000.000,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,4000.000,,,,3000.000,,,,,,,
AmortizationOfFinancingCosts,,,9000.000,,,,9000.000,,,,8000.000,,,,,,,
BankOwnedLifeInsuranceIncome,122000.000,102000.000,93000.000,107000.000,81000.000,85000.000,78000.000,91000.000,76000.000,95000.000,78000.000,124000.000,85000.000,95000.000,91000.000,94000.000,78000.000,92000.000
CashAcquiredFromAcquisition,,,,,,,,,,,12086000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-19385000.000,,,,-69135000.000,,,,-37632000.000,,,,-13030000.000,,,
CommonStockDividendsPerShareCashPaid,,,0.010,,,,0.040,0.050,0.060,0.070,0.070,0.070,0.080,0.080,0.080,0.080,0.090,0.090
ComprehensiveIncomeNetOfTax,,,1999000.000,1852000.000,2968000.000,2303000.000,1333000.000,-398000.000,777000.000,2113000.000,2622000.000,3082000.000,4399000.000,78000.000,2686000.000,3674000.000,2917000.000,-2381000.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,200000.000,,,,575000.000,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,205000.000,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,1000000.000,,,1100000.000,,,
DebtConversionOriginalDebtInterestRateOfDebt,,,,0.100,0.100,,,0.100,0.100,,,,,,,,,
DebtInstrumentConvertibleInterestExpense,245000.000,245000.000,245000.000,245000.000,245000.000,244000.000,244000.000,244000.000,244000.000,244000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-34000.000,,,,644000.000,,,,561000.000,,,,315000.000,,,
DepreciationAndAmortization,,,314000.000,,,,322000.000,,,,324000.000,,,,323000.000,,,
DilutiveSecurities,,,,149000.000,149000.000,,,148000.000,148000.000,,145000.000,130000.000,72000.000,25000.000,16000.000,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,826000.000,,,,,,,,,,,,,
DividendsCommonStockCash,,,79000.000,,,,317000.000,,,,544000.000,,,,731000.000,,,
EarningsPerShareBasic,0.100,0.160,0.170,0.160,0.260,0.370,0.220,0.220,0.280,0.290,0.270,0.270,0.290,0.240,0.240,0.260,0.250,0.110
EarningsPerShareDiluted,0.100,0.160,0.150,0.150,0.230,0.310,0.190,0.190,0.240,0.250,0.230,0.240,0.260,0.240,0.240,0.250,0.240,0.120
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,1000.000,,,,-5000.000,,,,,,,
EquipmentExpense,308000.000,304000.000,270000.000,287000.000,281000.000,299000.000,295000.000,294000.000,296000.000,305000.000,313000.000,341000.000,328000.000,369000.000,349000.000,332000.000,339000.000,362000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,47000.000,-15000.000,,24000.000,,,,-33000.000,,,,-3000.000,2000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,-427000.000,927000.000,,651000.000,,,,109000.000,27000.000,55000.000,9000.000,42000.000,66000.000,47000.000,8000.000
FederalDepositInsuranceCorporationPremiumExpense,559000.000,571000.000,362000.000,369000.000,351000.000,314000.000,191000.000,178000.000,176000.000,154000.000,149000.000,151000.000,156000.000,148000.000,146000.000,151000.000,147000.000,169000.000
FeesAndCommissionsDepositorAccounts,,,1168000.000,1220000.000,1167000.000,1067000.000,1103000.000,1096000.000,1184000.000,1241000.000,1063000.000,867000.000,1003000.000,687000.000,880000.000,966000.000,980000.000,948000.000
FeesAndCommissionsFiduciaryAndTrustActivities,220000.000,217000.000,240000.000,283000.000,242000.000,242000.000,251000.000,286000.000,251000.000,274000.000,252000.000,252000.000,287000.000,253000.000,283000.000,314000.000,295000.000,267000.000
FeesAndCommissionsMortgageBanking,,,,,,,,,,,,252000.000,281000.000,,272000.000,268000.000,301000.000,353000.000
FeesAndCommissionsOther,1215000.000,1260000.000,,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,96000.000,,,,192000.000,,,,52000.000,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,,1548000.000,,,,397000.000,,,,300000.000,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,,,,,,,,,100000.000,
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,,,,-598000.000,,,,,,,,,,,
ForeclosedRealEstateExpense,729000.000,108000.000,596000.000,1817000.000,306000.000,1127000.000,199000.000,364000.000,-29000.000,435000.000,166000.000,141000.000,339000.000,363000.000,87000.000,152000.000,178000.000,352000.000
GainLossOnDispositionOfProperty,,,,445000.000,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-11000.000,-1000.000,2000.000,174000.000,-39000.000,0.000,,5000.000,-1000.000,,,5000.000,-4000.000,,,,12000.000,
GainLossOnSaleOfSecuritiesNet,,267000.000,678000.000,907000.000,,,-12000.000,221000.000,,,69000.000,92000.000,71000.000,214000.000,174000.000,78000.000,132000.000,81000.000
GainLossOnSalesOfLoansNet,211000.000,208000.000,361000.000,512000.000,651000.000,862000.000,594000.000,440000.000,271000.000,109000.000,127000.000,126000.000,199000.000,196000.000,204000.000,280000.000,247000.000,191000.000
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,,,,,,,,,,,,,0.000,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,14028000.000,,,,14985000.000,,,,11856000.000,,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,,,56000.000,,,,80000.000,,,,75000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,662000.000,1805000.000,1782000.000,1388000.000,3025000.000,2930000.000,2451000.000,2426000.000,3191000.000,3260000.000,2838000.000,3018000.000,3579000.000,2740000.000,3075000.000,3475000.000,3322000.000,1854000.000
IncomeLossFromEquityMethodInvestments,202000.000,199000.000,177000.000,159000.000,173000.000,166000.000,235000.000,198000.000,249000.000,254000.000,294000.000,288000.000,299000.000,327000.000,318000.000,369000.000,213000.000,316000.000
IncomeTaxExpenseBenefit,-113000.000,508000.000,450000.000,94000.000,940000.000,-1000.000,696000.000,695000.000,986000.000,942000.000,773000.000,859000.000,1122000.000,498000.000,868000.000,1093000.000,1031000.000,717000.000
IncomeTaxesPaidNet,,,,,,,316000.000,,,,173000.000,,,,100000.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,811000.000,,,,-572000.000,,,,427000.000,,,,233000.000,,,
IncreaseDecreaseInDeposits,,,-6863000.000,,,,-47053000.000,,,,-36582000.000,,,,-4090000.000,,,
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,,,-14289000.000,,,,-22458000.000,,,,-25732000.000,,,,-13712000.000,,,
IncreaseDecreaseInIncomeTaxes,,,,,,,,,,,500000.000,,,,303000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-29000.000,,,,350000.000,,,,46000.000,,,,-410000.000,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,1844.000,7964.000,,20446.000,25502.000,32145.000,-9183.000,43582.000,44151.000,45427.000,,49293.000,47605.000,47775.000,
