,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,179796000.000,216773000.000,249680000.000,377679000.000,287300000.000,319540000.000,294624000.000,485542000.000,347913000.000,297410000.000,313577000.000,369056000.000,316112000.000,264508000.000,190094000.000,279804000.000,204430000.000,,,,,,,,59791000.000
AccountsReceivableNetCurrent,849875000.000,967988000.000,834868000.000,858471000.000,841251000.000,794428000.000,800026000.000,705737000.000,879139000.000,644922000.000,599083000.000,522563000.000,501450000.000,485185000.000,468465000.000,398678000.000,346772000.000,,,,,,,,159546000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,157500000.000,,,,160342000.000,,,,114360000.000,95710000.000,79625000.000,54856000.000,87127000.000,50761000.000,,,,,,,,
AccruedLiabilitiesCurrent,819827000.000,973416000.000,895272000.000,992410000.000,986977000.000,875201000.000,958399000.000,1015788000.000,941111000.000,812270000.000,989207000.000,972534000.000,857177000.000,804483000.000,548885000.000,562988000.000,472195000.000,,,,,,,,249232000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2218485000.000,2427926000.000,2273201000.000,2367495000.000,,,,2971097000.000,,,,2995667000.000,3146058000.000,3253836000.000,3071986000.000,2669566000.000,2508747000.000,,,,,,,,0.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,18417000.000,121794000.000,-433342000.000,,-338119000.000,-636233000.000,-580012000.000,-616378000.000,-538925000.000,-814556000.000,-834684000.000,-951271000.000,-942852000.000,-898268000.000,-1148262000.000,-1326003000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,14011000.000,116411000.000,-435339000.000,-524050000.000,-344709000.000,-643153000.000,-587591000.000,-623441000.000,-547913000.000,-825411000.000,-841308000.000,-956077000.000,-948227000.000,-903208000.000,-1152772000.000,-1331353000.000,-1563238000.000,,,,,,,,-83502000.000
AdditionalPaidInCapitalCommonStock,1380014000.000,1419296000.000,1434318000.000,1440079000.000,1454146000.000,1462566000.000,1474074000.000,1483086000.000,1488980000.000,1494965000.000,1504640000.000,1504258000.000,1508335000.000,1511845000.000,1517751000.000,1517081000.000,1519254000.000,,,,,,,,2078214000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,55661000.000
AllowanceForDoubtfulAccountsReceivableCurrent,56247000.000,64183000.000,62431000.000,66252000.000,,68856000.000,73666000.000,66252000.000,94017000.000,75799000.000,74623000.000,61293000.000,65123000.000,,,55015000.000,,,,,,,,,
AssetRetirementObligation,,,,88746000.000,,,,124042000.000,,,,55225000.000,,,,43538000.000,,,,,,,,,
Assets,9067248000.000,10245896000.000,9337659000.000,9806894000.000,9825224000.000,9250041000.000,9350049000.000,9223078000.000,9685117000.000,8981803000.000,8875608000.000,8679954000.000,8189665000.000,7438786000.000,6245670000.000,5430591000.000,4896965000.000,,,,,,,,1275992000.000
AssetsCurrent,4444596000.000,4709195000.000,4242209000.000,4305048000.000,4023151000.000,3616699000.000,3422515000.000,3335032000.000,3798219000.000,3791482000.000,3536844000.000,3748186000.000,3190532000.000,2572977000.000,2011263000.000,1713412000.000,1737928000.000,,,,,,,,669773000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,491000000.000,,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,,,,,,491422000.000,0.000,0.000,,,,0.000,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,,,,,,0.000,0.000,,,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,0.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,,,,0.000,,,,,,,,,,
BankLoans,,,,,,,,,,,,,,,,343915000.000,,,,,,,,,
BankruptcyClaimsAmountPaidToSettleClaims,,,,,,,,,,,,,,,,,,748000000.000,,,,,,,
CapitalLeaseObligations,118842000.000,144006000.000,151584000.000,,,,,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,42747000.000,,,,42747000.000,,,,42747000.000,43374000.000,0.000,0.000,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,763350000.000,,,,920066000.000,,,,595823000.000,,,,2346189000.000,,,,754091000.000,,,,858722000.000,
