,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,178266000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,22946000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,-2432000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,33727000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-923000.000,-1075000.000,-5820000.000,-1955000.000,-10268000.000,-5649000.000,-13213000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,185000000.000
Assets,9495630000.000,9600188000.000,9462849000.000,9577346000.000,9670493000.000,9724790000.000,9586683000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,1429929000.000,1480319000.000,1644434000.000
AvailableForSaleSecurities,1368530000.000,1307977000.000,1312733000.000,1492985000.000,1480290000.000,1541567000.000,1697625000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,1429929000.000,1480319000.000,1644434000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,73207000.000,54910000.000,61500000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,34894000.000,44835000.000,53387000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,38313000.000,10075000.000,8113000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,1480290000.000,1541567000.000,1697625000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,2389000.000,-587000.000,722000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,2116000.000,449000.000,323000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,2389000.000,587000.000,722000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,273000.000,138000.000,399000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,52750000.000,61835000.000,53913000.000
BankOverdrafts,,,,,,,3000000.000
BankOwnedLifeInsurance,218854000.000,219248000.000,220280000.000,221268000.000,221965000.000,222610000.000,223235000.000
CashAndCashEquivalentsAtCarryingValue,,,153418000.000,145240000.000,,,
CashAndDueFromBanks,145126000.000,147418000.000,153418000.000,145240000.000,145432000.000,162705000.000,173510000.000
CollateralAlreadyPostedAggregateFairValue,,,,,25500000.000,30600000.000,28600000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,932081.000,934192.000,950248.000
CommonStockParOrStatedValuePerShare,0.000,,,,,,
CommonStockSharesAuthorized,105000000.000,105000000.000,105000000.000,105000000.000,105000000.000,105000000.000,105000000.000
CommonStockSharesIssued,40251874.000,40034943.000,40049198.000,40044110.000,40174721.000,40178907.000,40171238.000
CommonStockSharesOutstanding,40251874.000,40034943.000,40049198.000,40044110.000,40174721.000,40178907.000,40171238.000
CommonStockValue,1433094000.000,1433765000.000,1434803000.000,1435327000.000,1435920000.000,1436925000.000,1437877000.000
DebtWeightedAverageInterestRate,,,,,,,0.033
DeferredCompensationPlanAssets,,,,,1851000.000,1881000.000,2683000.000
DeferredIncomeTaxLiabilities,,,,,,,44696000.000
DeferredTaxAssetsGross,,,,,,,317587000.000
DeferredTaxAssetsGrossCurrent,,,,,268900000.000,268300000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,272891000.000
DeferredTaxAssetsNet,,,,,,,272891000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,220481000.000
DeferredTaxAssetsOther,,,,,,,5180000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,13819000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,3950000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,12835000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,,3535000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,5602000.000
DeferredTaxAssetsValuationAllowance,,,,,,,0.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,15253000.000
DeferredTaxLiabilitiesOther,,,,,,,1026000.000
DeferredTaxLiabilitiesPrepaidPensionCosts,,,,,,,7557000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,,,,,,,-38662000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditAfterTax,,,,,,,-4937000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,5725000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,5874000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,5851000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,5778000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,6078000.000
DefinedBenefitPlanFairValueOfPlanAssets,,,,,63494000.000,65227000.000,65419000.000
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,,,1.000
Deposits,7444703000.000,7539904000.000,7394941000.000,7490362000.000,7287709000.000,7302965000.000,7160785000.000
DepositsSavingsDeposits,2592176000.000,2652267000.000,2627665000.000,2771150000.000,2607718000.000,2574642000.000,2594378000.000
DerivativeCollateralObligationToReturnCash,,,,,4200000.000,5600000.000,5200000.000
DerivativeCollateralRightToReclaimCash,,,,,25500000.000,30600000.000,28600000.000
DerivativeLiabilityFairValueNet1,,,,,20000000.000,21800000.000,19800000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,7500000.000,6500000.000,5700000.000
FederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,43244000.000,40599000.000,40098000.000,34779000.000,39169000.000,42796000.000,42747000.000
FederalHomeLoanBankAdvancesBranchOfFHLBBankAmountOfAdvancesByBranch,,,,,225000000.000,350000000.000,350000000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,,,,,,,2000000000.000
FinancialInstrumentsOwnedAndPledgedAsCollateralAtFairValue,,,,,0.000,0.000,0.000
FinancingReceivableAllowanceForCreditLosses,,,,,136120000.000,122125000.000,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,127827000.000,115376000.000,103282000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,6293000.000,4749000.000,5157000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,5433986000.000,5346634000.000,5185274000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,83682000.000,63287000.000,57990000.000
FinancingReceivableModificationsRecordedInvestment,,,,,28300000.000,27800000.000,29100000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,,59000.000,60000.000,68000.000
FinancingReceivableRecordedInvestmentCurrent,,,,,5404826000.000,5335501000.000,5166499000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,84212000.000,63783000.000,58944000.000
FinancingReceivableRecordedInvestmentPastDue,,,,,116922000.000,95403000.000,92477000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,1727000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,981000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,1179000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,1421000.000
FiniteLivedIntangibleAssetsNet,8848000.000,8116000.000,7428000.000,6850000.000,6305000.000,5792000.000,5308000.000
Goodwill,318150000.000,318150000.000,318150000.000,318150000.000,318150000.000,318150000.000,318150000.000
HeldToMaturitySecurities,1482787000.000,1454873000.000,1444054000.000,1374449000.000,1296164000.000,1313504000.000,1226268000.000
HeldToMaturitySecuritiesAmortizedCostBeforeOtherThanTemporaryImpairment,,,,,1296164000.000,1313504000.000,1226268000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,1000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,1662000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,1000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,1662000.000
HeldToMaturitySecuritiesDebtMaturitiesFairValue,,,,,1349429000.000,1378310000.000,1282244000.000
HeldToMaturitySecuritiesDebtMaturitiesNetCarryingAmount,,,,,1296164000.000,1313504000.000,1226268000.000
HeldToMaturitySecuritiesFairValue,1489461000.000,1491048000.000,1487550000.000,1422253000.000,1349429.000,1378310000.000,1282244000.000
HeldToMaturitySecuritiesUnrecognizedHoldingLoss,,,,,,,1000.000
HeldtomaturitySecuritiesUnrecognizedHoldingGain,,,,,53265000.000,64806000.000,55977000.000
ImpairedFinancingReceivableRecordedInvestment,,,,,83682000.000,63287000.000,57990000.000
ImpairedFinancingReceivableRelatedAllowance,,,,,6293000.000,4749000.000,5157000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,101213000.000,82640000.000,62679000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,,,,,53311000.000,41496000.000,36014000.000
ImpairedFinancingReceivableWithRelatedAllowanceUnpaidPrincipalBalance,,,,,30371000.000,21791000.000,21976000.000
InterestBearingDepositLiabilities,917522000.000,945458000.000,951590000.000,993143000.000,1025305000.000,1092679000.000,1100763000.000
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,,,,100000.000,0.000,0.000
Liabilities,8515908000.000,8591045000.000,8443312000.000,8532727000.000,8334638000.000,8366593000.000,8216178000.000
LiabilitiesAndStockholdersEquity,9495630000.000,9600188000.000,9462849000.000,9577346000.000,9670493000.000,9724790000.000,9586683000.000
LoansAndLeasesReceivableAllowance,206292000.000,190354000.000,172726000.000,153007000.000,136120000.000,122125000.000,110439000.000
LoansAndLeasesReceivableCommercial,3072045000.000,3175393000.000,3087890000.000,3144199000.000,3128820000.000,3024597000.000,2898640000.000
LoansAndLeasesReceivableConsumer,,,,,2392928000.000,2406307000.000,2360336000.000
LoansAndLeasesReceivableConsumerMortgage,708164000.000,654561000.000,637245000.000,611166000.000,588144000.000,570295000.000,546513000.000
LoansAndLeasesReceivableGrossCarryingAmount,5627637000.000,5672327000.000,5529535000.000,5528063000.000,5521748000.000,5430904000.000,5258976000.000
LoansAndLeasesReceivableImpairedCommitmentToLend,,,,,,0.000,0.000
LoansAndLeasesReceivableNetReportedAmount,5421345000.000,5481973000.000,5356809000.000,5375056000.000,5385628000.000,5308779000.000,5148537000.000
LoansReceivableCommercialAndIndustrial,1349803000.000,1531492000.000,1543529000.000,1657140000.000,1711411000.000,1688996000.000,1656292000.000
LoansReceivableCommercialRealEstate,1722242000.000,1643901000.000,1544361000.000,1487059000.000,1417409000.000,1335601000.000,1242348000.000
LoansReceivableHeldForSaleNet,19515000.000,30221000.000,10402000.000,13627000.000,14518000.000,30062000.000,10719000.000
LongTermDebt,881112000.000,855670000.000,854185000.000,853599000.000,853042000.000,852481000.000,850910000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,501599000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,17291000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,160440000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,101786000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,66661000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,30000.000
LossContingencyEstimateOfPossibleLoss,,,,,1900000.000,1900000.000,1900000.000
MarketableSecurities,2851317000.000,2762850000.000,2756787000.000,2867434000.000,2776454000.000,2855071000.000,2923893000.000
MoneyMarketFundsAtCarryingValue,176847000.000,283018000.000,313632000.000,300174000.000,203861000.000,223818000.000,186349000.000
NoninterestBearingDepositLiabilities,1486970000.000,1621451000.000,1614311000.000,1692865000.000,1796531000.000,1854715000.000,1754248000.000
NotionalAmountOfOtherDerivativesNotDesignatedAsHedgingInstruments,,,,,488500000.000,501300000.000,523400000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,22761000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,5752000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1896000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,2490000.000
