,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,3804000.000,4626000.000,18247000.000,7516000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,466000.000,,,,
AdvertisingExpense,,,,44400000.000,84600000.000,80700000.000,110100000.000
AllocatedShareBasedCompensationExpense,,51100000.000,52922000.000,53516000.000,23027000.000,28359000.000,22120000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2452000.000,5228000.000,4630000.000,6144000.000,8967000.000,6107000.000
AssetImpairmentCharges,50631000.000,68022000.000,7407000.000,46715000.000,44988000.000,18209000.000,7930000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,-622000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,156403000.000,-242858000.000,60010000.000,-43389000.000,-79408000.000,67870000.000,-41389000.000
CommonStockDividendsPerShareDeclared,0.700,0.700,0.700,0.800,0.800,0.800,0.800
ComprehensiveIncomeNetOfTax,152740000.000,140629000.000,217432000.000,46999000.000,-10842000.000,4537000.000,-2727000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,7520000.000,1035000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,18741000.000,23040000.000,-12919000.000,10820000.000,6525000.000,12859000.000,-6104000.000
CostOfGoodsSold,1256596000.000,1639188000.000,1694096000.000,1541462000.000,1430460000.000,1361137000.000,1298172000.000
CurrentFederalTaxExpenseBenefit,,100495000.000,111761000.000,52579000.000,21287000.000,-3124000.000,-18888000.000
CurrentForeignTaxExpenseBenefit,,13262000.000,17984000.000,17851000.000,28614000.000,12120000.000,15633000.000
CurrentIncomeTaxExpenseBenefit,,124842000.000,145068000.000,65442000.000,51845000.000,8562000.000,-3329000.000
CurrentStateAndLocalTaxExpenseBenefit,,11085000.000,15323000.000,-4988000.000,1944000.000,-434000.000,-74000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,0.003,
DeferredFederalIncomeTaxExpenseBenefit,,-47619000.000,-10456000.000,-36732000.000,8971000.000,9224000.000,-5787000.000
DeferredForeignIncomeTaxExpenseBenefit,,-7625000.000,-5136000.000,-5455000.000,-15266000.000,-5052000.000,-1734000.000
DeferredIncomeTaxExpenseBenefit,-27823000.000,-65251000.000,-15134000.000,-46793000.000,-4512000.000,7469000.000,-7867000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-10007000.000,458000.000,-4606000.000,1783000.000,3297000.000,-346000.000
DepreciationAndAmortization,229153000.000,232956000.000,224245000.000,235240000.000,226421000.000,213680000.000,195414000.000
Dividends,,60956000.000,57634000.000,61923000.000,57362000.000,55145000.000,54066000.000
DividendsCash,61656000.000,,,,,,
EarningsPerShareBasic,1.710,1.470,2.890,0.710,0.720,0.520,0.060
EarningsPerShareDiluted,1.670,1.430,2.850,0.690,0.710,0.510,0.060
EffectOfExchangeRateOnCashAndCashEquivalents,2923000.000,-2059000.000,3148000.000,-4190000.000,-35361000.000,-12629000.000,-5441000.000
EffectiveIncomeTaxRateContinuingOperations,,0.320,0.354,0.255,0.477,0.294,3.219
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,0.066,-0.087,-0.165
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,0.042,0.943
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.055,-0.018,0.021,0.054,-0.102,2.489
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.015,-0.005,-0.014,-0.023,-0.046,1.223
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,,,,0.001,0.018
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,,,,,0.200,-2.126
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.040,0.027,-0.102,0.043,0.046,0.050
EffectiveIncomeTaxRateReconciliationTaxContingencies,,,,,-0.013,-0.087,-0.001
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,-0.023,0.438
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,-1053000.000,-2973000.000,466000.000,,,,
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,19200000.000,20100000.000,20300000.000,8600000.000,10600000.000,8300000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,13400000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,4821000.000,1198000.000,2480000.000,304000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,0.000,4821000.000,1198000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,,-13442000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,2455000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,,15066000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,-2650000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,101963000.000,,,,
FinancingInterestExpense,,,6800000.000,6600000.000,6200000.000,5300000.000,5700000.000
