,2015-02-28,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,,26300.000,,,,-7300.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,-0.350,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,0.350,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,0.000,,
GeneralAndAdministrativeExpense,740.000,624.000,14000.000,,,1135.000,1466.000,1230.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-1723.000,,,,-1272.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1723.000,,,,1272.000,,
IncreaseDecreaseInAccountsPayable,,-7300.000,,,,-4800.000,,
IncreaseDecreaseInPrepaidExpense,,-624.000,,,,-1135.000,,
NetCashProvidedByUsedInFinancingActivities,,37900.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,37900.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-11600.000,,,,-7300.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-11600.000,,,,-7300.000,,
NetIncomeLoss,-2240.000,-4924.000,-15800.000,-1800.000,-6165.000,-3635.000,-3466.000,-3230.000
OperatingExpenses,2240.000,4924.000,15800.000,1800.000,6165.000,3635.000,3466.000,3230.000
ProceedsFromIssuanceOfCommonStock,,37900.000,,,,,,
ProfessionalFees,1500.000,4300.000,1800.000,1800.000,1800.000,2500.000,2000.000,2000.000
StockIssuedDuringPeriodValueNewIssues,,37900.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,11500000.000,13790815.000,14000000.000,14000000.000,-27840665.000,14000000.000,14000000.000,14000000.000
