,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3800000.000,8300000.000
AllocatedShareBasedCompensationExpense,4300000.000,3800000.000,8300000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,9800000.000,13100000.000,6700000.000
AmortizationOfFinancingCosts,2200000.000,4400000.000,5600000.000
AmortizationOfIntangibleAssets,4700000.000,5900000.000,3400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,100000.000,60000.000
AssetImpairmentCharges,,5900000.000,7700000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,1700000.000,1900000.000,4900000.000
BusinessCombinationIntegrationRelatedCosts,75100000.000,34900000.000,25900000.000
CapitalizedComputerSoftwareAmortization,11000000.000,18400000.000,
CapitalizedComputerSoftwareAmortization1,,,17500000.000
CashAcquiredInExcessOfPaymentsToAcquireBusiness,31800000.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,51900000.000,-3200000.000,15200000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,1100000.000,0.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-1100000.000,0.000,0.000
ComprehensiveIncomeNetOfTax,-37000000.000,13800000.000,17000000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,,7160300000.000,6826400000.000
CurrentFederalTaxExpenseBenefit,5000000.000,0.000,3600000.000
CurrentForeignTaxExpenseBenefit,1700000.000,1600000.000,3600000.000
CurrentIncomeTaxExpenseBenefit,7600000.000,3300000.000,8700000.000
CurrentStateAndLocalTaxExpenseBenefit,900000.000,1700000.000,1500000.000
DeferredCompensationArrangementWithIndividualCashAwardsGrantedPercentage,,0.850,0.850
DeferredCompensationArrangementWithIndividualCompensationExpense,2000000.000,,
DeferredFederalIncomeTaxExpenseBenefit,-8300000.000,14800000.000,9600000.000
DeferredForeignIncomeTaxExpenseBenefit,-200000.000,-400000.000,-400000.000
DeferredIncomeTaxExpenseBenefit,-9700000.000,14900000.000,11100000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-1200000.000,500000.000,1900000.000
DefinedContributionPlanCostRecognized,5600000.000,19000000.000,19600000.000
DepreciationDepletionAndAmortization,37600000.000,56900000.000,54700000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,-0.010,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,-100000.000,,
EarningsPerShareBasic,,,1.310
EarningsPerShareBasicAndDiluted,-1.620,1.670,
EarningsPerShareDiluted,,,1.300
EffectOfExchangeRateOnCashAndCashEquivalents,4000000.000,-1700000.000,-700000.000
EffectOnFutureEarningsAmount,,225000000.000,
EffectiveIncomeTaxRateContinuingOperations,0.097,0.405,0.485
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,1300000.000,,
GainLossOnDispositionOfAssets,2300000.000,-500000.000,800000.000
GoodwillAcquiredDuringPeriod,26000000.000,,0.000
GoodwillImpairmentLoss,,1900000.000,0.000
GoodwillPurchaseAccountingAdjustments,,-300000.000,
ImpairmentOfLongLivedAssetsHeldForUse,0.000,4000000.000,
IncomeLossFromContinuingOperations,-19500000.000,26700000.000,21000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-19000000.000,46600000.000,27600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-21600000.000,44900000.000,40800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-2600000.000,-1700000.000,13200000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-1.610,1.670,
IncomeLossFromContinuingOperationsPerBasicShare,,,1.310
IncomeLossFromContinuingOperationsPerDilutedShare,,,1.300
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-100000.000,0.000,0.000
IncomeTaxExpenseBenefit,-2100000.000,18200000.000,19800000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,2000000.000,-800000.000,0.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,300000.000,200000.000,-1100000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-7600000.000,15700000.000,14300000.000
IncomeTaxReconciliationNondeductibleExpense,,1500000.000,2300000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,700000.000,,
IncomeTaxReconciliationOtherAdjustments,300000.000,-500000.000,400000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-300000.000,1600000.000,2800000.000
IncomeTaxesPaidNet,2000000.000,1900000.000,11600000.000
IncreaseDecreaseInAccountsPayable,-44500000.000,-8400000.000,69900000.000
IncreaseDecreaseInAccountsReceivable,17700000.000,-53400000.000,14700000.000
IncreaseDecreaseInBookOverdrafts,1600000.000,-5800000.000,18900000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,19900000.000,10500000.000,-40900000.000
IncreaseDecreaseInInventories,-28200000.000,62000000.000,-13100000.000
IncreaseDecreaseInOtherAccruedLiabilities,15400000.000,-7100000.000,-3600000.000
IncreaseDecreaseInOtherCurrentAssets,21800000.000,-1000000.000,11400000.000
IncreaseDecreaseInOtherOperatingCapitalNet,400000.000,-3100000.000,-14300000.000
InterestExpense,,27000000.000,27500000.000
InterestIncomeExpenseNonoperatingNet,-14000000.000,,
InterestPaid,11500000.000,21700000.000,20600000.000
InventoryLIFOReservePeriodCharge,6300000.000,-7300000.000,3600000.000
LeaseAndRentalExpense,92400000.000,106200000.000,108100000.000
LiabilitiesAssumed1,58800000.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,23000000.000,-70400000.000,-89900000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,21900000.000,-70400000.000,-89900000.000
NetCashProvidedByUsedInInvestingActivities,19900000.000,-44100000.000,-34400000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,19900000.000,-44100000.000,-34400000.000
