,2011-09-30,2011-12-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,,2500.000,4120.000,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,249487.000,,293989.000,256527.000,486175.000,762265.000,372763.000,479101.000,646948.000,584002.000,405841.000,515633.000,791805.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,118761.000,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,578893.000,431227.000,210608.000,140457.000,404413.000,,,,,,,,,,,
AccountsReceivableNet,,0.000,0.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax,-87.000,-87.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-87.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000,21178.000
AdditionalPaidInCapital,43550.000,45556.000,45556.000,,,,,,,,2883603.000,1722336.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,6466498.000,7585810.000,8439437.000,8791715.000,9748010.000,13982362.000,16625081.000,17455279.000,17500008.000,18601567.000,21686527.000,21805867.000,28833105.000,30523086.000,30821094.000,31511379.000
Assets,6837.000,805.000,3979.000,7693259.000,6521148.000,5393036.000,4318748.000,3754153.000,4497332.000,4128378.000,,2575421.000,,2184593.000,1155311.000,6355799.000,5046887.000,3594456.000,2340891.000
AssetsCurrent,,,,,,,,,,,3413281.000,,3031461.000,2140860.000,1115436.000,6319782.000,5014728.000,3566155.000,2316448.000
Cash,,805.000,3979.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,6837.000,805.000,3979.000,7532835.000,6282992.000,5170812.000,4136803.000,3474150.000,4315746.000,3958439.000,3006598.000,1754433.000,2804096.000,1957009.000,937355.000,6157264.000,4799033.000,3417377.000,2100406.000
CashEquivalentsAtCarryingValue,6837.000,,,,,,,,,,,,,,,,,,
CashFDICInsuredAmount,,,,,,,,,,,,,,,,89851.000,,,
CashUninsuredAmount,,,,,,,,,,,,,,,,6067413.000,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,0.650,0.650,0.650,,0.786,0.786,,3.000,3.000,3.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,8000.000,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,6200000.000,6200000.000,6000000.000,6000000.000,2169000.000,17790758.000,15409745.000,13472870.000,5550000.000,17904445.000,17888945.000,18388945.000,,,,
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,,,3944000.000,30635009.000,31150009.000,31519819.000,31534819.000,32082132.000,36842070.000,38580306.000,39455931.000,39455931.000,43733598.000,44309098.000,44309098.000,11187023.000,11381997.000,11485219.000,11675174.000
CommonStockSharesOutstanding,,,3944000.000,30635009.000,31150009.000,31519819.000,31534819.000,32082132.000,36842070.000,38580306.000,39455931.000,39455931.000,,,,1014011.000,11381997.000,11381997.000,11187023.000
CommonStockValue,5950.000,3944.000,3944.000,30635.000,31150.000,31520.000,31535.000,32082.000,36842.000,38580.000,39456.000,39456.000,43734.000,44309.000,44309.000,11187.000,11382.000,11485.000,11675.000
CommonStockholdersEquity,,,,-2019125.000,,,,,,,,,,,,,,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,183499.000,,,,,,,,,,,,,,,
DeferredCostsCurrent,,,,,,,,,,,,550119.000,,,60647.000,,,,25705.000
DeferredTaxAssetsGross,,,,,,,1947946.000,,,,,4537163.000,,,,5239040.000,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,121490.000,,,,,183913.000,,,,233773.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,1822341.000,,,,,4342685.000,,,,4997819.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-1947946.000,,,,,4537163.000,,,,5239040.000,,,
DerivativeLiabilities,,,,,,,241715.000,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,157145.000
DerivativeLiabilitiesNoncurrent,,,,8387626.000,12986827.000,4790468.000,4402306.000,5857991.000,3458662.000,1567291.000,1487137.000,1031004.000,2954986.000,1352584.000,1017250.000,693700.000,590345.000,171211.000,91545.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,-65008.000,14979136.000,21792762.000,14998530.000,15864506.000,19063113.000,19985775.000,21064623.000,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,2089.000,4178.000,6267.000,,,,,,,
DueToOfficersOrStockholders,,,15454.000,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,296059.000,236462.000,217151.000,109030.000,35798.000,41674.000,37659.000,43503.000,90820.000,38774.000,56734.000,29018.000,43444.000,76431.000,205381.000,70259.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,190403.000,287072.000,862346.000,456301.000,273996.000,93637.000,80089.000,127200.000,,24033.000,12263.000,93016.000,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,39875.000,36017.000,32159.000,28301.000,24443.000
GrantsReceivableCurrent,,,,,,,,,5549.000,,,9820.000,,,,,,,
InterestPayableCurrent,,,,,,,,,2091.000,,,,,,,,,,
InventoryNet,,,,,,,250000.000,,,,,,,,,,,,
Liabilities,,4884.000,19574.000,9712384.000,14234072.000,5697331.000,5136726.000,6814452.000,3976390.000,2041827.000,2196260.000,2063534.000,3545968.000,2067864.000,1842914.000,1497021.000,1072617.000,892225.000,1110754.000
LiabilitiesAndStockholdersEquity,6837.000,805.000,3979.000,7693259.000,6521148.000,5393036.000,4318748.000,3754153.000,4497332.000,4128378.000,3413281.000,2575421.000,3031461.000,2184593.000,1155311.000,6355799.000,5046887.000,3594456.000,2340891.000
LiabilitiesCurrent,,,,874952.000,667689.000,427759.000,249487.000,440211.000,335663.000,294186.000,529678.000,853085.000,411537.000,535835.000,675966.000,627446.000,482272.000,721014.000,1019209.000
LoansPayable,,2384.000,,,,,,,,,,,,,,,,,
LoansPayableCurrent,,,,296059.000,,,,,,,,,,,,,,,
LongTermDebt,,,,,,,,,,,,,,,,,,,91545.000
LongTermDebtCurrent,,,,,,,,,,,,,,,,,,,-157145.000
LongTermDebtNoncurrent,,,,,,,,,,,,,,,,,,,248690.000
LongTermLoansPayable,,,,266307.000,268299.000,270328.000,272372.000,274387.000,,,,,,,,,,,
OtherReceivables,,,,,,,,,,,,16011.000,,,,,,,
OtherReceivablesNetCurrent,,,,,,,11062.000,,13791.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.000
PreferredStockSharesAuthorized,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,0.000,,1.000,1.000,1.000,1.000,,,,,,,,,,,278530.000
PreferredStockSharesOutstanding,,,0.000,1.000,1.000,1.000,1.000,1.000,,,,,,,,,,,
PreferredStockValue,0.000,0.000,0.000,,,,,,278530.000,278530.000,278530.000,278530.000,278530.000,278530.000,278530.000,,,,
PrepaidExpenseCurrent,,,,83530.000,221262.000,210469.000,170883.000,269584.000,162246.000,155857.000,357639.000,245038.000,191633.000,167502.000,85292.000,144131.000,177339.000,130790.000,119776.000
RetainedEarningsAccumulatedDeficit,-42576.000,-53492.000,,,,,,,,,-22715848.000,-23465711.000,-20236771.000,-22885550.000,-24028040.000,-32237859.000,-34837585.000,-36321403.000,-38401763.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,,,5550000.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,2745000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,0.940,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,1181007.000,1529340.000,445230.000,422910.000,1008330.000,423679.000,12675.000,12675.000,,329051.000,530269.000,396538.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,3240000.000,,3240000.000,,,3595000.000,3595000.000,,,,,,,1120850.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,0.970,,0.960,,,0.940,0.940,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,,,,,,,,,,,,6138426.000,,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,764760.000,1090706.000,340560.000,341304.000,734111.000,396368.000,304495.000,333139.000,,326674.000,515424.000,396538.000,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,,,348871.000,141016.000,121954.000,147004.000,346205.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,0.550,1.730,1.700,1.850,2.490
SharesHeldInEmployeeStockOptionPlanAllocated,,,,,,,,,,,,1020000.000,,,,,,,
StockholdersEquity,6837.000,-4079.000,-15595.000,-2019125.000,-7712924.000,-304295.000,-817978.000,-3060299.000,520942.000,2086551.000,1217021.000,511887.000,-514507.000,116729.000,-687603.000,4858778.000,3974270.000,2702231.000,1230137.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-4079.000,-15595.000,-2019125.000,-7712924.000,-304295.000,-817978.000,-3060299.000,520942.000,2086551.000,1217021.000,511887.000,-514507.000,116729.000,-687603.000,4858778.000,3974270.000,2702231.000,1230137.000
WarrantsAndRightsOutstanding,,,,6441700.000,6441700.000,6202100.000,6202100.000,6201544.000,6187805.000,6187805.000,6138426.000,6138426.000,777255.000,971735.000,1190553.000,1658382.000,1683424.000,1683424.000,1618656.000
