,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,-22000.000
AllocatedShareBasedCompensationExpense,142000.000,414000.000,604000.000,763000.000,1032000.000,1405000.000
CapitalExpendituresIncurredButNotYetPaid,,13000.000,,,,79000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-12770000.000,,,,-203000.000
ComprehensiveIncomeNetOfTax,,,,,,-11602000.000
Depreciation,,,,,,316000.000
DepreciationAndAmortization,200000.000,256000.000,200000.000,300000.000,,
EarningsPerShareBasicAndDiluted,-2.780,-0.320,-0.370,-0.350,0.560,-0.370
GeneralAndAdministrativeExpense,2300000.000,3860000.000,4056000.000,4031000.000,4342000.000,5476000.000
IncreaseDecreaseInAccountsPayable,,-115000.000,,,,629000.000
IncreaseDecreaseInAccruedLiabilities,,-666000.000,,,,-1613000.000
IncreaseDecreaseInDeferredRevenue,,-3550000.000,,,,-5625000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,105000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,-11000.000,,,,-44000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-37000.000,,,,419000.000
LeaseAndRentalExpense,400000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,-153000.000,,,,-17000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-153000.000,,,,-17000.000
NetCashProvidedByUsedInInvestingActivities,,-562000.000,,,,-28205000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-562000.000,,,,-28205000.000
NetCashProvidedByUsedInOperatingActivities,,-12055000.000,,,,28019000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-12055000.000,,,,28019000.000
NetIncomeLoss,-5462000.000,-8420000.000,-9760000.000,-9231000.000,14259000.000,-11547000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7388000.000,-8420000.000,-9760000.000,-9231000.000,14259000.000,-11547000.000
OperatingExpenses,8972000.000,11990000.000,13335000.000,12814000.000,14365000.000,17393000.000
OperatingIncomeLoss,-5422000.000,-8440000.000,-9786000.000,-9264000.000,14185000.000,-11768000.000
OperatingLeasesRentExpenseNet,,300000.000,400000.000,300000.000,300000.000,300000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-55000.000
PaymentsOfFinancingCosts,,,,,,38000.000
PaymentsOfStockIssuanceCosts,,153000.000,,,,
PaymentsToAcquireInvestments,,,,,,32020000.000
PaymentsToAcquirePropertyPlantAndEquipment,,562000.000,,,,185000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,,,4000000.000
ProceedsFromStockOptionsExercised,,,,,,21000.000
ResearchAndDevelopmentExpense,6672000.000,8130000.000,9279000.000,8783000.000,10023000.000,11917000.000
ShareBasedCompensation,,414000.000,,,,1405000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,13600.000,,,,59567.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,605134.000,,,,1115775.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,1.400
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,10.000,,,,9.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,8.800,,,,12.290
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,14772.000
TemporaryEquityAccretionToRedemptionValueAdjustment,26000.000,,,,,
TemporaryEquityDividendsAdjustment,1900000.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2654365.000,26169152.000,26337184.000,26470298.000,-51500842.000,31089310.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,1268863.000,855486.000,686382.000,553352.000,-1466021.000,339254.000
WeightedAverageNumberOfSharesOutstandingBasic,3923228.000,27024638.000,27023566.000,27023650.000,-52966863.000,31428564.000
