,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,1019.000,,,,,,
AdvertisingExpense,,,,,,,,4500.000
AmortizationOfIntangibleAssets,624.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4789.000,,,,,,
CashPeriodIncreaseDecrease,,,,,,-5503.000,,
CostOfGoodsAndServicesSold,400.000,,,0.000,,,,
CostOfGoodsSold,400.000,2000.000,0.000,5000.000,,,,7000.000
CostOfRevenue,,,,,,,,7000.000
CostsAndExpenses,17130.000,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,-1507.000,,,,,
DepreciationAndAmortization,,1019.000,1019.000,1019.000,1019.000,1019.000,1019.000,1019.000
EarningsPerShareBasicAndDiluted,,-0.000,,,,,,
FeesAndCommissionsMortgageBankingAndServicing,6.000,,,,,,,
FeesAndCommissionsOther,,,,3.000,,,,
GeneralAndAdministrativeExpense,,251.000,530.000,,,3.000,,
GrossProfit,2680.000,6360.000,10000.000,1000.000,1515.000,7100.000,5100.000,5000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-14450.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-5808.000,-10048.000,-9353.000,-7722.000,-1922.000,3059.000,-1097.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,-0.000
IncomeLossFromContinuingOperationsPerBasicShare,,,-0.000,-0.000,,0.000,0.000,
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,-0.000,,,,,,,
IncomeTaxExpenseBenefit,,-871.000,,-1403.000,,,,0.000
IncomeTaxesPaidNet,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,2500.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,-7100.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-871.000,,,,,,
IncreaseDecreaseInDeferredIncomeTaxes,-194.000,,,,,,,
InterestPaid,,0.000,,,,,,
LicensesRevenue,,5000.000,10000.000,0.000,0.000,7100.000,5100.000,12000.000
MarketingExpense,,,0.000,0.000,,,,575.000
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-4789.000,,,,-5503.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-4789.000,,,,-5503.000,,
NetIncomeLoss,-14256.000,-4937.000,-8541.000,-7950.000,-11503.000,-1922.000,3059.000,-1097.000
OfficersCompensation,6000.000,,,,,,,
OperatingExpenses,,12168.000,20048.000,10353.000,9237.000,9022.000,2041.000,6097.000
OtherExpenses,,,,,,,,3.000
PaymentsToDevelopSoftware,,0.000,,,,,,
ProfessionalFees,10500.000,5898.000,18499.000,9331.000,-3903.000,8000.000,1022.000,0.000
ProfitLoss,,-4937.000,,,,,,
RelatedPartyTransactionAmountsOfTransaction,,,,0.000,,,,
Revenues,3080.000,8360.000,10000.000,6000.000,6515.000,7100.000,,12000.000
SalesRevenueGoodsNet,,3360.000,,,,,,
SalesRevenueNet,3080.000,8360.000,10000.000,6000.000,6515.000,7100.000,,12000.000
SalesRevenueServicesGross,3080.000,,,,,,,
TechnologyServicesCosts,,5000.000,,,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,52944500.000,52944500.000,52944500.000,-105889000.000,52944500.000,52944500.000,52944500.000
WeightedAverageNumberOfSharesOutstandingBasic,7563500.000,,,,,,,
