,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,10937000.000,10322000.000,18758000.000,21136000.000,17716000.000,11699000.000,13890000.000,16474000.000,17672000.000
AccountsReceivableNetCurrent,65641000.000,86960000.000,93531000.000,81305000.000,73177000.000,94772000.000,79894000.000,85591000.000,101640000.000
AccruedIncomeTaxesCurrent,2554000.000,8715000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,48394000.000,52589000.000,56392000.000,61680000.000,,,,88444000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.000,-1652000.000,-1132000.000,-1582000.000,806000.000,939000.000,223000.000,-580000.000,-404000.000
AdditionalPaidInCapital,451123000.000,453445000.000,486541000.000,493197000.000,499899000.000,502717000.000,505550000.000,516300000.000,519691000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1420000.000,705000.000,741000.000,1022000.000,1320000.000,1460000.000,2096000.000,3782000.000,2820000.000
Assets,988431000.000,1016278000.000,1113380000.000,1112877000.000,1117107000.000,1134010000.000,1077012000.000,1053344000.000,1027654000.000
AssetsCurrent,864969000.000,891903000.000,848583000.000,844008000.000,850128000.000,865658000.000,813788000.000,685854000.000,660641000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,23000.000,170000.000,25000.000,809000.000,1752000.000,760000.000,65000.000,80000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,1675000.000,1289000.000,2740000.000,574000.000,140000.000,361000.000,1099000.000,802000.000
AvailableForSaleSecuritiesAmortizedCost,,604211000.000,548699000.000,616845000.000,611363000.000,582476000.000,498536000.000,446349000.000,386144000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,163186000.000,239133000.000,,305121000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,530252000.000,380401000.000,570910000.000,352123000.000,,,386790000.000,
AvailableForSaleSecuritiesCurrent,,602559000.000,547580000.000,614130000.000,611598000.000,584088000.000,498935000.000,445315000.000,385422000.000
CapitalLeaseObligations,241000.000,389000.000,360000.000,405000.000,,,,330000.000,
CapitalLeaseObligationsCurrent,96000.000,117000.000,109000.000,109000.000,109000.000,110000.000,112000.000,115000.000,117000.000
CapitalLeaseObligationsNoncurrent,145000.000,272000.000,251000.000,296000.000,309000.000,270000.000,242000.000,215000.000,187000.000
CashAndCashEquivalentsAtCarryingValue,793114000.000,194433000.000,166507000.000,114034000.000,126885000.000,159795000.000,214386000.000,127683000.000,147888000.000
