,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsNotesAndLoansReceivableNetCurrent,39347000.000,38616000.000,37678000.000,36642000.000
AccountsPayableCurrent,31581000.000,28577000.000,30888000.000,28457000.000
AccountsPayableCurrentAndNoncurrent,666000.000,,,
AccountsReceivableNet,602000.000,,,
AccruedLiabilitiesCurrent,22963000.000,22617000.000,21584000.000,21914000.000
AccruedLiabilitiesCurrentAndNoncurrent,301000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,799330000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10713000.000,-20348000.000,-21027000.000,-22913000.000
AdditionalPaidInCapitalCommonStock,615501000.000,617446000.000,619354000.000,622468000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1933000.000,1657000.000,1923000.000,1759000.000
Assets,842326000.000,846621000.000,856746000.000,859028000.000
AssetsCurrent,101870000.000,111754000.000,128878000.000,116450000.000
AssetsHeldForSaleLongLived,11201000.000,,,
BuildingsAndImprovementsGross,,,41241000.000,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,29622000.000,,,
CashAndCashEquivalentsAtCarryingValue,49566000.000,65031000.000,84866000.000,70728000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,37643464.000,37705386.000,37767626.000,38090497.000
CommonStockSharesOutstanding,37643464.000,37705386.000,37767626.000,38090497.000
CommonStockValue,376000.000,377000.000,378000.000,381000.000
DeferredFinanceCostsNoncurrentNet,11976000.000,11403000.000,10834000.000,10272000.000
DeferredRevenueCurrent,17328000.000,17401000.000,17076000.000,17987000.000
DerivativeLiabilitiesNoncurrent,10713000.000,20348000.000,21027000.000,22913000.000
FiniteLivedIntangibleAssetsNet,18995000.000,18097000.000,17443000.000,19228000.000
Goodwill,267429000.000,267732000.000,267685000.000,277668000.000
GoodwillGross,15483000.000,,,
Investments,11894000.000,11894000.000,11894000.000,11894000.000
Land,,,6673000.000,
LeaseholdImprovementsGross,,,3882000.000,
Liabilities,837484000.000,839142000.000,836480000.000,827308000.000
LiabilitiesAndStockholdersEquity,842326000.000,846621000.000,856746000.000,859028000.000
LiabilitiesCurrent,88793000.000,85654000.000,88220000.000,86185000.000
LiabilitiesNoncurrent,748691000.000,753488000.000,748260000.000,741123000.000
LongTermDebtAndCapitalLeaseObligations,737978000.000,733140000.000,727233000.000,718210000.000
LongTermDebtCurrent,12372000.000,14257000.000,17375000.000,17799000.000
MachineryAndEquipmentGross,,,864000.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,199000000.000,199000000.000,199000000.000,199000000.000
PreferredStockSharesIssued,,,0.000,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,4816000.000,4723000.000,2950000.000,5696000.000
PrepaidExpenseCurrentAndNoncurrent,125000.000,,,
PropertyPlantAndEquipmentGross,,,1213929000.000,
PropertyPlantAndEquipmentNet,413365000.000,420294000.000,414599000.000,419901000.000
RestrictedCashAndCashEquivalents,1401000.000,2164000.000,2164000.000,2164000.000
RetainedEarningsAccumulatedDeficit,-600322000.000,-589996000.000,-578439000.000,-568216000.000
ShortTermInvestments,6740000.000,1220000.000,1220000.000,1220000.000
StockholdersEquity,4842000.000,7479000.000,20266000.000,31720000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4842000.000,7479000.000,20266000.000,31720000.000
