,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,6975000.000,,,,7340000.000,,,,7725000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,-300000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,924000.000,1614000.000,1553000.000,966000.000,287000.000,900000.000,583000.000,349000.000,-1961000.000,-2364000.000,-3290000.000,-3616000.000,-1713000.000,-300000.000,163000.000,182000.000
AdditionalPaidInCapital,12983000.000,12984000.000,12991000.000,12992000.000,12992000.000,12991000.000,12991000.000,12991000.000,12991000.000,12991000.000,12991000.000,12991000.000,32470000.000,73815000.000,73815000.000,73815000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,815000.000,774000.000,755000.000,746000.000,676000.000,617000.000,563000.000,1200000.000,1200000.000,1297000.000,1552000.000,1591000.000
Assets,521043000.000,505877000.000,485967000.000,479758000.000,473606000.000,448273000.000,437392000.000,432183000.000,428968000.000,427928000.000,426682000.000,428047000.000,427827000.000,396279000.000,385459000.000,363436000.000
AssetsFairValueDisclosure,,,,,156215000.000,168932000.000,155192000.000,144392000.000,136142000.000,137407000.000,130131000.000,127794000.000,125845000.000,76538000.000,73076000.000,44954000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,103193000.000,117966000.000,104017000.000,98128000.000,95421000.000,95765000.000,94694000.000,93174000.000,90047000.000,41297000.000,40185000.000,13249000.000
AvailableForSaleSecurities,,,,,,,,,92202000.000,91891000.000,89315000.000,89558000.000,88335000.000,40997000.000,40348000.000,13431000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,284000.000,189000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,121000.000,7000.000
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,105609000.000,121387000.000,106931000.000,99666000.000,93202000.000,92891000.000,90315000.000,90558000.000,88335000.000,40997000.000,,13431000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,106000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,121000.000,7000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,32470000.000,11770000.000,22711000.000,28723000.000,83613000.000,82620000.000,85254000.000,82754000.000,70717000.000,31599000.000,17806000.000,1539000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,15000.000,7000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,31470000.000,10770000.000,21711000.000,27913000.000,82803000.000,81810000.000,78078000.000,75476000.000,6747000.000,11449000.000,5777000.000,1539000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,1000000.000,1000000.000,1000000.000,810000.000,810000.000,810000.000,7176000.000,7278000.000,63970000.000,20150000.000,12029000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,,,45861000.000,,,,39458000.000,,,,29121000.000,8938000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,,,46492000.000,,,,38204000.000,,,,29207000.000,8984000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,103631000.000,119400000.000,104936000.000,98666000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,127000.000,122000.000,179000.000,234000.000,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,69400000.000,,,,67700000.000,,,,10500000.000,10300000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,235000.000,235000.000,190000.000,190000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,362000.000,357000.000,369000.000,424000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,127000.000,122000.000,179000.000,234000.000,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,565000.000,1556000.000,1098000.000,772000.000,,,,,,,,
BankOwnedLifeInsurance,10549000.000,10640000.000,10732000.000,10823000.000,10359000.000,10447000.000,10536000.000,10623000.000,10710000.000,10799000.000,10888000.000,10973000.000,11059000.000,11146000.000,11234000.000,11322000.000
BorrowedFunds,,,,,53104000.000,53234000.000,,54355000.000,53794000.000,53399000.000,,53577000.000,53122000.000,394000.000,,
Capital,,,,,,,19541000.000,,,,13230000.000,,,,50693000.000,
CapitalRequiredForCapitalAdequacy,,,,,,,25150000.000,,,,25011000.000,,,,24208000.000,
CapitalRequiredToBeWellCapitalized,,,,,,,31438000.000,,,,31264000.000,,,,30261000.000,
CapitalToRiskWeightedAssets,,,,,,,0.062,,,,0.042,,,,0.168,
CashAndCashEquivalentsAtCarryingValue,14428000.000,9353000.000,7601000.000,7236000.000,7110000.000,7830000.000,7786000.000,15020000.000,6431000.000,7002000.000,14842000.000,15055000.000,38551000.000,53425000.000,46612000.000,51493000.000
CashAndDueFromBanks,10172000.000,4922000.000,5044000.000,4674000.000,3884000.000,3987000.000,5942000.000,12967000.000,4374000.000,4941000.000,12778000.000,12846000.000,18342000.000,9349000.000,9571000.000,11650000.000
CertificatesOfDepositAtCarryingValue,,,,,,,,15100000.000,3500000.000,,,,,,,
CommonStockParOrStatedValuePerShare,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,500000000.000,580000000.000,580000000.000,580000000.000
CommonStockSharesIssued,,,,,,,3895840.000,3895840.000,3895840.000,3895840.000,3895840.000,3895840.000,3895840.000,462028831.000,462028831.000,462028831.000
CommonStockSharesOutstanding,,,,,,,3895840.000,3895840.000,3895840.000,3895840.000,3895840.000,3895840.000,3895840.000,462028831.000,462028831.000,462028831.000
CommonStockValueOutstanding,19486000.000,19486000.000,19479000.000,19479000.000,19479000.000,19479000.000,19479000.000,19479000.000,19479000.000,19479000.000,19479000.000,19479000.000,,,,0.000
DebtInstrumentInterestRateAtPeriodEnd,,,,,0.042,0.042,,0.041,0.041,0.042,,0.042,0.042,0.002,,
DebtInstrumentInterestRateEffectivePercentage,,,,,0.044,0.044,,,,,,,,,,0.002
DeferredTaxAssetsDeferredIncome,,,,,,,61000.000,,,,65000.000,,,,14000.000,
DeferredTaxAssetsGross,,,,,,,16130000.000,,,,18277000.000,,,,17348000.000,16500000.000
DeferredTaxAssetsInvestments,,,,,,,,,,,2089000.000,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,607000.000,753000.000,2200000.000,2452000.000,3032000.000,,,,0.000,
DeferredTaxAssetsNet,3941000.000,3509000.000,,,,,1687000.000,,,,3626000.000,,,,541000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,12077000.000,,,,12874000.000,,,,13299000.000,
