,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccruedLiabilitiesCurrent,,,,,,,,,,,4500.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,0.000,
AdditionalPaidInCapitalCommonStock,,18978.000,18978.000,18978.000,18978.000,18978.000,18978.000,18978.000,18978.000,32662.000,-467338.000
Assets,1372.000,5816.000,1150.000,1150.000,1150.000,1150.000,1150.000,3856.000,1150.000,,
AssetsCurrent,222.000,4666.000,,0.000,0.000,0.000,,2706.000,0.000,,
CashAndCashEquivalentsAtCarryingValue,222.000,4666.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,750000000.000
CommonStockSharesIssued,6000000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,500000000.000
CommonStockSharesOutstanding,6000000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,8110000.000,508110000.000
CommonStockValue,6000.000,8110.000,8110.000,8110.000,8110.000,8110.000,8110.000,8110.000,8110.000,8110.000,508110.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,1530.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,1530.000
Liabilities,6600.000,12100.000,7434.000,7434.000,7434.000,7434.000,7434.000,10684.000,13684.000,,4500.000
LiabilitiesAndStockholdersEquity,1372.000,5816.000,1150.000,1150.000,1150.000,1150.000,1150.000,3856.000,1150.000,,
LiabilitiesCurrent,6600.000,,,,,,,,,,
LoansPayableCurrent,6600.000,,,,,,,,,,
LongTermNotesPayable,,12100.000,7434.000,7434.000,7434.000,7434.000,7434.000,10684.000,13684.000,,
OperatingLossCarryforwards,,,,,,,,,,,1530.000
OtherAssetsNoncurrent,1150.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,0.001
PreferredStockSharesAuthorized,,,,,,,,,,,250000000.000
PreferredStockSharesIssued,,,,,,,,,,,0.000
PrepaidExpenseCurrent,,,,,,,,2706.000,,,
PropertyPlantAndEquipmentGross,,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,1150.000,
PropertyPlantAndEquipmentNet,,,,,,,,,,1150.000,
RetainedEarningsAccumulatedDeficit,-11228.000,-33372.000,-33372.000,-33372.000,-33372.000,-33372.000,-33372.000,-33916.000,-39622.000,-40772.000,-45272.000
StockholdersEquity,,,,,,,,,,,-4500.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-5228.000,-6284.000,-6284.000,-6284.000,-6284.000,-6284.000,-6284.000,-6828.000,-12534.000,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,6000000.000,,,,,,,,,,
