,2011-09-30,2012-03-31,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,1369376.000,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,370429.360,,,,,,,,,,,,
AdvertisingExpense,,,,,17897.000,,26241.000,,,,,,
AmortizationOfIntangibleAssets,,,,,,,1245.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,34036685.000,,,
AssetImpairmentCharges,,,,,,,,,254433.000,2250000.000,240853.000,,
AssetsFairValueAdjustment,,,,,,,,,,-4285.000,-4868.000,488.000,0.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,100773923.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,64735.000,-66645.000,33952.000,,1400079.000,,,,-1706.000,-61975.000,,,
ChangeInUnrealizedGainLossOnForeignCurrencyFairValueHedgingInstruments1,,,,,7400.000,3651.000,-108400.000,-35567.000,,,,,
ComprehensiveIncomeNetOfTax,,,35430.000,94456.000,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-84958.000,,,,,,,,,,,
CostOfGoodsSold,191717.000,-150256.000,267066.000,444211.000,,,,,,,,,
CostOfGoodsSoldDirectMaterials,191717.000,,267066.000,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,0.000,,,,,,,,,,,
DebtIssuanceCosts,,,,,,,,,519600.000,,,,
DeferredIncomeTaxExpenseBenefit,,0.000,,,,,,,,,,,
Depreciation,,,,,,,2011.000,,333.000,95000.000,84000.000,0.000,-2000.000
DepreciationDepletionAndAmortization,,0.000,723.000,,333.000,,,,47359.000,94845.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,206461.180,,,,,,,,,,,,
Dividends,0.000,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,0.000,
EarningsPerShareBasicAndDiluted,,,,,-0.010,-0.020,-0.020,-0.060,-0.020,-0.010,-0.160,,
EarningsPerShareDiluted,,,,,,,,,,,,0.000,
EmployeeBenefitsAndShareBasedCompensation,,0.000,,,,,,,,,,,
ExplorationExpenseMining,,,,,,,,,16943.000,113982.000,114837.000,35050.000,0.000
FairValueAdjustmentOfWarrants,,,,,109000.000,-95957.000,,,926620.000,-497233.000,9719017.000,-1038588.000,17083397.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,497000.000,,,
FairValueAssumptionsExpectedDividendPayments,,,,,,,,,0.000,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,1.079,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.014,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,-35010.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,952600.000,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,,,,952600.000,,,,
GainLossOnDispositionOfAssets,0.000,,,,,,,,,,,,
GainLossOnForeignCurrencyFairValueHedgeDerivatives,,,,,7400.000,,,,-1408.000,4285.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,14.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,-2512473.000,-346865.000,
GeneralAndAdministrativeExpense,156842.610,-110801.000,76802.000,124745.000,1546821.000,2626581.000,2458086.000,7589417.000,1606947.000,399802.000,376399.000,192900.000,157876.000
GoodwillImpairmentLoss,,,,,,,,,254433.000,2250000.000,,,
GrossProfit,43843.000,59626.000,109545.000,229595.000,,,,,20725.000,85161.000,26830.000,-19401.000,-1247.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,249128.570,-84958.000,35430.000,94455.000,,,,,,,,,
IncreaseDecreaseInAccountsPayable,334952.360,,,,53934.000,,,,68091.000,-89512.000,,,
IncreaseDecreaseInAccountsPayableTrade,,130244.000,146306.000,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,-702150.000,-143610.000,6087.000,,,,,,,3780.000,,,
