,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,8701000.000,10256000.000,9740000.000,12173000.000,16119000.000,15574000.000,15008000.000,16716000.000,19801000.000,18274000.000,20801000.000,21207000.000,19703000.000,23457000.000,21678000.000,23555000.000,25381000.000,24006000.000,26933000.000,26455000.000,25159000.000,29140000.000,36780000.000,33409000.000
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,337000.000,,,,964000.000,,,,3395000.000,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,3105000.000,,,,3580000.000,,,,4654000.000,
AccountsReceivableNetCurrent,29501000.000,32886000.000,30495000.000,35810000.000,39401000.000,41574000.000,44627000.000,49193000.000,51352000.000,55289000.000,63805000.000,64293000.000,64003000.000,68817000.000,66001000.000,69328000.000,70653000.000,71814000.000,71287000.000,83687000.000,88395000.000,95344000.000,103256000.000,110855000.000
AccruedBonusesCurrent,,,9177000.000,,,,8624000.000,,,,10329000.000,,,,5623000.000,,,,12384000.000,,,,20028000.000,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,,,,,,,,,1316000.000,
AccruedPayrollTaxesCurrent,,,328000.000,,,,234000.000,,,,502000.000,,,,313000.000,,,,766000.000,,,,,
AccruedRentCurrentAndNoncurrent,,,600000.000,,,,6900000.000,,,,7500000.000,,,,9700000.000,,,,10500000.000,,,,13600000.000,
AccruedSalesCommissionCurrent,,,1320000.000,,,,667000.000,,,,482000.000,,,,1025000.000,,,,279000.000,,,,,
AccruedVacationCurrent,,,2357000.000,,,,2615000.000,,,,2775000.000,,,,3061000.000,,,,3513000.000,,,,4099000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,10440000.000,,,,6536000.000,,,,10561000.000,,,,12531000.000,,,,18595000.000,,,,26691000.000,
AdditionalPaidInCapital,290840000.000,294046000.000,298196000.000,304458000.000,309694000.000,316182000.000,323448000.000,333677000.000,344117000.000,356144000.000,361955000.000,374286000.000,387653000.000,396707000.000,404908000.000,417324000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,433141000.000,449842000.000,461139000.000,734485000.000,746815000.000,762561000.000,782079000.000,803336000.000
AllowanceForDoubtfulAccountsReceivable,,,67000.000,,,,102000.000,,,,124000.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,67000.000,,,,102000.000,,,,124000.000,,,,172000.000,,,,225000.000,,,,206000.000,
Assets,233840000.000,245495000.000,254443000.000,259813000.000,279763000.000,292019000.000,306833000.000,320040000.000,340537000.000,357404000.000,375681000.000,385102000.000,406106000.000,430070000.000,435045000.000,440770000.000,450242000.000,461744000.000,482580000.000,755731000.000,776143000.000,803881000.000,840136000.000,868298000.000
AssetsCurrent,174324000.000,182976000.000,195158000.000,202259000.000,216676000.000,227761000.000,247891000.000,270982000.000,291332000.000,314300000.000,333795000.000,345381000.000,366395000.000,386498000.000,389590000.000,397407000.000,407321000.000,419029000.000,423986000.000,192850000.000,202686000.000,225255000.000,248340000.000,261478000.000
CapitalLeaseObligationsCurrent,,,,,,,69000.000,,,,78000.000,,,,116000.000,,,,106000.000,,,,110000.000,
CapitalLeaseObligationsNoncurrent,,,,,,,164000.000,,,,124000.000,,,,151000.000,,,,266000.000,,,,156000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,251000.000,,,,214000.000,,,,281000.000,,,,398000.000,,,,280000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,69000.000,,,,78000.000,,,,125000.000,,,,118000.000,,,,119000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,44000.000,,,,5000.000,,,,7000.000,,,,44000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,69000.000,,,,53000.000,,,,50000.000,,,,118000.000,,,,43000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,69000.000,,,,78000.000,,,,99000.000,,,,118000.000,,,,118000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,18000.000,,,,12000.000,,,,14000.000,,,,26000.000,,,,14000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,233000.000,,,,202000.000,,,,267000.000,,,,372000.000,,,,266000.000,
CapitalizedComputerSoftwareAccumulatedAmortization,,,30626000.000,,,,30506000.000,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,41349000.000,,,,40845000.000,,,,1684000.000,,,,2445000.000,,,,3298000.000,,,,4279000.000,
CapitalizedComputerSoftwareNet,11318000.000,11191000.000,10723000.000,10750000.000,10588000.000,10561000.000,10339000.000,9927000.000,9476000.000,8892000.000,8530000.000,8023000.000,7460000.000,6774000.000,6421000.000,6469000.000,6358000.000,6622000.000,7085000.000,,,,,
Cash,,,4331000.000,1573000.000,3242000.000,1209000.000,2558000.000,8792000.000,12074000.000,8303000.000,12404000.000,12983000.000,20482000.000,25182000.000,35636000.000,30162000.000,26237000.000,26224000.000,34063000.000,46382000.000,50502000.000,68048000.000,84169000.000,42600000.000
CashAndCashEquivalentsAtCarryingValue,125078000.000,132316000.000,145002000.000,146245000.000,153415000.000,166382000.000,181231000.000,192467000.000,175780000.000,141949000.000,126003000.000,128696000.000,131280000.000,131040000.000,126564000.000,116180000.000,107415000.000,122527000.000,305216000.000,97106000.000,101238000.000,118806000.000,134246000.000,137742000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,0.000,,,,,,,,,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,9962544.000,,,,9513137.000,,,,7655058.000,,,,7962277.000,,,,6869363.000,,,,15124725.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,45050000.000,45405000.000,45784000.000,46288000.000,46641000.000,47161000.000,47915000.000,48789000.000,49594000.000,50290000.000,50890000.000,51359000.000,51679000.000,51912000.000,52223545.000,52394000.000,52633000.000,52748000.000,52972336.000,62937000.000,63054000.000,63185000.000,63475821.000,64112000.000
CommonStockSharesOutstanding,45050000.000,45405000.000,45784000.000,46288000.000,46641000.000,47161000.000,47915000.000,48789000.000,49594000.000,50290000.000,50890000.000,51359000.000,51679000.000,51912000.000,51943545.000,51839000.000,51700000.000,51471000.000,51695336.000,61660000.000,61777000.000,61908000.000,62198821.000,62835000.000
CommonStockValue,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,6000.000,6000.000,6000.000,6000.000,6000.000
DeferredAdvertisingCosts,5984000.000,8284000.000,8851000.000,8677000.000,9012000.000,10410000.000,10236000.000,9215000.000,9320000.000,9974000.000,9717000.000,8569000.000,8373000.000,8413000.000,8202000.000,7473000.000,7844000.000,7528000.000,7186000.000,6311000.000,6493000.000,6409000.000,5849000.000,5200000.000
DeferredCompensationEquity,0.000,,,,,,,,,,,,,,,,,,,,,,,
DeferredRentCreditNoncurrent,,,,,5744000.000,6206000.000,6653000.000,6426000.000,6191000.000,5943000.000,6644000.000,6492000.000,6554000.000,8632000.000,8689000.000,8743000.000,8912000.000,9091000.000,9485000.000,10993000.000,11970000.000,12176000.000,12269000.000,11756000.000
DeferredRevenueCurrent,11418000.000,13720000.000,9691000.000,9022000.000,9276000.000,8343000.000,7831000.000,7742000.000,8576000.000,7765000.000,7868000.000,6724000.000,7853000.000,7815000.000,5840000.000,6329000.000,6799000.000,7553000.000,6400000.000,6120000.000,6217000.000,6811000.000,4701000.000,4681000.000
DeferredRevenueNoncurrent,1507000.000,1407000.000,1533000.000,1384000.000,1384000.000,1239000.000,1166000.000,1046000.000,904000.000,789000.000,714000.000,567000.000,487000.000,451000.000,427000.000,356000.000,313000.000,309000.000,258000.000,,,,,
DeferredSalesCommission,,,,,,,1795000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,578000.000,,,,585000.000,,,,433000.000,,,,280000.000,,,,147000.000,,,,98000.000,
DeferredTaxAssetsGross,,,54005000.000,,,,45140000.000,,,,31515000.000,,,,24447000.000,,,,30789000.000,,,,55015000.000,
DeferredTaxAssetsLiabilitiesNet,,,44579000.000,,,,35932000.000,,,,22353000.000,,,,14775000.000,,,,21780000.000,,,,40504000.000,
DeferredTaxAssetsNet,,,52005000.000,,,,43760000.000,,,,31260000.000,,,,24435000.000,,,,30789000.000,,,,54853000.000,
DeferredTaxAssetsNetCurrent,14185000.000,11685000.000,13155000.000,13155000.000,13155000.000,13155000.000,15293000.000,21552000.000,18282000.000,20282000.000,17363000.000,16231000.000,15012000.000,12787000.000,7932000.000,8430000.000,10148000.000,12251000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,34472000.000,35397000.000,31424000.000,29753000.000,28049000.000,25954000.000,20639000.000,12159000.000,12916000.000,7295000.000,4989000.000,4989000.000,4989000.000,4989000.000,6844000.000,6843000.000,5857000.000,6583000.000,21780000.000,37649000.000,35867000.000,36098000.000,40504000.000,60230000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,38733000.000,,,,25402000.000,,,,8668000.000,,,,1282000.000,,,,655000.000,,,,14046000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,32800000.000,,,,15400000.000,,,,7600000.000,,,,15000000.000,,,,31400000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,3100000.000,,,,6900000.000,,,,7100000.000,,,,6800000.000,,,,9100000.000,
DeferredTaxAssetsOther,,,5596000.000,,,,7945000.000,,,,8250000.000,,,,8029000.000,,,,1003000.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,4241000.000,,,,4925000.000,,,,1830000.000,,,,1965000.000,,,,2091000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,3994000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,5104000.000,,,,6967000.000,,,,9239000.000,,,,13026000.000,,,,16944000.000,,,,23763000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,,,,,,,10075000.000,,,,15017000.000,
