,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-3000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,8000000.000,,,,19000000.000,,,,20000000.000,,,,,
AllocatedShareBasedCompensationExpense,8000000.000,9000000.000,7000000.000,10000000.000,8000000.000,9000000.000,9000000.000,9000000.000,9000000.000,10000000.000,9000000.000,9000000.000,11000000.000,11000000.000,13000000.000,13000000.000,9000000.000,12000000.000,12000000.000,11000000.000,11000000.000,11000000.000,11000000.000,12000000.000,6000000.000,10000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,6000000.000,5000000.000,,6000000.000,5000000.000,7000000.000,5000000.000,6000000.000,7000000.000,6000000.000,6000000.000,7000000.000,7000000.000,9000000.000,8000000.000,6000000.000,8000000.000,7000000.000,8000000.000,7000000.000,7000000.000,7000000.000,8000000.000,4000000.000,7000000.000
AmortizationOfFinancingCosts,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,2000000.000,1000000.000,,1000000.000,2000000.000,1000000.000,3000000.000,1000000.000,1000000.000,2000000.000,1000000.000,1000000.000,2000000.000,1000000.000,2000000.000,,,,,2000000.000,1000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,400000.000,900000.000,900000.000,-1500000.000,100000.000,1000000.000,400000.000,-1000000.000,600000.000,600000.000,400000.000,-1100000.000,800000.000,400000.000,0.000,-900000.000,300000.000,400000.000,400000.000,-800000.000,200000.000,600000.000,300000.000,-600000.000,500000.000,900000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,,,,,,,,,,,,,,,,,28000000.000,
CapitalExpendituresIncurredButNotYetPaid,39000000.000,,,,41000000.000,,,,,,,,,,,,,,,,10000000.000,,,,9000000.000,
CapitalLeaseObligationsIncurred,,,,,6000000.000,,,,1000000.000,,,,0.000,,,,12000000.000,,,,6000000.000,,,,7000000.000,
CashAcquiredFromAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,3000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,340000000.000,,,,-512000000.000,,,,-159000000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,,,-32000000.000,,,,-141000000.000,,,,-638000000.000,,,,-1614000000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,7000000.000,,,,-4000000.000,,,,-8000000.000,,,,-4000000.000,,,,-7000000.000,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.250,0.320,0.320,0.320,0.340,0.340,0.340,0.340,0.380,0.380,0.380,0.380,0.410,0.410,0.410,0.410,0.480,0.480,0.480,0.480,0.530,0.530,0.530,0.530,0.580,0.580
ComprehensiveIncomeNetOfTax,116000000.000,176000000.000,79000000.000,,126000000.000,159000000.000,186000000.000,158000000.000,119000000.000,148000000.000,208000000.000,171000000.000,152000000.000,216000000.000,174000000.000,112000000.000,132000000.000,233000000.000,161000000.000,180000000.000,190000000.000,245000000.000,229000000.000,149000000.000,200000000.000,201000000.000
CostOfGoodsSold,547000000.000,662000000.000,672000000.000,604000000.000,584000000.000,685000000.000,626000000.000,605000000.000,590000000.000,676000000.000,650000000.000,583000000.000,554000000.000,665000000.000,658000000.000,614000000.000,602000000.000,674000000.000,673000000.000,610000000.000,602000000.000,670000000.000,683000000.000,627000000.000,607000000.000,718000000.000
CurrentStateAndLocalTaxExpenseBenefit,-3000000.000,-6000000.000,-5000000.000,128000000.000,,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,-86000000.000,,,,28000000.000,,,,15000000.000,,,,14000000.000,,,,15000000.000,,,,16000000.000,,,,30000000.000,
DeferredOtherTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,,-11000000.000,,,
DefinedBenefitPlanActuarialGainLoss,,,,,,-1000000.000,-1000000.000,,-1000000.000,-2000000.000,-1000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanActuarialNetGainsLosses,1000000.000,1000000.000,1000000.000,,1000000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,,,,-1000000.000,0.000,-1000000.000,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,,,0.000,1000000.000,0.000,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,4000000.000,4000000.000,3000000.000,,4000000.000,4000000.000,4000000.000,,4000000.000,4000000.000,3000000.000,,4000000.000,3000000.000,4000000.000,,,,,,,,,,,
DefinedBenefitPlanInterestCost,4000000.000,3000000.000,4000000.000,,4000000.000,3000000.000,3000000.000,,3000000.000,3000000.000,3000000.000,,3000000.000,4000000.000,3000000.000,,,,,,,,,,,
