,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,12921.000,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,149910.000
AmortizationOfDebtDiscountPremium,,5669.000,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,12921.000,12921.000,12921.000,12921.000,12920.000,12921.000,12921.000,12921.000,12921.000,12921.000,124358.000,-11866.000,56245.000,56246.000,56246.000,56247.000,56246.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2146418.000,,,,2146418.000,6498622.000,6478622.000,-8417959.000,3232922.000,3131698.000,3131698.000,-6388578.000,3096604.000,3273116.000,3552197.000,-6440985.000,3600932.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-25025.000,,,,4723548.000,,,,2511618.000,,,,-1447991.000,,,,-3322700.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,,208299.000,,,,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,59728.000,536665.000,,-553420.000,-131582.000,-131922.000,-1071257.000,,,,,,,,,
ConcentrationRiskPercentage1,,,,,,,,,,,,,,,,,,0.791
CostOfGoodsSold,151968.000,172099.000,99624.000,101119.000,134924.000,176972.000,165441.000,126035.000,139602.000,162201.000,129666.000,734759.000,922337.000,694851.000,840995.000,2324586.000,2511441.000,2936610.000
Depreciation,27009.000,27606.000,28044.000,30704.000,31873.000,26959.000,27821.000,28820.000,30556.000,32226.000,32823.000,89392.000,111496.000,101577.000,112304.000,136874.000,180143.000,384731.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,-553420.000,,,,,,,,,,,,
DividendsPreferredStock,39499.000,38747.000,108838.000,146470.000,146641.000,-149993.000,155134.000,156839.000,456825.000,60655.000,12042.000,,,,,,,
DividendsPreferredStockPaidinkind,,,,,,,,,,-48300.000,,,,,,,,
EarningsPerShareBasic,0.040,,,-0.170,,1.270,-0.300,-0.490,,-0.260,-0.210,-0.554,,,,,,
EarningsPerShareBasicAndDiluted,,-0.190,-0.680,,,,,,,,,,,-0.170,-0.180,-0.320,-0.180,-0.130
EarningsPerShareDiluted,0.040,,,-0.170,,0.840,-0.300,-0.490,,-0.260,-0.210,-0.554,,,,,,
FairValueAssumptionsExpectedDividendRate,,0.000,,,,,,,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,1.640,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,-1082.000,,,,462.000,,,,161.000,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,,,3000000.000,,,,,,,,
GrossProfit,430957.000,65315.000,-16743.000,-40491.000,192426.000,77248.000,-82779.000,-54527.000,-6198.000,-131548.000,-34508.000,-269545.000,75749.000,206015.000,316463.000,1983514.000,3117512.000,2883340.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,215808.000,,,,,,,,,,,-3574709.000,,-1109527.000,-1181436.000,-2081179.000,-1130491.000,-805726.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,19038.000,,,,867.000,,
IncreaseDecreaseInAccountsPayable,,206501.000,,,,-1132863.000,,,,156906.000,,,,-263802.000,,,,-60936.000
IncreaseDecreaseInAccountsReceivable,,27027.000,,,,73986.000,,,,-73218.000,,,,-102306.000,,,,35302.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,,,,,,-2400000.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,-208299.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,9177.000,,,,-18151.000,,,,19834.000,,,,-457777.000,,,,551991.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,,-27067.000,,,,124473.000
IncreaseDecreaseInPrepaidExpense,,31635.000,,,,27124.000,,,,-20493.000,,,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,7955.000,,,,,,,,,,,,,,,,,
InterestExpense,7306.000,19907.000,119794.000,16267.000,9667.000,6567.000,3065.000,2568.000,2652.000,2164.000,2042.000,2409.000,284606.000,146238.000,150928.000,407354.000,50547.000,150041.000
InterestExpenseOther,,,,,,,,,,,,,,,,,,-729.000
InterestIncomeOther,141.000,121.000,564.000,458.000,120.000,36.000,26.000,22.000,17.000,1854.000,1562.000,1599.000,761.000,289.000,46.000,,,
InterestPaid,,7653.000,,,,6253.000,,,,2175.000,,,,2205.000,,,,729.000
LitigationSettlementExpense,,,,,,5852000.000,,,,,,,,85000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,287876.000,,,,-28668.000,,,,3465226.000,,,,-15355.000,,,,-86253.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,287876.000,,,,-28668.000,,,,3465226.000,,,,-15355.000,,,,-86253.000
NetCashProvidedByUsedInInvestingActivities,,-3084.000,,,,-18477.000,,,,-50989.000,,,,-128070.000,,,,-487729.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-3084.000,,,,-18477.000,,,,-50989.000,,,,-128070.000,,,,-487729.000
NetCashProvidedByUsedInOperatingActivities,,-309817.000,,,,4770693.000,,,,-902619.000,,,,-1304566.000,,,,-2748718.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-309817.000,,,,4770693.000,,,,-902619.000,,,,-1304566.000,,,,-2748718.000
NetIncomeLoss,,-766343.000,-1044155.000,-540108.000,-1344180.000,5420979.000,-1052665.000,-1808558.000,-2510239.000,-1427918.000,-1326163.000,-3593747.000,-2328209.000,-1109527.000,-1181436.000,-2082046.000,-1131403.000,-805726.000
NetIncomeLossAvailableToCommonStockholdersBasic,176309.000,-805090.000,-2881905.000,-703503.000,-1490821.000,5270986.000,-1207799.000,-1965397.000,-2667078.000,-1488573.000,-1338205.000,-3593747.000,-2304258.000,-1109527.000,-1181436.000,-2082046.000,-1131403.000,
OperatingExpenses,348864.000,603573.000,967910.000,1020473.000,2089033.000,1273840.000,835265.000,1619563.000,939524.000,1296221.000,1284775.000,1839329.000,1368388.000,1169593.000,1347017.000,3055839.000,3263096.000,3539251.000
OperatingIncomeLoss,82093.000,-538258.000,-984653.000,-1060964.000,-1896607.000,-1196592.000,-918044.000,-1674090.000,-945722.000,-1427769.000,-1319283.000,-2108874.000,-1292639.000,-963578.000,-1030554.000,-1072325.000,-145584.000,-655911.000
OperatingLeasesRentExpenseMinimumRentals,,5075.000,,,,,,,,,,,,,,,,
OperatingLeasesRentExpenseNet,,15226.000,,,,,,,,,,,,,,,,
OtherNonoperatingExpense,,,,,,,,,,,,,,,,601500.000,,
OtherNonoperatingIncome,140880.000,,,,,7177522.000,,,,161.000,-6400.000,-1465025.000,,,,,,226.000
OtherNonoperatingIncomeExpense,133715.000,-228085.000,-59502.000,520856.000,552427.000,6617571.000,-134621.000,-134468.000,-1564517.000,-149.000,-6880.000,-1465835.000,,-145949.000,-150882.000,-1008854.000,-984907.000,-149815.000
OtherOperatingIncomeExpenseNet,,,,,,,,,,,,-1465525.000,,,,,,
OtherResearchAndDevelopmentExpense,,,,,,,85162.000,,,,,,,,,,,
OtherSellingGeneralAndAdministrativeExpense,,,,,,,,78910.000,,75034.000,75034.000,72912.000,28329.000,0.000,,505571.000,,694788.000
PaymentsForLegalSettlements,,,,,,177522.000,,,,,,,,,,,,800000.000
PaymentsForProceedsFromProductiveAssets,,,,,,,,,,,,,,125000.000,,,,
PaymentsForRepurchaseOfCommonStock,,-100000.000,,,,,,,,,,,,,,,,
PaymentsForSoftware,,,,,,,,,,,,,,6456.000,,,,
PaymentsToAcquireIntangibleAssets,,,,,,,,,,,,,,,,,,153164.000
PaymentsToAcquirePropertyPlantAndEquipment,,-3084.000,,,,20227.000,,,,51923.000,,,,3070.000,,,,354946.000
PaymentsToAcquireRestrictedCertificatesOfDeposit,,,,,,1000.000,,,,,,,,,,,,
PreferredStockDividendRatePercentage,,0.080,,,,0.080,,,,0.080,,,,0.080,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,3836133.000,,,,,,,,
ProceedsFromIssuanceOfPrivatePlacement,,,,,,,,,,8855000.000,,,,,,,,
ProceedsFromLegalSettlements,,,,,,,,,,,,1359948.000,,,,,,
ProceedsFromOtherShortTermDebt,,200000.000,,,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,2750.000,,,,934.000,,,,,,,,
ProceedsFromWarrantExercises,,,,,,,,,,400.000,,,,,,,,
ProfitLoss,215808.000,,,,,,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,0.000,14086.000,,,0.000,,,,0.000,,,,0.000,19084.000,0.000,-38168.000,0.000
RepaymentsOfNotesPayable,,,,,,20614.000,,,,,,,,,,,,
RepaymentsOfOtherShortTermDebt,,4462.000,,,,,,,,,,,,,,,,
RepaymentsOfRelatedPartyDebt,,7662.000,,,,8054.000,,,,8466.000,,,,8899.000,,,,
ResearchAndDevelopmentExpense,776.000,35431.000,39972.000,46944.000,71875.000,72403.000,,,,,,,,,,,,
RestrictedStockExpense,,,,,,,,,,,,19950.000,,19950.000,,,,
Revenues,,,,,,,,,,,,,,,,4308100.000,,
SalesRevenueGoodsNet,582925.000,237414.000,82881.000,60628.000,327350.000,254220.000,82662.000,71508.000,133404.000,30653.000,95158.000,465214.000,998086.000,900866.000,1157458.000,4308100.000,5628953.000,5819950.000
SalesRevenueNet,,,,,,,,,,,,,,,,4308100.000,,
SalesRevenueServicesNet,,,,,,,,,,,,,,,,2308100.000,,
SellingGeneralAndAdministrativeExpense,308934.000,563046.000,926945.000,976848.000,2044239.000,1233961.000,794523.000,1577822.000,896047.000,1251074.000,1239031.000,1625579.000,1268758.000,1011771.000,1178467.000,2862719.000,3026706.000,3098274.000
SeveranceCosts1,,,,,,,,,,,,105477.000,,,,,,
ShareBasedCompensation,,43933.000,,,,186523.000,60741.000,424085.000,30951.000,209862.000,76913.000,76967.000,122590.000,95300.000,133549.000,138051.000,145891.000,149910.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,0.000,,,,,,,,
