,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,2331610.000,2567299.000,2753617.000,2422601.000,2256685.000
AccountsPayableCurrent,16741175.000,11550095.000,7977167.000,4315772.000,2976726.000
AccountsPayableOtherCurrent,,,,,808669.000
AccountsPayableOtherCurrentAndNoncurrent,,,,,20276.000
AccountsReceivableGross,,,,,37922948.000
AccountsReceivableNetCurrent,52268056.000,55733650.000,20553235.000,6387898.000,37989248.000
AccruedIncomeTaxesCurrent,5284657.000,6508184.000,4864267.000,5096160.000,5243759.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,72793.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,12907664.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9797344.000,13111668.000,14769957.000,14983829.000,14026151.000
AdditionalPaidInCapital,91136274.000,91161931.000,91187584.000,91187584.000,91187588.000
AdvancesOnInventoryPurchases,1614631.000,1886933.000,2920746.000,620731.000,5896487.000
Assets,191520870.000,203330396.000,204403164.000,206095245.000,210848496.000
AssetsCurrent,123157404.000,131091367.000,109535702.000,112577904.000,118348354.000
AssetsNoncurrent,68363466.000,72239029.000,94867462.000,93517341.000,92500142.000
BuildingsAndImprovementsGross,,,,,21173915.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,1.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,0.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,,,1.000
CashAndCashEquivalentsAtCarryingValue,22305057.000,26772793.000,13961434.000,15337914.000,9401816.000
CertificatesOfDepositAtCarryingValue,,,,,474316.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,33592562.000,33592562.000,33592562.000,33592562.000,33592562.000
CommonStockSharesOutstanding,33592562.000,33592562.000,33592562.000,33592562.000,33592562.000
CommonStockValue,33593.000,33593.000,33593.000,33593.000,33593.000
ConstructionInProgressGross,11514354.000,12735572.000,21141715.000,21171672.000,21088038.000
CustomerAdvancesCurrent,3403110.000,3646510.000,1056442.000,844530.000,2183745.000
DepositsAssetsCurrent,813709.000,828652.000,1153019.000,88723.000,71628.000
DividendsPayableCurrent,1679628.000,1679628.000,1679628.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,582255.000
FiniteLivedComputerSoftwareGross,,,,,93426.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,1386470.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,31719088.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,736583.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,736583.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,736583.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,736583.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,736583.000
FiniteLivedIntangibleAssetsGross,,,,,36788473.000
FurnitureAndFixturesGross,,,,,567069.000
GainContingencyUnrecordedAmount,,,,,11000000.000
IntangibleAssetsNetExcludingGoodwill,36126275.000,36602688.000,35895528.000,35748608.000,35402003.000
InventoryAdjustments,,,,,157523.000
InventoryFinishedGoods,,,,,44959271.000
InventoryGross,,,,,59813205.000
InventoryNet,33863410.000,40852119.000,61017231.000,79381120.000,59655682.000
InventoryRawMaterialsAndSupplies,,,,,8328154.000
InventoryWorkInProcess,,,,,6525780.000
LiabilitiesAndStockholdersEquity,191520870.000,203330396.000,204403164.000,206098245.000,210848496.000
LiabilitiesCurrent,34471817.000,31372460.000,19023942.000,12679063.000,12660915.000
MachineryAndEquipmentGross,,,,,25026708.000
NotesPayableCurrent,5031637.000,5420745.000,692821.000,,0.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,11000.000
OperatingLossCarryforwards,,,,,745963.000
OtherAssetsNoncurrent,,,,317710.000,474316.000
OtherFiniteLivedIntangibleAssetsGross,,,,,36695047.000
OtherLiabilities,,,,,1581361.000
OtherReceivables,282933.000,637098.000,287824.000,46508.000,
PrepaidExpenseAndOtherAssetsNoncurrent,,,847646.000,848534.000,844429.000
PrepaidExpenseCurrent,,12500.000,952902.000,952902.000,1566339.000
PropertyPlantAndEquipmentGross,,,,,47220236.000
PropertyPlantAndEquipmentNet,20722837.000,21981463.000,36137609.000,35329674.000,34312572.000
PropertyPlantAndEquipmentOther,,,,,452544.000
RestrictedCashAndCashEquivalentsAtCarryingValue,6603895.000,482683.000,127235.000,534645.000,
RetainedEarningsAccumulatedDeficit,44716272.000,56138503.000,65651679.000,72235827.000,77003075.000
RetainedEarningsAppropriated,7577047.000,7674827.000,9157606.000,9985566.000,10624783.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,50000.000
StockholdersEquity,157049053.000,171957935.000,185379222.000,193419182.000,198187581.000
ValueAddedTaxReceivableCurrent,5405713.000,3884940.000,8562076.000,9227463.000,3767154.000
