,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,80806.000,130986.000,92668.000,81248.000,113114.000,88460.000
AccountsPayableRelatedPartiesCurrent,12174.000,16000.000,111.000,415.000,0.000,0.000
AccruedLiabilitiesCurrent,38084.000,36000.000,36000.000,36000.000,36000.000,36000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-17281.000,-326465.000,-468340.000,-418445.000,-523610.000,-523584.000
AdditionalPaidInCapital,5933729.000,5962581.000,5977007.000,5991433.000,6005859.000,6005859.000
Assets,1257271.000,866645.000,567200.000,446713.000,263262.000,171592.000
AssetsCurrent,1257271.000,866645.000,567200.000,446713.000,263262.000,
Cash,525213.000,455160.000,297590.000,237900.000,155865.000,67919.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000,1500000000.000
CommonStockSharesIssued,93012500.000,93012500.000,93012500.000,93012500.000,93012500.000,93012500.000
CommonStockSharesOutstanding,93012500.000,93012500.000,93012500.000,93012500.000,93012500.000,93012500.000
CommonStockValue,93013.000,93013.000,93013.000,93013.000,93013.000,93013.000
DeferredTaxAssetsNet,,,,,1652000.000,1676000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,4720000.000,4790000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,5045470.000,5163259.000,5336951.000,5461114.000,5528156.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,0.000,0.000
IncomeTaxesReceivable,15398.000,,,,,
Liabilities,131064.000,182986.000,128779.000,117663.000,149114.000,124460.000
LiabilitiesAndStockholdersEquity,1257271.000,866645.000,567200.000,446713.000,263262.000,171592.000
LiabilitiesCurrent,131064.000,182986.000,128779.000,117663.000,149114.000,
MarketableSecuritiesCurrent,716660.000,411485.000,269610.000,208813.000,103647.000,103673.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,3750.000,
RetainedEarningsAccumulatedDeficit,-4883254.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,2666667.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,2666667.000,2666667.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,0.200
StockholdersEquity,1126207.000,683659.000,438421.000,329050.000,114148.000,47132.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1126207.000,683659.000,438421.000,329050.000,114148.000,47132.000
