,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28
AccountsPayableCurrent,107882000.000,137783000.000,136222000.000,168335000.000,111630000.000,134817000.000
AccountsReceivableGrossCurrent,,,7721000.000,8675000.000,45067000.000,17989000.000
AccountsReceivableNetCurrent,36568000.000,10178000.000,5395000.000,6630000.000,39379000.000,11576000.000
AccruedLiabilitiesCurrent,142002000.000,143625000.000,142318000.000,144870000.000,145667000.000,134467000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,772895000.000,766590000.000,772312000.000,777895000.000,790969000.000,776566000.000
AdditionalPaidInCapitalCommonStock,508664000.000,508777000.000,510174000.000,511659000.000,513105000.000,514200000.000
AllowanceForDoubtfulAccountsReceivableCurrent,5667000.000,6068000.000,2326000.000,2045000.000,5688000.000,6413000.000
Assets,1022658000.000,1074019000.000,1070097000.000,1088832000.000,1017926000.000,1050865000.000
AssetsCurrent,537909000.000,601187000.000,603685000.000,629541000.000,559319000.000,594335000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,3100000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,200000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,802000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,802000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1951000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,42328000.000,
CashAndCashEquivalentsAtCarryingValue,117482000.000,180403000.000,227436000.000,157754000.000,168607000.000,214086000.000
CashSurrenderValueOfLifeInsurance,,,,,36650000.000,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,154185373.000,154860930.000,155087788.000,155148754.000,155211278.000,155442947.000
CommonStockValue,15419000.000,15486000.000,15509000.000,15515000.000,15521000.000,15544000.000
DebtCurrent,,,10826000.000,10453000.000,4682000.000,4050000.000
DebtInstrumentCarryingAmount,,,164129000.000,162568000.000,156011000.000,154622000.000
DebtInstrumentConvertibleConversionPrice1,,,15.379,15.379,15.379,15.379
DebtInstrumentInterestRateStatedPercentage,,,,,0.011,
DebtInstrumentUnamortizedDiscount,24679000.000,22979000.000,21247000.000,19484000.000,-17690000.000,15863000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,8911000.000,
DeferredFinanceCostsNet,,,4270000.000,4129000.000,3916000.000,3702000.000
DeferredTaxAssetsGross,,,,,127632000.000,
DeferredTaxAssetsInventory,,,,,3249000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,-51956000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,3570000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,-55526000.000,
DeferredTaxAssetsNetCurrent,3153000.000,3153000.000,3153000.000,3153000.000,3570000.000,3570000.000
DeferredTaxAssetsOther,,,,,10687000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,8515000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsRestructuringCharges,,,,,3847000.000,
DeferredTaxAssetsValuationAllowance,,,,,104831000.000,
DeferredTaxLiabilities,,,,,74757000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,54243000.000,
DeferredTaxLiabilitiesNoncurrent,51466000.000,52352000.000,53237000.000,54122000.000,55526000.000,56339000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,13218000.000,11988000.000,10701000.000,22004000.000
