,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,,,,,,,,,21309.000,,,,17923.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,1309025.000,,,,
AllocatedShareBasedCompensationExpense,576818.000,1065376.000,1042567.000,1079658.000,1289026.000,1025438.000,1241844.000,1491058.000,1751913.000,678147.000,1309025.000,1639911.000,2717878.000,1764312.000,1759633.000
AmortizationOfDebtDiscountPremium,0.000,0.000,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1981120.000,,,,2545939.000,,,,3598132.000,,,,4903706.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,28121.000,,,,696.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,16151.000,,,,67592.000
ComprehensiveIncomeNetOfTax,,,-8956160.000,-6004770.000,-6876968.000,-6945302.000,-7644457.000,-10175661.000,-9211522.000,-10368911.000,-8882884.000,-9369272.000,-9935575.000,-10061386.000,-14558400.000
CostsAndExpenses,,,,,,,,,,,,,,,14988099.000
Depreciation,,38333.000,38333.000,38333.000,38333.000,38334.000,38333.000,38333.000,38333.000,38798.000,39124.000,39231.000,952.000,952.000,952.000
EarningsPerShareBasicAndDiluted,-0.550,-0.450,-0.700,-0.470,-0.530,-0.530,-0.460,-0.580,-0.530,-0.580,-0.510,-0.520,-0.560,-0.560,-0.670
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,0.000,,,,0.000,,,,0.000,,,,
EquityIssuancePerShareAmount,,,,,,,15.750,,,,,,,,
GeneralAndAdministrativeExpense,1071426.000,2253652.000,1988360.000,2026865.000,2008957.000,2060398.000,1810065.000,2152638.000,2234991.000,2631149.000,2866122.000,2860639.000,3187869.000,3142260.000,5367775.000
IncomeLossFromContinuingOperations,-5450638.000,-5573524.000,-8999926.000,-6012698.000,-6885157.000,-6932194.000,-7677463.000,-10153716.000,-9233076.000,-10179606.000,-9048544.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,-9348899.000,-9932044.000,,
IncomeTaxExpenseBenefit,,,,,,,,,,,0.000,-26756.000,-8822.000,10282.000,
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,,,,,,,,,,,,26756.000,-8822.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,459264.000,,,,-664635.000,,,,-931561.000,,,,3250747.000
IncreaseDecreaseInDeferredRevenue,,,-71000.000,,,,-121429.000,,,,-205651.000,,,,-299401.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,,,212305.000,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,,,,,-31241.000,,,,-17775.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1309153.000,,,,138199.000,,,,834794.000,,,,225763.000
InterestExpense,297935.000,,,,,,,,,,,,,,
InvestmentIncomeInterest,3244.000,3790.000,42212.000,43842.000,40136.000,30120.000,45760.000,76181.000,137123.000,128825.000,144657.000,140450.000,132006.000,128605.000,122688.000
MarketableSecuritiesGainLossExcludingOtherThanTemporaryImpairments,,,,,,,-900.000,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,-19999208.000,,,,39625470.000,,,,-8753423.000,,,,46813723.000
NetCashProvidedByUsedInFinancingActivities,,,36953.000,,,,64461123.000,,,,28155.000,,,,48273873.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,36953.000,,,,64461123.000,,,,28155.000,,,,48273873.000
NetCashProvidedByUsedInInvestingActivities,,,-11196246.000,,,,-17524140.000,,,,1080049.000,,,,8586447.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-11196246.000,,,,-17524140.000,,,,1080049.000,,,,8586447.000
NetCashProvidedByUsedInOperatingActivities,,,-8839915.000,,,,-7311513.000,,,,-9861627.000,,,,-10046597.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-8839915.000,,,,-7311513.000,,,,-9861627.000,,,,-10046597.000
NetIncomeLossAvailableToCommonStockholdersBasic,-5450638.000,-5573524.000,-8999926.000,-6012698.000,-6885157.000,-6932194.000,-7677463.000,-10153716.000,-9233076.000,-10179606.000,-9048544.000,-9322143.000,-9923222.000,-10009096.000,-14566010.000
OperatingExpenses,5155947.000,5577314.000,9105215.000,6117455.000,6988248.000,7114261.000,7845552.000,10352035.000,9575850.000,10514082.000,9398852.000,9736609.000,10364829.000,,
OperatingIncomeLoss,-5155947.000,-5577314.000,-9034215.000,-6046026.000,-6916819.000,-6992832.000,-7724123.000,-10230606.000,-9370199.000,-10308431.000,-9193201.000,-9499708.000,-10065428.000,-10127120.000,-14688698.000
OperatingLeasesRentExpenseNet,,,200000.000,151875.000,151875.000,96250.000,151984.000,,,,151875.000,,,,192852.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,43766.000,8560.000,10999.000,-13038.000,33906.000,-21236.000,21554.000,-189305.000,165660.000,-36770.000,-10975.000,-52589.000,7610.000
