,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1353589.000,774540.000,1494435.000,2160063.000,2464960.000,3172738.000,3003612.000,2249497.000,2531300.000,2252531.000,2545894.000,2192884.000,1995628.000,2354507.000,5311093.000,5697714.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,187456.000,189915.000,192563.000,195918.000,199533.000,213969.000,227176.000,244272.000,261155.000,277914.000,295032.000,319769.000,295185.000,317831.000,343795.000,369884.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,11732.000,11497.000,-1874.000,2148.000,-6748.000,-13297.000,-2539.000,-9891.000,811.000,-3907.000,5736.000,18977.000,8978.000,-6145.000,-19162.000
AdditionalPaidInCapital,12049601.000,127377725.000,127536408.000,127936873.000,128475997.000,129194086.000,129976075.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,130835119.000,153173927.000,154667432.000,155441280.000,159514226.000,162461982.000,169713802.000,172424531.000,173710486.000
Assets,5257488.000,60241760.000,56935954.000,51879210.000,47764497.000,43232886.000,38447881.000,32323116.000,49166176.000,44610801.000,39727268.000,35632752.000,32266862.000,33362159.000,82323840.000,83553988.000
AssetsCurrent,3693772.000,60205560.000,56898491.000,51769204.000,47603723.000,42723712.000,37868764.000,31544442.000,48630594.000,44342402.000,38490140.000,34420499.000,31079351.000,32201006.000,80452560.000,81431220.000
AssetsFairValueDisclosure,317247000.000,58977926.000,56026936.000,50777187.000,46416737.000,41452993.000,35657442.000,29371864.000,46503409.000,42894478.000,34556480.000,31359529.000,28544239.000,30116350.000,73225525.000,77751046.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,0.000,1137.000,2675.000,8583.000,9678.000,6770.000,6015.000,20884.000,10865.000,901.000,2962.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,6748.000,14434.000,5214.000,18474.000,8867.000,10677.000,279.000,1907.000,1887.000,7046.000,22124.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,255000000.000,24444825.000,52182537.000,48598252.000,41064740.000,30609132.000,27172569.000,22703155.000,39151302.000,28903018.000,22635926.000,12978946.000,16724395.000,16741027.000,18937860.000,64085038.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,2449.000,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,301.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,52194034.000,48596378.000,38566279.000,30602384.000,27159272.000,22700616.000,39141411.000,28903829.000,22632019.000,12984682.000,16743372.000,16750005.000,18931715.000,64065876.000
CashAndCashEquivalentsAtCarryingValue,3280807.000,35135391.000,4158953.000,2485662.000,8397711.000,11325134.000,9912674.000,8302715.000,8929604.000,14558940.000,13876090.000,19586035.000,13459156.000,14313617.000,58083409.000,16475482.000
CashCashEquivalentsAndShortTermInvestments,,,56352987.000,,,,37100000.000,,,,36500000.000,,,,77000000.000,
ClassOfWarrantOrRightOutstanding,,,,,149704.000,149704.000,149704.000,149704.000,149704.000,149704.000,149704.000,149704.000,149704.000,149704.000,149704.000,149704.000
CommonStockCapitalSharesReservedForFutureIssuance,10565356.000,1707572.000,1707572.000,2476444.000,2444565.000,2724565.000,2712597.000,3630815.000,3649502.000,3650254.000,3640170.000,4782850.000,4768667.000,4768667.000,4698918.000,8274457.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,120000000.000,120000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,1558221.000,15619879.000,15619879.000,15632000.000,15663866.000,15683866.000,15695834.000,15712407.000,19718720.000,19867773.000,19877857.000,21098458.000,22085886.000,25179655.000,26118722.000,26169896.000
CommonStockSharesOutstanding,1265018.000,15335069.000,15386542.000,15424320.000,15483999.000,15526323.000,15560614.000,15609230.000,19657328.000,19820465.000,19845611.000,21075405.000,22072875.000,25173339.000,26118722.000,26169896.000
CommonStockValue,126.000,1562.000,1539.000,1542.000,1548.000,1553.000,1556.000,1561.000,1965.000,1982.000,1984.000,2108.000,2207.000,2517.000,2612.000,2617.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,12592466.000
ConvertibleNotesPayable,,,,,,,,,,,,,,,,12600000.000
ConvertiblePreferredStockSharesReservedForFutureIssuance,430379.000,280675.000,,,,,,,,,,,,,,
DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,549411.000,730590.000,790590.000,1615719.000,1683752.000,1663752.000,1859034.000,2370073.000,2508878.000,2458149.000,2464849.000,3309993.000,3564732.000,3496826.000,3393813.000,4175635.000
DeferredRentCreditNoncurrent,,,,,,23403.000,58699.000,93994.000,126158.000,150623.000,204224.000,197300.000,190377.000,181637.000,171544.000,161451.000
DeferredRevenueCurrent,,,,,,,,,,,,,,,30897192.000,27449116.000
DeferredRevenueNoncurrent,,,,,,,,,,,,,,,20803762.000,17253762.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,1345000.000,,,,1090000.000,,,,922000.000,,,,643000.000,
DeferredTaxAssetsGross,,,20739000.000,,,,29632000.000,,,,39893000.000,,,,50078000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,17179000.000,,,,25258000.000,,,,33007000.000,,,,41103000.000,
DeferredTaxAssetsOther,,,115000.000,,,,100000.000,,,,212000.000,,,,486000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,1617000.000,,,,2017000.000,,,,3585000.000,,,,4989000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,483000.000,,,,423000.000,,,,553000.000,,,,786000.000,
DeferredTaxAssetsValuationAllowance,,,20739000.000,,,,29632000.000,,,,39893000.000,,,,50078000.000,
