,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-64000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftMaintenanceMaterialsAndRepairs,,444000000.000,447000000.000,,407000000.000,432000000.000,469000000.000,452000000.000,438000000.000,480000000.000,472000000.000,431000000.000,458000000.000,471000000.000,435000000.000,415000000.000,397000000.000,431000000.000,424000000.000,399000000.000,402000000.000,448000000.000,451000000.000,448000000.000,454000000.000,472000000.000
AircraftRental,,252000000.000,255000000.000,,251000000.000,251000000.000,245000000.000,246000000.000,240000000.000,235000000.000,231000000.000,230000000.000,224000000.000,222000000.000,222000000.000,215000000.000,201000000.000,194000000.000,185000000.000,174000000.000,178000000.000,175000000.000,168000000.000,159000000.000,179000000.000,152000000.000
AircraftRentalAndLandingFees,,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AirlineCapacityPurchaseArrangements,,615000000.000,619000000.000,,616000000.000,643000000.000,628000000.000,583000000.000,588000000.000,628000000.000,621000000.000,582000000.000,559000000.000,591000000.000,597000000.000,597000000.000,570000000.000,583000000.000,572000000.000,565000000.000,522000000.000,551000000.000,572000000.000,552000000.000,536000000.000,549000000.000
AllocatedShareBasedCompensationExpense,,14000000.000,13000000.000,,15000000.000,11000000.000,18000000.000,13000000.000,27000000.000,13000000.000,32000000.000,28000000.000,32000000.000,14000000.000,23000000.000,45000000.000,17000000.000,16000000.000,7000000.000,18000000.000,10000000.000,3000000.000,23000000.000,34000000.000,23000000.000,33000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,28000000.000,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,4000000.000,,,,,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,145000000.000,123000000.000,,,,,,70000000.000,45000000.000,50000000.000,40000000.000,34000000.000,17000000.000,28000000.000,17000000.000,18000000.000,14000000.000,15000000.000,13000000.000,,,,,,
CargoAndFreightRevenue,283000000.000,316000000.000,283000000.000,285000000.000,264000000.000,265000000.000,246000000.000,243000000.000,227000000.000,236000000.000,199000000.000,220000000.000,209000000.000,232000000.000,237000000.000,260000000.000,242000000.000,229000000.000,235000000.000,231000000.000,194000000.000,208000000.000,224000000.000,250000000.000,220000000.000,254000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,96000000.000,,,,-640000000.000,,,,-1232000000.000,,,,-211000000.000,,,,1350000000.000,,,,-1211000000.000,,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,,,,,-93000000.000,262000000.000,-133000000.000,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,-311000000.000,120000000.000,186000000.000,-1347000000.000,-398000000.000,927000000.000,455000000.000,1241000000.000,-637000000.000,798000000.000,723000000.000,-1439000000.000,610000000.000,1358000000.000,4694000000.000,926000000.000,367000000.000,631000000.000,901000000.000,366000000.000,89000000.000,810000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,24000000.000,368000000.000,,,,,,,,,,,,,,,,,,,,,,,
CostsAndExpenses,8168000000.000,9001000000.000,9236000000.000,8883000000.000,8873000000.000,9364000000.000,9709000000.000,9167000000.000,8985000000.000,9231000000.000,9720000000.000,9094000000.000,9045000000.000,9423000000.000,9372000000.000,8688000000.000,7867000000.000,8469000000.000,8407000000.000,7955000000.000,7546000000.000,8336000000.000,8289000000.000,8047000000.000,8142000000.000,8601000000.000
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,,202000000.000,,,,201000000.000,,,,,,,,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,,-8000000.000,-5000000.000,,-4000000.000,-5000000.000,-4000000.000,,-21000000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,,,,,,,,,,41000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,41000000.000,38000000.000,122000000.000,,57000000.000,61000000.000,,,,,,,,,,,,
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,,,,,,,459000000.000,51000000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,,,,1000000.000,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,12000000.000,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,388000000.000,385000000.000,384000000.000,390000000.000,380000000.000,378000000.000,379000000.000,385000000.000,408000000.000,425000000.000,435000000.000,421000000.000,409000000.000,417000000.000,422000000.000,431000000.000,429000000.000,445000000.000,469000000.000,476000000.000,479000000.000,491000000.000,503000000.000,504000000.000,518000000.000,536000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,38000000.000,38000000.000,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,278000000.000,94000000.000,,31000000.000,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,-34000000.000,-56000000.000,,,,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainRecognizedInOtherComprehensiveIncomeEffectivePortion,,-231000000.000,-181000000.000,,,,,,,,,,,,,,,,,,,,,,,
DilutiveSecurities,,,,,,,,,,11000000.000,9000000.000,,,6000000.000,6000000.000,,,,,,,,,,,
EarningsPerShareBasic,,1.630,1.970,,,1.020,0.020,,,1.370,1.060,,-1.660,2.110,2.490,0.110,1.330,3.140,12.830,2.220,0.880,1.780,3.020,1.180,0.310,2.670
EarningsPerShareBasicAndDiluted,,,,,,,,,-1.260,,,,-1.660,,,,,,,,,,,,,
EarningsPerShareDiluted,,1.390,1.690,,,0.890,0.020,,,1.210,0.980,,-1.660,2.010,2.370,0.210,1.320,3.140,12.820,2.190,0.880,1.780,3.010,1.180,0.310,2.660
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,,,,0.369,0.360,,0.338,0.358
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,,0.350,,,,0.350,,,,0.366,,,,,
FairValueOfAssetsAcquired,64000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionLossBeforeTax,,,,,,,,,,,,,21000000.000,,,,,,61000000.000,,8000000.000,,,,,
FuelCosts,2672000000.000,3227000000.000,3371000000.000,3105000000.000,3229000000.000,3408000000.000,3406000000.000,3095000000.000,3050000000.000,3068000000.000,3262000000.000,2965000000.000,2917000000.000,3101000000.000,3127000000.000,2530000000.000,1864000000.000,2106000000.000,1934000000.000,1618000000.000,1218000000.000,1437000000.000,1603000000.000,1555000000.000,1560000000.000,1669000000.000
GainLossOnContractTermination,,,,,,,,,5000000.000,,,,,,,,,,,,,,,,,
GainLossOnSaleOfOtherAssets,,,,,,,,,3000000.000,,-34000000.000,,-4000000.000,-16000000.000,-9000000.000,-4000000.000,4000000.000,-16000000.000,-33000000.000,-17000000.000,-8000000.000,-6000000.000,-18000000.000,-19000000.000,-14000000.000,-3000000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,-6000000.000,-128000000.000,,,-8000000.000,9000000.000,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,32000000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-606000000.000,791000000.000,920000000.000,23000000.000,511000000.000,1197000000.000,1606000000.000,905000000.000,494000000.000,931000000.000,1510000000.000,884000000.000,145000000.000,1274000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-211000000.000,542000000.000,660000000.000,-146000000.000,-447000000.000,340000000.000,15000000.000,-632000000.000,-426000000.000,471000000.000,382000000.000,112000000.000,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,2000000.000,4000000.000,7000000.000,-8000000.000,1000000.000,1000000.000,9000000.000,-12000000.000,-9000000.000,2000000.000,3000000.000,-28000000.000,3000000.000,2000000.000,-4000000.000,-5000000.000,3000000.000,4000000.000,-3210000000.000,82000000.000,181000000.000,343000000.000,545000000.000,487000000.000,49000000.000,456000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,-3218000000.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,230000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,-235000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAirTrafficLiability1,,,,,1319000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,288000000.000,,,,,,,,,,,,,,,,,,,,,
