,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-5600.000,,,,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,1373.000,520.000,16365.000,2910.000,158.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-10973.000,-9620.000,-23965.000,-10510.000,-10158.000
IncomeTaxesPaidNet,0.000,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,5877.000,,,,10662.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,0.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,0.000,,,,
InterestExpense,-504.000,-488.000,-504.000,-504.000,-504.000
InterestPaid,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-5600.000,,,,0.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5600.000,,,,0.000
NetIncomeLoss,-11477.000,-10108.000,-24469.000,-11014.000,-10662.000
OperatingExpenses,10973.000,9620.000,23965.000,10510.000,10158.000
OtherExpenses,-504.000,-488.000,-504.000,-504.000,-504.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,0.000
ProceedsFromNotesPayable,0.000,,,,0.000
ProfessionalFees,9600.000,9100.000,7600.000,7600.000,10000.000
ProfitLoss,-11477.000,,,,-10662.000
Revenues,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000
StockIssued1,,,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,5642870.000,,338572200.000
